"","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20"
"Braunschweig",NA,NA,NA,0.000811899636585418,-0.000564995315555523,-0.00113483349367505,-0.00197343392203884,-0.00239502869820919,-0.00278487188612141,-0.00314606288698888,-0.00350579304829869,-0.00384299594613843,-0.00416922771073524,-0.00450273799955148,-0.00476827792292436,-0.00492779550974304,-0.00495806675500574,-0.0048510174355013,-0.00462575324080058,-0.00427078649102421,-0.00374411871936598
"epiforecasts",0.0306712902483022,0.0308449715486371,0.0310758589446294,0.0300327955852164,0.0285003182201522,0.0280571188158602,0.0260481983698744,0.0235144680154171,0.0208145076036897,0.0180415431668939,0.0149534521285792,0.0120916863304888,0.00892809459393715,0.00567534470622698,0.0037910179482099,0.00183112368282324,-0.000402969685128098,-0.0027794136200515,-0.00380910534409402,-0.00492337478477497,-0.00514870954525538
"ETHZ_sliding_window",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00206514031178091,-0.00381831386104633,-0.00941061465883986,-0.0129381242851378,-0.0142872084407302,-0.0135695412923818,-0.0116279036958718
"globalrt_7d",NA,NA,-0.0128995738247729,-0.0138913515116613,-0.0143010165245469,-0.0140121390263698,-0.0142994210955419,-0.0143942315849576,-0.0144917408500089,-0.0138159513354614,-0.0124511417819646,-0.0103085118921089,-0.00878311289600255,-0.00744280060603449,-0.00667639296183939,-0.00581979379767297,-0.0049837003718134,-0.00418181790594801,-0.00370064515751092,-0.00326750681504715,-0.00303282830119467
"ilmenau",NA,NA,NA,NA,NA,NA,NA,NA,0.346940139835002,0.0586582133466005,0.0213181538315666,0.0103466595057614,0.00608604148100112,0.00369749924011364,0.00278895920045631,0.00245419277788716,0.00145073412506055,0.00126117826699623,0.00186598999621346,0.00113925989053957,0.000794325615554948
"RKI_7day",NA,NA,NA,NA,NA,0.0309036144578313,0.0229518072289157,0.0156626506024096,0.0104216867469879,0.00759036144578313,0.00536144578313252,0.00409638554216867,0.00319277108433734,0.00265060240963855,0.00192771084337349,0.00114457831325301,0.000481927710843367,0.000421686746987947,0.000240963855421684,-0.000361445783132532,-0.000783132530120485
"rtlive",NA,NA,0.0214642857142857,0.0233511904761905,0.0249345238095238,0.0262261904761905,0.0274107142857143,0.0286964285714286,0.0300476190476191,0.0300714285714286,0.0309940476190476,0.032047619047619,0.0323035714285714,0.0332857142857143,0.0333988095238095,0.0335119047619048,0.0340178571428571,0.0339583333333333,0.0337261904761905,0.0334880952380952,0.0328154761904762
"SDSC",NA,0.0358095211277482,0.0323653764338859,0.0299730120460025,0.0274874890394837,0.0247408607640571,0.0215203357241675,0.0179560981900891,0.0142712122054651,0.0107326163937677,0.00752390498540363,0.00476603338696978,0.00250174019645704,0.000717866134507363,-0.000551963719872544,-0.00130922622875901,-0.00158026589137297,-0.00139177557445996,-0.000784188259175465,0.000180975138332198,0.0013926632995345
