Country/Region,Date,R,ci_95_u,ci_95_l,ci_65_u,ci_65_l,n_eff_pct,Rhat_diff,signal_to_noise,var_irregular,days_infectious,last_updated
Austria,2020-03-09,2.1266567423644123,2.6610661947408367,1.5825548440409167,2.3813185325489767,1.8739869612864148,0.2819092532158858,0.0005887679892944,0.0910125643539229,0.0119054731376106,5,2021-09-02
Austria,2020-03-10,2.1978885344047216,2.680260893127317,1.7181183721446025,2.4287485163680653,1.97061373187698,0.2819092532158858,0.0005887679892944,0.0910125643539229,0.0119054731376106,5,2021-09-02
Austria,2020-03-11,2.258059225539334,2.7189622273455285,1.8060061834298065,2.471623164535293,2.0431190270644075,0.2819092532158858,0.0005887679892944,0.0910125643539229,0.0119054731376106,5,2021-09-02
Austria,2020-03-12,2.3152266384052957,2.7709697155341675,1.871284475621589,2.5255278503813976,2.104671640546492,0.2819092532158858,0.0005887679892944,0.0910125643539229,0.0119054731376106,5,2021-09-02
Austria,2020-03-13,2.4415342317810618,2.961374081079706,1.9742367566734893,2.667366528183339,2.2117867243162124,0.2819092532158858,0.0005887679892944,0.0910125643539229,0.0119054731376106,5,2021-09-02
Austria,2020-03-14,2.328179226807144,2.783936922530061,1.9001214257067311,2.535733904055572,2.11814678898981,0.2819092532158858,0.0005887679892944,0.0910125643539229,0.0119054731376106,5,2021-09-02
Austria,2020-03-15,2.239620454737227,2.6763300499607823,1.826570492067463,2.439152636404705,2.0403182309967733,0.2819092532158858,0.0005887679892944,0.0910125643539229,0.0119054731376106,5,2021-09-02
Austria,2020-03-16,2.144924684179625,2.5584955688746045,1.739730048089163,2.3346213096063,1.9530528207251223,0.2819092532158858,0.0005887679892944,0.0910125643539229,0.0119054731376106,5,2021-09-02
Austria,2020-03-17,2.1165863257959794,2.5364614734946924,1.7184528409287123,2.3071122100056742,1.9232745501922452,0.2819092532158858,0.0005887679892944,0.0910125643539229,0.0119054731376106,5,2021-09-02
Austria,2020-03-18,2.044532581071449,2.4601387537535304,1.648749602356792,2.2352637679503067,1.8541154024458493,0.2819092532158858,0.0005887679892944,0.0910125643539229,0.0119054731376106,5,2021-09-02
Austria,2020-03-19,1.9802868100079367,2.3837686015222714,1.5787867219680396,2.1689216619857934,1.7928669712682015,0.2819092532158858,0.0005887679892944,0.0910125643539229,0.0119054731376106,5,2021-09-02
Austria,2020-03-20,1.9212626498698333,2.3305908002907327,1.5204645002214363,2.1089465730654045,1.7322483828129354,0.2819092532158858,0.0005887679892944,0.0910125643539229,0.0119054731376106,5,2021-09-02
Austria,2020-03-21,1.884999628931612,2.296836057698328,1.4878490532653674,2.07385409974762,1.6961824208297518,0.2819092532158858,0.0005887679892944,0.0910125643539229,0.0119054731376106,5,2021-09-02
Austria,2020-03-22,1.868713287563431,2.288247035864813,1.4596676548620673,2.063530332687746,1.6742112468486958,0.2819092532158858,0.0005887679892944,0.0910125643539229,0.0119054731376106,5,2021-09-02
Austria,2020-03-23,1.7876696085208947,2.2092741720640814,1.380431133851117,1.9816771707452183,1.5942913203246172,0.2819092532158858,0.0005887679892944,0.0910125643539229,0.0119054731376106,5,2021-09-02
Austria,2020-03-24,1.6585107686836462,2.0713341678116204,1.249723228085625,1.8483029702824312,1.4691081213939885,0.2819092532158858,0.0005887679892944,0.0910125643539229,0.0119054731376106,5,2021-09-02
Austria,2020-03-25,1.5284925729254255,1.9384486806559356,1.1139474472548734,1.7170967900537983,1.341395661617906,0.2819092532158858,0.0005887679892944,0.0910125643539229,0.0119054731376106,5,2021-09-02
Austria,2020-03-26,1.4897538947860152,1.9033136379404931,1.0841003496176045,1.6785896526855733,1.301305874940499,0.2819092532158858,0.0005887679892944,0.0910125643539229,0.0119054731376106,5,2021-09-02
Austria,2020-03-27,1.3476449457397923,1.749287217078874,0.9412113125496472,1.5353586793370029,1.1606695076512448,0.2819092532158858,0.0005887679892944,0.0910125643539229,0.0119054731376106,5,2021-09-02
Austria,2020-03-28,1.2262027801798423,1.6202822508953008,0.8133245968645969,1.417855942932873,1.0376518998326854,0.2819092532158858,0.0005887679892944,0.0910125643539229,0.0119054731376106,5,2021-09-02
Austria,2020-03-29,1.1325412115954776,1.5298134178594454,0.7094424183662007,1.3204427765970457,0.943336616012163,0.2819092532158858,0.0005887679892944,0.0910125643539229,0.0119054731376106,5,2021-09-02
Austria,2020-03-30,1.0706419727601957,1.465745142160929,0.6616885044696754,1.2580365788278502,0.8827079692624362,0.2819092532158858,0.0005887679892944,0.0910125643539229,0.0119054731376106,5,2021-09-02
Austria,2020-03-31,0.9848532278665528,1.3820189441961952,0.5678881781341198,1.17655049655404,0.7962471777285863,0.2819092532158858,0.0005887679892944,0.0910125643539229,0.0119054731376106,5,2021-09-02
Austria,2020-04-01,0.910672468101564,1.3060145822164488,0.4924734430901516,1.104226071533449,0.7188261884995037,0.2819092532158858,0.0005887679892944,0.0910125643539229,0.0119054731376106,5,2021-09-02
Austria,2020-04-02,0.8446917870524492,1.2445563166833595,0.4256434364787211,1.0391857492332548,0.6502600957828473,0.2819092532158858,0.0005887679892944,0.0910125643539229,0.0119054731376106,5,2021-09-02
Austria,2020-04-03,0.7924818553255675,1.195270418429318,0.3671545067898143,0.9857729356830164,0.598731385345723,0.2819092532158858,0.0005887679892944,0.0910125643539229,0.0119054731376106,5,2021-09-02
Austria,2020-04-04,0.7494356017307269,1.1526052124184472,0.3294067579429072,0.943468907523917,0.5556940972508803,0.2819092532158858,0.0005887679892944,0.0910125643539229,0.0119054731376106,5,2021-09-02
