Country/Region,Date,R,se_R,days_infectious,ci_95_u,ci_95_l,ci_65_u,ci_65_l
Germany,2020-03-03,4.104417293233084,0.0,7,4.104417293233084,4.104417293233084,4.104417293233084,4.104417293233084
Germany,2020-03-04,3.1333965060088245,2.13273967655575e-05,7,3.133438306938369,3.13335470507928,3.133416438365448,3.133376573652201
Germany,2020-03-05,2.321172608065003,0.0,7,2.321172608065003,2.321172608065003,2.321172608065003,2.321172608065003
Germany,2020-03-06,2.4726248165870226,2.13273967655575e-05,7,2.472666617516567,2.472583015657478,2.472644748943646,2.472604884230399
Germany,2020-03-07,2.290531510024741,2.13273967655575e-05,7,2.2905733109542856,2.290489709095197,2.2905514423813647,2.2905115776681177
Germany,2020-03-08,2.262405882710526,2.13273967655575e-05,7,2.26244768364007,2.2623640817809814,2.2624258150671492,2.2623859503539023
Germany,2020-03-09,2.4426983640461377,2.13273967655575e-05,7,2.442740164975682,2.4426565631165933,2.442718296402761,2.4426784316895143
Germany,2020-03-10,2.2379986700290733,2.13273967655575e-05,7,2.2380404709586177,2.237956869099529,2.2380186023856967,2.23797873767245
Germany,2020-03-11,2.103989300949104,2.13273967655575e-05,7,2.1040311018786486,2.1039475000195598,2.1040092333057276,2.1039693685924807
Germany,2020-03-12,1.849276129189314,2.13273967655575e-05,7,1.8493179301188585,1.8492343282597696,1.8492960615459377,1.8492561968326904
Germany,2020-03-13,1.8064176339589917,2.13273967655575e-05,7,1.806459434888536,1.8063758330294473,1.8064375663156154,1.806397701602368
Germany,2020-03-14,1.577163297863705,2.13273967655575e-05,7,1.5772050987932493,1.5771214969341605,1.5771832302203286,1.5771433655070812
Germany,2020-03-15,1.4731369478848402,2.13273967655575e-05,7,1.4731787488143846,1.4730951469552958,1.4731568802414639,1.4731170155282165
Germany,2020-03-16,1.5967532816052785,2.13273967655575e-05,7,1.596795082534823,1.596711480675734,1.5967732139619022,1.5967333492486548
Germany,2020-03-17,1.3155860790062062,2.13273967655575e-05,7,1.3156278799357506,1.3155442780766617,1.3156060113628298,1.3155661466495825
Germany,2020-03-18,1.254950478083332,2.13273967655575e-05,7,1.2549922790128765,1.2549086771537876,1.2549704104399557,1.2549305457267084
Germany,2020-03-19,1.1299294694867563,2.13273967655575e-05,7,1.1299712704163007,1.129887668557212,1.12994940184338,1.1299095371301326
Germany,2020-03-20,1.1830703130325775,2.13273967655575e-05,7,1.183112113962122,1.183028512103033,1.1830902453892012,1.1830503806759538
Germany,2020-03-21,1.0432699031577883,2.13273967655575e-05,7,1.0433117040873328,1.043228102228244,1.043289835514412,1.0432499708011647
Germany,2020-03-22,0.9632459958045272,2.13273967655575e-05,7,0.9632877967340717,0.9632041948749827,0.9632659281611508,0.9632260634479036
Germany,2020-03-23,1.1273265301495456,2.13273967655575e-05,7,1.12736833107909,1.1272847292200012,1.1273464625061693,1.127306597792922
Germany,2020-03-24,0.981331765865751,2.13273967655575e-05,7,0.9813735667952955,0.9812899649362065,0.9813516982223746,0.9813118335091274
Germany,2020-03-25,1.0233145226703533,2.13273967655575e-05,7,1.0233563235998977,1.0232727217408089,1.023334455026977,1.0232945903137296
Germany,2020-03-26,0.97178620213114,2.13273967655575e-05,7,0.9718280030606845,0.9717444012015954,0.9718061344877635,0.9717662697745164
Germany,2020-03-27,0.9899227262185255,2.13273967655575e-05,7,0.98996452714807,0.989880925288981,0.9899426585751491,0.9899027938619019
Germany,2020-03-28,0.9642551643731484,2.13273967655575e-05,7,0.9642969653026929,0.9642133634436039,0.964275096729772,0.9642352320165248
Germany,2020-03-29,0.8957005445981143,2.13273967655575e-05,7,0.8957423455276589,0.8956587436685698,0.8957204769547379,0.8956806122414908
Germany,2020-03-30,1.0444835867110391,2.13273967655575e-05,7,1.0445253876405836,1.0444417857814947,1.0445035190676628,1.0444636543544155
Germany,2020-03-31,0.9399696795981181,2.13273967655575e-05,7,0.9400114805276626,0.9399278786685735,0.9399896119547416,0.9399497472414945
