Country/Region,Date,R,se_R,days_infectious,ci_95_u,ci_95_l,ci_65_u,ci_65_l
Austria,2020-03-09,2.765183587079491,0.16723216740610392,7.0,3.092952612252028,2.4374145619069543,2.9214769798602434,2.608890194298739
Austria,2020-03-10,2.8444056102096713,0.15072645741483373,7.0,3.1398240382600555,2.548987182159287,2.985272943191018,2.7035382772283247
Austria,2020-03-11,2.904455137399683,0.1406017970286808,7.0,3.1800295957375084,2.628880679061858,3.035860071208375,2.773050203590991
Austria,2020-03-12,2.9585471691563487,0.13457751824872038,7.0,3.2223142580526227,2.6947800802600748,3.0843218765308484,2.832772461781849
Austria,2020-03-13,3.090193277003747,0.13107022162561816,7.0,3.3470861908356415,2.833300363171852,3.2126901025136774,2.9676964514938162
Austria,2020-03-14,2.946487381804035,0.12905719149239694,7.0,3.199434829075022,2.6935399345330477,3.0671028509088485,2.8258719126992213
Austria,2020-03-15,2.8235821218896424,0.12791190728499632,7.0,3.074284853362062,2.572879390417223,2.943127220638984,2.704037023140301
Austria,2020-03-16,2.690319663722558,0.12726370166919881,7.0,2.9397519355334376,2.4408873919116783,2.8092589564449613,2.5713803710001546
Austria,2020-03-17,2.633368387195621,0.12689793871221042,7.0,2.8820837767839245,2.384652997607317,2.7519658417753514,2.5147709326158902
Austria,2020-03-18,2.530810025011384,0.12669190625530605,7.0,2.7791215984045086,2.282498451618259,2.649214923863278,2.4124051261594897
Austria,2020-03-19,2.4371484126040364,0.126575963083551,7.0,2.685232741556268,2.1890640836518047,2.555444952209235,2.3188518729988377
Austria,2020-03-20,2.350396136671872,0.1265107531596984,7.0,2.5983526565219175,2.1024396168218265,2.4686317317805666,2.2321605415631773
Austria,2020-03-21,2.291612261476213,0.12647408861442574,7.0,2.5394969201380144,2.0437276028144113,2.4098135902935334,2.1734109326588924
Austria,2020-03-22,2.2572238136575784,0.12645347745787658,7.0,2.505068075194864,2.0093795521202926,2.3754058795087114,2.1390417478064454
Austria,2020-03-23,2.147833598444813,0.12644189194510658,7.0,2.395655152794327,1.900012044095299,2.26600483659978,2.0296623602898465
Austria,2020-03-24,1.983802076816216,0.12643538010701671,7.0,2.231610868197601,1.7359932854348312,2.101967229077039,1.8656369245553932
Austria,2020-03-25,1.816676958689741,0.12643172013986564,7.0,2.0644785766673253,1.568875340712157,1.9348386903844588,1.6985152269950234
