Country/Region,Date,R,ci_95_u,ci_95_l,ci_50_u,ci_50_l,n_eff_pct,Rhat_diff,signal_to_noise,var_irregular,days_infectious,last_updated
Germany,2020-10-15,1.4666426073734682,1.780765045652109,1.1602554640592422,1.5720782658719958,1.3598077167301432,0.1386450292795037,0.0012383814233207,0.0224015134552609,0.006837322973071,7,2021-09-06
Germany,2020-10-16,1.458323787512544,1.769535374154796,1.1497503635305513,1.5640616113538464,1.3533764131656332,0.1386450292795037,0.0012383814233207,0.0224015134552609,0.006837322973071,7,2021-09-06
Germany,2020-10-17,1.4453837614408669,1.7529651625062983,1.132674671939237,1.551646746735787,1.3399581431607912,0.1386450292795037,0.0012383814233207,0.0224015134552609,0.006837322973071,7,2021-09-06
Germany,2020-10-18,1.4429618982487675,1.7533333162909386,1.1288004503837985,1.5497611039253454,1.3364820375621975,0.1386450292795037,0.0012383814233207,0.0224015134552609,0.006837322973071,7,2021-09-06
Germany,2020-10-19,1.4559230590100145,1.7690671063257652,1.1446794402578016,1.5623210132052456,1.349472736828624,0.1386450292795037,0.0012383814233207,0.0224015134552609,0.006837322973071,7,2021-09-06
Germany,2020-10-20,1.4625305882536808,1.7752945566935912,1.150502938855502,1.5682776976668358,1.3560383647380894,0.1386450292795037,0.0012383814233207,0.0224015134552609,0.006837322973071,7,2021-09-06
Germany,2020-10-21,1.4656993541734022,1.7791376919212654,1.154727009489167,1.5716027849716805,1.3588993218912384,0.1386450292795037,0.0012383814233207,0.0224015134552609,0.006837322973071,7,2021-09-06
Germany,2020-10-22,1.4547168885654196,1.7683602781736998,1.141551781447582,1.5609340920725985,1.348751279562287,0.1386450292795037,0.0012383814233207,0.0224015134552609,0.006837322973071,7,2021-09-06
Germany,2020-10-23,1.4584083396429524,1.772189181745562,1.1450001976210302,1.563909792062404,1.3527229875501288,0.1386450292795037,0.0012383814233207,0.0224015134552609,0.006837322973071,7,2021-09-06
Germany,2020-10-24,1.4487853832612698,1.763123015706244,1.1372551410030909,1.5530257476640847,1.3443618852231745,0.1386450292795037,0.0012383814233207,0.0224015134552609,0.006837322973071,7,2021-09-06
Germany,2020-10-25,1.4407897623478343,1.7587899309416963,1.1305091015896347,1.5457617256282274,1.3343720823672451,0.1386450292795037,0.0012383814233207,0.0224015134552609,0.006837322973071,7,2021-09-06
Germany,2020-10-26,1.437124925349643,1.7540043341303322,1.1264891547364373,1.5424367885693249,1.33193788024101,0.1386450292795037,0.0012383814233207,0.0224015134552609,0.006837322973071,7,2021-09-06
Germany,2020-10-27,1.43222466872116,1.7498418648851874,1.1230982036642532,1.5374687984144173,1.326324893073951,0.1386450292795037,0.0012383814233207,0.0224015134552609,0.006837322973071,7,2021-09-06
Germany,2020-10-28,1.4269371217351032,1.7411139164006884,1.117382925621468,1.5328958687173526,1.320150756897029,0.1386450292795037,0.0012383814233207,0.0224015134552609,0.006837322973071,7,2021-09-06
Germany,2020-10-29,1.415789711434022,1.729468033245095,1.1046674674728112,1.5225760245032336,1.3091040021880178,0.1386450292795037,0.0012383814233207,0.0224015134552609,0.006837322973071,7,2021-09-06
Germany,2020-10-30,1.396018003446104,1.7083108667135003,1.090120975363405,1.50307320548326,1.2891789716562565,0.1386450292795037,0.0012383814233207,0.0224015134552609,0.006837322973071,7,2021-09-06
Germany,2020-10-31,1.3692238944193806,1.6819203449836602,1.0594370968004188,1.474281785097792,1.263708132096188,0.1386450292795037,0.0012383814233207,0.0224015134552609,0.006837322973071,7,2021-09-06
Germany,2020-11-01,1.349345765383562,1.6593024706523347,1.0413402771504778,1.4550130032680912,1.2430516958976838,0.1386450292795037,0.0012383814233207,0.0224015134552609,0.006837322973071,7,2021-09-06
Germany,2020-11-02,1.3371775631936431,1.6499819542101934,1.0284980107778146,1.4433337644241138,1.2294058207555352,0.1386450292795037,0.0012383814233207,0.0224015134552609,0.006837322973071,7,2021-09-06
Germany,2020-11-03,1.3120212302632217,1.6240873422608644,1.0032596696609457,1.4177582699858704,1.206755439728925,0.1386450292795037,0.0012383814233207,0.0224015134552609,0.006837322973071,7,2021-09-06
Germany,2020-11-04,1.3050646379033783,1.61225452761197,0.996204841002471,1.4109113027488422,1.1981695521537858,0.1386450292795037,0.0012383814233207,0.0224015134552609,0.006837322973071,7,2021-09-06
Germany,2020-11-05,1.2747382243466938,1.585737521935163,0.9668908915782748,1.3809252047386813,1.1679629883060012,0.1386450292795037,0.0012383814233207,0.0224015134552609,0.006837322973071,7,2021-09-06
Germany,2020-11-06,1.2433123383659304,1.5534415101851238,0.9331449372451804,1.3477989519408051,1.1371328076430378,0.1386450292795037,0.0012383814233207,0.0224015134552609,0.006837322973071,7,2021-09-06
Germany,2020-11-07,1.2074875040273056,1.5183812772377387,0.8931036365041018,1.312668893023638,1.101223513183521,0.1386450292795037,0.0012383814233207,0.0224015134552609,0.006837322973071,7,2021-09-06
Germany,2020-11-08,1.1820899188327818,1.4883431303708934,0.8676903854916646,1.2873247907836658,1.076157847996316,0.1386450292795037,0.0012383814233207,0.0224015134552609,0.006837322973071,7,2021-09-06
Germany,2020-11-09,1.1645197089917354,1.4733020683016564,0.8509322800208956,1.2699881322418851,1.0596352368888535,0.1386450292795037,0.0012383814233207,0.0224015134552609,0.006837322973071,7,2021-09-06
Germany,2020-11-10,1.1654413761533244,1.4726090992375864,0.8555924923452085,1.273099833133896,1.0593968476146831,0.1386450292795037,0.0012383814233207,0.0224015134552609,0.006837322973071,7,2021-09-06
Germany,2020-11-11,1.1527015695552714,1.461555505889815,0.8412130420991628,1.2592919358639392,1.0458921078412575,0.1386450292795037,0.0012383814233207,0.0224015134552609,0.006837322973071,7,2021-09-06
Germany,2020-11-12,1.136206294130728,1.442149832783823,0.8302131256438694,1.2438094190009157,1.029703196456612,0.1386450292795037,0.0012383814233207,0.0224015134552609,0.006837322973071,7,2021-09-06
