Country/Region,Date,R,ci_95_u,ci_95_l,ci_65_u,ci_65_l,n_eff_pct,Rhat_diff,signal_to_noise,var_irregular,days_infectious,last_updated
Austria,2020-03-09,2.763267427035096,3.0874500233444016,2.43218160420872,2.919982117923548,2.6070003148360934,0.2466874866041392,0.0009089026146433,0.0842144999668766,0.0022986128173851,7,2021-09-03
Austria,2020-03-10,2.841913808039785,3.1405282988725105,2.547059592416668,2.984781155927763,2.700429355121434,0.2466874866041392,0.0009089026146433,0.0842144999668766,0.0022986128173851,7,2021-09-03
Austria,2020-03-11,2.900884425283184,3.1799807889868648,2.626608024926325,3.0324839220487823,2.767313902182723,0.2466874866041392,0.0009089026146433,0.0842144999668766,0.0022986128173851,7,2021-09-03
Austria,2020-03-12,2.953757791622301,3.227673634320778,2.6826927668403,3.082054889566672,2.8230012199152776,0.2466874866041392,0.0009089026146433,0.0842144999668766,0.0022986128173851,7,2021-09-03
Austria,2020-03-13,3.0864974783096675,3.3783367105252813,2.79968908413362,3.224890506327332,2.9487621589570607,0.2466874866041392,0.0009089026146433,0.0842144999668766,0.0022986128173851,7,2021-09-03
Austria,2020-03-14,2.942478671345917,3.213742749342728,2.6773584807733037,3.070472430588479,2.8157439761323992,0.2466874866041392,0.0009089026146433,0.0842144999668766,0.0022986128173851,7,2021-09-03
Austria,2020-03-15,2.8193806882245864,3.0797677536971118,2.564024626765104,2.941942828391393,2.696844989008737,0.2466874866041392,0.0009089026146433,0.0842144999668766,0.0022986128173851,7,2021-09-03
Austria,2020-03-16,2.6864581555893907,2.9367372832820893,2.4383023013989247,2.8053686340038104,2.5663980026297777,0.2466874866041392,0.0009089026146433,0.0842144999668766,0.0022986128173851,7,2021-09-03
Austria,2020-03-17,2.630477534299409,2.8826239316427573,2.379465573217576,2.751126874830342,2.510990901547776,0.2466874866041392,0.0009089026146433,0.0842144999668766,0.0022986128173851,7,2021-09-03
Austria,2020-03-18,2.527327242951656,2.7769583259597246,2.2799976338066688,2.6443375144739765,2.410311544094741,0.2466874866041392,0.0009089026146433,0.0842144999668766,0.0022986128173851,7,2021-09-03
Austria,2020-03-19,2.433833777620913,2.6826391216455048,2.184827112213867,2.5539887110162,2.314936385491388,0.2466874866041392,0.0009089026146433,0.0842144999668766,0.0022986128173851,7,2021-09-03
Austria,2020-03-20,2.347275186493473,2.597644189191957,2.098967653333898,2.466892284618083,2.227517185396313,0.2466874866041392,0.0009089026146433,0.0842144999668766,0.0022986128173851,7,2021-09-03
Austria,2020-03-21,2.289129945113718,2.539283775129942,2.0399333008091936,2.408513317956394,2.169939586029748,0.2466874866041392,0.0009089026146433,0.0842144999668766,0.0022986128173851,7,2021-09-03
Austria,2020-03-22,2.255132596649858,2.510650818802854,2.0034629338731347,2.377605824567441,2.133431051302988,0.2466874866041392,0.0009089026146433,0.0842144999668766,0.0022986128173851,7,2021-09-03
Austria,2020-03-23,2.147125049930866,2.403824323286167,1.8950378385144584,2.267370213969992,2.0255616528032663,0.2466874866041392,0.0009089026146433,0.0842144999668766,0.0022986128173851,7,2021-09-03
Austria,2020-03-24,1.9831397036453349,2.2359514635379285,1.7323653867518474,2.1018466660780835,1.8651111939634792,0.2466874866041392,0.0009089026146433,0.0842144999668766,0.0022986128173851,7,2021-09-03
Austria,2020-03-25,1.8158719291621157,2.06621413344567,1.5654799537516786,1.935507501875733,1.696197383901029,0.2466874866041392,0.0009089026146433,0.0842144999668766,0.0022986128173851,7,2021-09-03
Austria,2020-03-26,1.746729541158667,2.0011341099838225,1.497151238049697,1.8650848945181888,1.6278240779527953,0.2466874866041392,0.0009089026146433,0.0842144999668766,0.0022986128173851,7,2021-09-03
Austria,2020-03-27,1.5689023746050224,1.8230256529387687,1.320884050949931,1.6879036150151194,1.4510340975068623,0.2466874866041392,0.0009089026146433,0.0842144999668766,0.0022986128173851,7,2021-09-03
Austria,2020-03-28,1.4112065309296382,1.6616242615133363,1.1610560216686872,1.5297304625671386,1.2938611474477772,0.2466874866041392,0.0009089026146433,0.0842144999668766,0.0022986128173851,7,2021-09-03
Austria,2020-03-29,1.2856986280186378,1.532597073414245,1.031234004017446,1.4050027648422767,1.1668572121223106,0.2466874866041392,0.0009089026146433,0.0842144999668766,0.0022986128173851,7,2021-09-03
Austria,2020-03-30,1.1937174436120854,1.44475326236976,0.9379029577330096,1.3126446286658484,1.0731736513217665,0.2466874866041392,0.0009089026146433,0.0842144999668766,0.0022986128173851,7,2021-09-03
Austria,2020-03-31,1.0817410346430778,1.3310647727580216,0.8266334690674055,1.2024339950215637,0.9605279944505698,0.2466874866041392,0.0009089026146433,0.0842144999668766,0.0022986128173851,7,2021-09-03
Austria,2020-04-01,0.9843211526132576,1.2336147614495103,0.7291421998021292,1.105725591765255,0.8632156181603865,0.2466874866041392,0.0009089026146433,0.0842144999668766,0.0022986128173851,7,2021-09-03
Austria,2020-04-02,0.8962182311329545,1.1469619692745603,0.6392635972018307,1.0159168755917531,0.7744379800817427,0.2466874866041392,0.0009089026146433,0.0842144999668766,0.0022986128173851,7,2021-09-03
Austria,2020-04-03,0.8233113189209447,1.0735416436845733,0.5667576172151471,0.945087287558135,0.7021815526505246,0.2466874866041392,0.0009089026146433,0.0842144999668766,0.0022986128173851,7,2021-09-03
Austria,2020-04-04,0.7616303746460875,1.0121227762166027,0.5048977489549986,0.8812534559802031,0.6409441676508363,0.2466874866041392,0.0009089026146433,0.0842144999668766,0.0022986128173851,7,2021-09-03
