Date,R_filtered,R_smoothed
2020-03-02,1.5615384577091684,2.8951929547336768
2020-03-03,1.704409188512963,2.923076363752035
2020-03-04,2.1289042997228944,2.9735131949619333
2020-03-05,3.611410470415804,3.0247383905092464
2020-03-06,3.5540955400088112,2.97892570091593
2020-03-07,3.193829080306687,2.9252391180967923
2020-03-08,3.1443982844383607,2.8966935672840064
2020-03-09,2.8361788490530895,2.8677178973124002
2020-03-10,2.793094677759726,2.8716802636824843
2020-03-11,2.8794587720036717,2.8820943494971036
2020-03-12,2.5952554211697185,2.882457848760711
2020-03-13,3.512266750005165,2.923272543986961
2020-03-14,3.3535161512011893,2.8376704368418246
2020-03-15,3.2554450393681074,2.761427742872973
2020-03-16,3.1673374885203054,2.6874848986630946
2020-03-17,3.124889888616268,2.6149802636129116
2020-03-18,3.1752469226858695,2.5373865228331898
2020-03-19,3.0848598967320315,2.4398058595729957
2020-03-20,3.0902529160525907,2.3407315508328357
2020-03-21,2.841320900013821,2.2252685703933466
2020-03-22,2.6409556799386227,2.1301543068869613
2020-03-23,2.558886194690853,2.051158096021154
2020-03-24,2.4382375015574427,1.9725387558278746
2020-03-25,2.335706382722184,1.9003597697101124
2020-03-26,2.3353356147282764,1.8328376374578528
2020-03-27,2.2974439111171714,1.7548593001419412
2020-03-28,2.2246967250483136,1.6706270463459831
2020-03-29,2.0628568066905855,1.5845864032513564
2020-03-30,1.934543535729012,1.5103000760493424
2020-03-31,1.8252961090113926,1.444394443246585
2020-04-01,1.7625654806141522,1.3852145493842065
2020-04-02,1.723967178271614,1.326580871846191
2020-04-03,1.6629713279585223,1.2648297479176738
2020-04-04,1.5667954552273518,1.202958030418262
2020-04-05,1.4610177950203322,1.1464150125396826
2020-04-06,1.3518958656146505,1.0975219891948056
2020-04-07,1.2914409545452268,1.0579883887337154
2020-04-08,1.2794156851350564,1.0217056845260077
2020-04-09,1.243601947538798,0.9816524481027824
2020-04-10,1.187425804446956,0.9409399342712041
2020-04-11,1.1058561223778849,0.9026305321781883
2020-04-12,1.046583838138719,0.8710445791183655
2020-04-13,0.9765553653729029,0.8437616160081994
2020-04-14,0.8892292101192372,0.8231222587420078
2020-04-15,0.8980937048718746,0.8128476188568322
2020-04-16,0.8894878181125476,0.7995982669563244
2020-04-17,0.9141876874108101,0.7856271885876649
2020-04-18,0.8663312050136865,0.7656456621215937
2020-04-19,0.8257241570297644,0.7499965923409191
2020-04-20,0.7973316380515463,0.7382266150661378
2020-04-21,0.7471063401600202,0.7290401973146163
2020-04-22,0.7660799469549816,0.7262322602781693
2020-04-23,0.7908286192784777,0.7200388956849659
2020-04-24,0.7814667146990301,0.7090363559457491
2020-04-25,0.7581521217959649,0.6977788193987106
2020-04-26,0.728114696308322,0.6883952588323795
2020-04-27,0.6907461441939868,0.6822218389196557
2020-04-28,0.6746115698619721,0.6808969431188386
2020-04-29,0.6991903202575913,0.6818738514259199
2020-04-30,0.7115020962552682,0.6791824277729981
2020-05-01,0.6954516424001437,0.6741591218638465
2020-05-02,0.6723903715718722,0.6708497177377062
2020-05-03,0.6411729122754621,0.6706102605937267
2020-05-04,0.5999977666164662,0.6751855799797537
2020-05-05,0.6065482630377288,0.6868716957383723
2020-05-06,0.6490640470057587,0.6993560185385838
2020-05-07,0.6995260200932658,0.7071726815690944
2020-05-08,0.7308146400230408,0.7083611690004517
2020-05-09,0.7129807959839016,0.7048713233750051
2020-05-10,0.6814504233190799,0.7036109032163417
