Date,R,lb_95,ub_95
2020-03-11,2.665680377289089,2.4399586685890045,2.8914020859891734
2020-03-12,2.5656418070425198,2.395086231769083,2.736101235758044
2020-03-13,2.619145128930284,2.464124825803184,2.7741795773348645
2020-03-14,2.210945488969334,2.06051138802871,2.361412748315618
2020-03-15,1.7193296502584934,1.5705877566505904,1.8684379099894601
2020-03-16,1.9317424890473853,1.7840292101608375,2.0813593411591986
2020-03-17,2.1864857333616605,2.0394253295456175,2.3347027321455722
2020-03-18,2.1790162239462925,2.0316071607793744,2.3268473046640445
2020-03-19,2.050548266402398,1.9028548491613058,2.198473437662644
2020-03-20,1.834083368619937,1.6860037911592471,1.982425796028888
2020-03-21,1.5295190638891034,1.381401293607762,1.677713458898015
2020-03-22,1.1877386185132068,1.0398661574988983,1.336057609164344
2020-03-23,1.2347013131135194,1.0869584295595254,1.3834800162450391
2020-03-24,1.3898537315409114,1.242878409767337,1.5385588972615072
2020-03-25,1.485347757093239,1.3390457173323653,1.633487101757487
2020-03-26,1.4684377571762766,1.3212938190384946,1.6162595434961
2020-03-27,1.4052914455600072,1.2579034690888693,1.5532808635497863
2020-03-28,1.2148634961670712,1.066882775484891,1.3632239479241184
2020-03-29,0.963343051409523,0.8152892359275026,1.1116621274712033
2020-03-30,0.9508635189274651,0.8030659188253454,1.099672422237576
2020-03-31,1.1386903657300054,0.992457131838242,1.2868398151068994
2020-04-01,1.213129937441701,1.065931623513032,1.361055387499773
2020-04-02,1.2350145952830813,1.0872813424926515,1.382731121491581
2020-04-03,1.191420765040077,1.0437741294467573,1.3388955251574228
2020-04-04,1.004354717532169,0.8563997282112614,1.1524902871088671
2020-04-05,0.7750268882911526,0.6269665409154295,0.9233698579826216
2020-04-06,0.782427536438735,0.6347528860371177,0.9312227456488215
2020-04-07,0.9552027351141117,0.8087156863126135,1.1032600217947794
2020-04-08,1.0351133837732773,0.8876041914561861,1.182996824056365
2020-04-09,1.0305817807699145,0.8827982670897587,1.1781515054999663
2020-04-10,0.8877566460746782,0.7399444994791919,1.0355052318532365
2020-04-11,0.7905094766462883,0.642742247796767,0.9387286344526311
2020-04-12,0.6510402250173157,0.5030581260617762,0.799505345637317
