Date,R,lb_95,ub_95
2020-03-02,1.5757853245576168,0.73392358697454,2.4176470621406936
2020-03-03,1.7121202688847028,1.1100275027082565,2.314213035061149
2020-03-04,2.144360696832473,1.6421223224991954,2.6465990711657503
2020-03-05,3.6983667405785448,3.2500820785169666,4.146651402640123
2020-03-06,3.6148557101344356,3.1989318462575227,4.0307795740113495
2020-03-07,3.1998557355392068,2.8043833369740607,3.595328134104353
2020-03-08,3.1419809095866507,2.7598195026574714,3.5241423165158294
2020-03-09,2.7805229871315458,2.4071822807237364,3.1538636935393556
2020-03-10,2.7397945249824485,2.372367978578035,3.1072210713868618
2020-03-11,2.855668667662164,2.4922398510773096,3.2190974842470186
2020-03-12,2.507495491781731,2.1467850844628558,2.8682058991006065
2020-03-13,3.6762011023761936,3.317347644731154,4.0350545600212335
2020-03-14,3.4439078045375755,3.0863275035503985,3.801488105524752
2020-03-15,3.3015814503335625,2.9448767413583,3.658286159308825
2020-03-16,3.17963767520724,2.823536753333563,3.535738597080916
2020-03-17,3.122510595793918,2.766827028466269,3.4781941631215663
2020-03-18,3.188341232560792,2.832946785321836,3.5437356797997475
2020-03-19,3.0683045207262274,2.713110769869093,3.423498271583363
2020-03-20,3.078444872724602,2.7233907077912454,3.433499037657959
2020-03-21,2.755412734915489,2.4004558331640298,3.110369636666948
2020-03-22,2.5092439201261505,2.154354912467698,2.8641329277846035
2020-03-23,2.426197263587992,2.0713557314507676,2.781038795725217
2020-03-24,2.2926450124509885,1.9378367342742446,2.647453290627732
2020-03-25,2.1851171279149426,1.8303321809635487,2.5399020748663363
2020-03-26,2.212446590598918,1.8576780396944723,2.5672151415033637
2020-03-27,2.185367413991226,1.8306104039101803,2.5401244240722716
2020-03-28,2.1105023030204966,1.755753429116905,2.4652511769240877
2020-03-29,1.9190335033934174,1.5642903743587198,2.273776632428115
2020-03-30,1.7770472644873236,1.4223081980537364,2.1317863309209106
2020-03-31,1.6626010412976802,1.3078648521345893,2.017337230460771
2020-04-01,1.6101824084431238,1.2554482598870347,1.9649165569992129
2020-04-02,1.5875256773228388,1.232792977919642,1.9422583767260355
2020-04-03,1.5324808213259082,1.1777491520418226,1.887212490609994
2020-04-04,1.4301166474052351,1.075385710495993,1.7848475843144773
2020-04-05,1.3162845439289612,0.9615541274269742,1.671014960430948
2020-04-06,1.1995486304820175,0.844818583061851,1.554278677902184
2020-04-07,1.1481483784876214,0.7934185917041933,1.5028781652710497
2020-04-08,1.1586801964331765,0.8039505921567753,1.5134098007095778
2020-04-09,1.1337760766381617,0.7790465989512381,1.4885055543250856
2020-04-10,1.080105048116059,0.7253756570285934,1.4348344392035246
2020-04-11,0.9926192713760132,0.6378899389054733,1.3473486038465532
2020-04-12,0.9355297843995535,0.5808004906043136,1.2902590781947934
2020-04-13,0.8639094645793514,0.5091801959094401,1.2186387332492625
2020-04-14,0.7698650151567935,0.4151357622988593,1.1245942680147274
2020-04-15,0.8034326750130236,0.4487034319299386,1.1581619180961087
2020-04-16,0.8094676656709041,0.4547384286598531,1.164196902681955
2020-04-17,0.856548477508002,0.501819244011824,1.21127771100418
2020-04-18,0.8041741510314896,0.4494449196671155,1.1589033823958637
2020-04-19,0.762178754676736,0.4074495245404074,1.1169079848130647
2020-04-20,0.7364994072436756,0.381770177830803,1.091228636656548
2020-04-21,0.6816451776684949,0.32691594869458074,1.036374406642409
2020-04-22,0.7185635576173798,0.3638343289026418,1.0732927863321178
2020-04-23,0.759745386396232,0.40501615783637196,1.114474614956092
2020-04-24,0.7530793155939162,0.39835008713553,1.1078085440523024
2020-04-25,0.7275982026986003,0.37286897429992255,1.082327431097278
2020-04-26,0.693699881345165,0.3389706529937183,1.0484291096966116
2020-04-27,0.6508963924922831,0.2961671641715751,1.005625620812991
2020-04-28,0.6370019751905529,0.2822727468942328,0.9917312034868732
2020-04-29,0.6761795005599641,0.3214502722829931,1.0309087288369352
2020-04-30,0.696537580470037,0.34180835219306605,1.051266808747008
2020-05-01,0.6781520902527769,0.3234228619758059,1.0328813185297478
2020-05-02,0.6509989173302608,0.2962696890532899,1.0057281456072318
2020-05-03,0.6138967398353677,0.25916751155839673,0.9686259681123387
2020-05-04,0.5648088486067537,0.21007962032978272,0.9195380768837247
2020-05-05,0.5798860594629782,0.22515683118600713,0.9346152877399493
2020-05-06,0.6406266776227585,0.28589744934578754,0.9953559058997297
2020-05-07,0.7084269844099453,0.35369775613297433,1.0631562126869163
2020-05-08,0.7478310879115734,0.39310185963460237,1.1025603161885442
2020-05-09,0.7212108045743878,0.3664815762974168,1.0759400328513589
2020-05-10,0.6782401402676592,0.3235109119906882,1.0329693685446302
2020-05-11,0.6731571488894404,0.3184279206124694,1.0278863771664113
2020-05-12,0.6573522169372356,0.3026229886602646,1.0120814452142066
2020-05-13,0.7120771649111609,0.35734793663418984,1.066806393188132
2020-05-14,0.6565347937419704,0.3018055654649994,1.0112640220189415
2020-05-15,0.6935263559396772,0.33879712766270614,1.048255584216648
2020-05-16,0.6781416947362655,0.3234124664592945,1.0328709230132365
2020-05-17,0.6933441324978075,0.33861490422083645,1.0480733607747785
2020-05-18,0.6120147158433027,0.2572854875663317,0.9667439441202738
2020-05-19,0.8160929912638984,0.4613637629869275,1.1708222195408695
2020-05-20,0.8309057031831915,0.4761764749062205,1.1856349314601626
2020-05-21,0.8112148312058506,0.4564856029288797,1.1659440594828216
2020-05-22,0.834530259354569,0.47980103107759803,1.18925948763154
2020-05-23,0.7542297889406177,0.3995005606636466,1.1089590172175885
