Country/Region,Date,R,se_R,days_infectious,ci_95_u,ci_95_l,ci_65_u,ci_65_l
Germany,2020-02-25,6.113157894736843,0.0,7,6.113157894736843,6.113157894736843,6.113157894736843,6.113157894736843
Germany,2020-02-26,4.513829526372197,6.493554136081502e-06,7,4.513842253504436,4.513816799239958,4.513835595178353,4.5138234575660405
Germany,2020-02-27,3.1760489891807064,0.0,7,3.1760489891807064,3.1760489891807064,3.1760489891807064,3.1760489891807064
Germany,2020-02-28,3.425499725080463,6.493554136081502e-06,7,3.4255124522127014,3.4254869979482248,3.42550579388662,3.4254936562743064
Germany,2020-02-29,3.1255812980859443,6.493554136081502e-06,7,3.1255940252181826,3.125568570953706,3.125587366892101,3.1255752292797876
Germany,2020-03-01,3.079256731014938,6.493554136081502e-06,7,3.0792694581471762,3.0792440038826996,3.0792627998210946,3.079250662208781
Germany,2020-03-02,3.3762091015571887,6.493554136081502e-06,7,3.376221828689427,3.3761963744249504,3.3762151703633454,3.376203032751032
Germany,2020-03-03,3.039056627230245,6.493554136081502e-06,7,3.0390693543624834,3.0390439000980067,3.039062696036402,3.0390505584240883
Germany,2020-03-04,2.8183353290434754,6.493554136081502e-06,7,2.8183480561757137,2.818322601911237,2.818341397849632,2.8183292602373187
Germany,2020-03-05,2.3988077249353337,6.493554136081502e-06,7,2.398820452067572,2.3987949978030954,2.3988137937414904,2.398801656129177
Germany,2020-03-06,2.328217294646685,6.493554136081502e-06,7,2.328230021778923,2.3282045675144465,2.3282233634528415,2.328211225840528
Germany,2020-03-07,1.9506218921619987,6.493554136081502e-06,7,1.950634619294237,1.9506091650297603,1.9506279609681552,1.9506158233558422
Germany,2020-03-08,1.779284366206494,6.493554136081502e-06,7,1.7792970933387324,1.7792716390742558,1.7792904350126506,1.7792782974003376
Germany,2020-03-09,1.9828877909139675,6.493554136081502e-06,7,1.9829005180462058,1.9828750637817292,1.982893859720124,1.982881722107811
Germany,2020-03-10,1.519788818044522,6.493554136081502e-06,7,1.5198015451767604,1.5197760909122837,1.5197948868506785,1.5197827492383655
Germany,2020-03-11,1.4199184397353783,6.493554136081502e-06,7,1.4199311668676167,1.41990571260314,1.4199245085415348,1.4199123709292218
Germany,2020-03-12,1.2140014646406272,6.493554136081502e-06,7,1.2140141917728655,1.2139887375083889,1.2140075334467837,1.2139953958344707
Germany,2020-03-13,1.3015275901246388,6.493554136081502e-06,7,1.3015403172568771,1.3015148629924005,1.3015336589307953,1.3015215213184823
Germany,2020-03-14,1.0712680709195805,6.493554136081502e-06,7,1.0712807980518189,1.0712553437873422,1.071274139725737,1.071262002113424
Germany,2020-03-15,0.9394639732037382,6.493554136081502e-06,7,0.9394767003359766,0.9394512460714998,0.9394700420098948,0.9394579043975816
Germany,2020-03-16,1.2097143102126078,6.493554136081502e-06,7,1.209727037344846,1.2097015830803695,1.2097203790187643,1.2097082414064513
Germany,2020-03-17,0.9692523049358042,6.493554136081502e-06,7,0.9692650320680426,0.9692395778035657,0.9692583737419608,0.9692462361296476
Germany,2020-03-18,1.0384003978985012,6.493554136081502e-06,7,1.0384131250307396,1.038387670766263,1.0384064667046577,1.0383943290923447
Germany,2020-03-19,0.9535302095995428,6.493554136081502e-06,7,0.9535429367317813,0.9535174824673044,0.9535362784056994,0.9535241407933862
Germany,2020-03-20,0.9834021408696192,6.493554136081502e-06,7,0.9834148680018576,0.9833894137373808,0.9834082096757758,0.9833960720634626
Germany,2020-03-21,0.9411261565789978,6.493554136081502e-06,7,0.9411388837112362,0.9411134294467594,0.9411322253851544,0.9411200877728412
Germany,2020-03-22,0.8282126439855074,6.493554136081502e-06,7,0.8282253711177459,0.828199916853269,0.828218712791664,0.8282065751793508
Germany,2020-03-23,1.0732671046295954,6.493554136081502e-06,7,1.0732798317618337,1.073254377497357,1.073273173435752,1.073261035823439
Germany,2020-03-24,0.9011265173623599,6.493554136081502e-06,7,0.9011392444945984,0.9011137902301215,0.9011325861685165,0.9011204485562033
Germany,2020-03-25,1.0067883219203164,6.493554136081502e-06,7,1.0068010490525547,1.006775594788078,1.006794390726473,1.00678225311416
Germany,2020-03-26,0.9427826956636153,6.493554136081502e-06,7,0.9427954227958537,0.9427699685313768,0.9427887644697719,0.9427766268574587
Germany,2020-03-27,0.9516594319431437,6.493554136081502e-06,7,0.9516721590753822,0.9516467048109053,0.9516655007493003,0.9516533631369871
Germany,2020-03-28,0.8110355339356538,6.493554136081502e-06,7,0.8110482610678922,0.8110228068034153,0.8110416027418104,0.8110294651294971
