Date,R,lb_95,ub_95,lb_50,ub_50
2020-12-25,0.781084456592213,0.6420475893014697,0.9203888500831854,0.734326124626534,0.8281507475922192
2020-12-26,0.8252625038904406,0.6887158335285681,0.9618549169376172,0.7780368561575703,0.872440074712544
2020-12-27,0.8950974956358426,0.7582282127438251,1.0323367132373267,0.8485795323936973,0.9420901759462459
2020-12-28,0.9443208749584259,0.805858961560427,1.0824602702821973,0.8970077088662373,0.9911176907758862
2020-12-29,0.9599162997159912,0.8230524402372327,1.101495129976349,0.9132343857829727,1.007723261735425
2020-12-30,0.9252660601753129,0.7902764466799597,1.063577785643198,0.8784353131413041,0.9720479619948696
2020-12-31,0.8404838345291261,0.7031510563987964,0.9761609728679096,0.7936531766215085,0.8885643104297972
2021-01-01,0.7924136032623502,0.6518298780102935,0.9299603339930574,0.744744456445057,0.840825589357299
2021-01-02,0.8442946370907075,0.7079742528902631,0.9806305753800976,0.7979704766129205,0.8908474703284452
2021-01-03,0.9389073065284996,0.8033653052872403,1.07466757847759,0.8923767977590393,0.9856319514413372
2021-01-04,1.0241761532124614,0.8888696414768221,1.1609522337657592,0.9785054924160297,1.0720200814324425
2021-01-05,1.0924581801551758,0.9568577274514677,1.2321242690527283,1.0449829852727446,1.1389151439572958
2021-01-06,1.1029830784895949,0.9653276219516439,1.2394800236948136,1.0562201076884696,1.149523102884623
2021-01-07,1.1127822045747129,0.9768178607338011,1.2480543693440789,1.0658966483730812,1.1589737912774463
2021-01-08,1.0954153582869104,0.9617898376319504,1.232181739639164,1.0489065618187956,1.1424618793657075
2021-01-09,1.0352827447383972,0.900443156826996,1.1714230612066088,0.9891231168143992,1.0821335462666783
2021-01-10,0.9808069012810661,0.8460606425021078,1.1146937322188215,0.9348030423917103,1.0269211034446089
2021-01-11,0.9493933308586614,0.8145035373661975,1.086258882443609,0.9035737197194216,0.9958207094617217
2021-01-12,0.9155072399593049,0.7786661545601985,1.050408206761782,0.8690495894820008,0.9632093572121645
2021-01-13,0.9007997603452127,0.7609791112492372,1.0368038073576604,0.8544112410002738,0.9472372376367812
2021-01-14,0.8947135148656624,0.7568753438092427,1.0294627420795188,0.8470507763092839,0.9417360632453994
2021-01-15,0.8907547788032046,0.7549237299048439,1.02584093923203,0.8439082510119309,0.9376038479747855
2021-01-16,0.8780721810180268,0.744138793130368,1.0155921213093353,0.8321085852995875,0.9250623919059487
2021-01-17,0.8604936268693443,0.7231953475005444,0.9945286116657921,0.8139473186740056,0.907197667913438
2021-01-18,0.8387350578894426,0.7010039174624797,0.9731037077637649,0.7918868503115477,0.8853050445873064
2021-01-19,0.8265720261799101,0.6916573829114384,0.9607189939592917,0.7797747996987772,0.8727458738579937
2021-01-20,0.8265353516455229,0.6927000089810595,0.961543383851202,0.7798238154452657,0.8725155470236865
2021-01-21,0.8351787571159766,0.700695222927425,0.9694838877061145,0.7883718966694312,0.8817282686106018
2021-01-22,0.8422629610731538,0.7073868355796954,0.9785592784865647,0.795686922968948,0.8891116821434856
2021-01-23,0.841230140867137,0.7066942673004323,0.9775039379650551,0.7942447124297736,0.8876927054581635
2021-01-24,0.8266236919151382,0.6899859548528409,0.9669205860457054,0.7804392575114864,0.8744139274307285
2021-01-25,0.8115425674430928,0.676954457889656,0.9482757165693161,0.7653435290626791,0.8584020743261735
2021-01-26,0.8078673158000647,0.672505639773564,0.9440916108236709,0.7614053852603824,0.8546486822998737
2021-01-27,0.8030525019284407,0.6672380227416698,0.9365427745495701,0.7568350059203479,0.849255976526021
2021-01-28,0.8095594343658081,0.6737974667006611,0.947032168505593,0.7634737898611972,0.8569610718862604
2021-01-29,0.8286303827679788,0.6919253320110816,0.9631433157388812,0.781201300735126,0.8744826197041127
2021-01-30,0.8364890665595481,0.6982067956663269,0.9741042262376405,0.7894056984452049,0.8842319325678363
2021-01-31,0.8316131341966859,0.6955743096967064,0.9686986748189242,0.7836454651194509,0.8788692005977562
2021-02-01,0.818939927701417,0.6825382157967129,0.9553034829682769,0.7722896705595814,0.8652146910301736
2021-02-02,0.805719047229041,0.6687439252417566,0.9418363693220416,0.7589105898504978,0.8519550825422347
2021-02-03,0.8045434325249698,0.6680121462468371,0.9408454194543189,0.757327480634348,0.8514911861392416
2021-02-04,0.8078341307050351,0.66998380319868,0.9464129804551022,0.761634341459752,0.8551983879956261
2021-02-05,0.8142176654683272,0.6766968377305254,0.9518485766718446,0.7662860295361664,0.8606439870026392
2021-02-06,0.8216048200612545,0.685472070805287,0.9583385894709925,0.7747569366938383,0.8684712056945889
2021-02-07,0.8038769418188968,0.6697054128046965,0.9386530390767966,0.757309880240916,0.8496340078416897
2021-02-08,0.7796443241010205,0.6416995664749847,0.9151927844028155,0.7322364285449662,0.8262753511802353
2021-02-09,0.7599096465905573,0.623605831051546,0.8962910942634381,0.7126333796833899,0.8080156168705401
2021-02-10,0.7728973961850794,0.636936456616042,0.9100719426435268,0.726395717446432,0.8194243770332672
2021-02-11,0.8023027701080172,0.6665609490054425,0.9381120819166575,0.7552125584050455,0.8500681058362958
2021-02-12,0.8288136399326692,0.6915281011557359,0.9638457822275533,0.7812555800980276,0.8750510984548177
2021-02-13,0.8477734790011051,0.7096515464837223,0.9863441585717359,0.8025180119190083,0.8946990317128654
2021-02-14,0.8938679414917841,0.7582040840207949,1.0323728710978564,0.8468800138425403,0.9410410274592174
2021-02-15,0.9081924796353333,0.7728942844262037,1.0426221626018821,0.8612414342933312,0.9537586620084696
2021-02-16,0.9110915579540163,0.7756029923182415,1.047719767707169,0.8645347437525885,0.9568285778856561
2021-02-17,0.9206922802522739,0.7840731327499487,1.0562221195852586,0.8748393797612231,0.9681772072724297
2021-02-18,0.9473754904770106,0.8118581320577755,1.0830443561346002,0.9005483680662006,0.9944093780433075
2021-02-19,0.9762971556480241,0.841443087085806,1.1122795334796944,0.9299380474555395,1.024002862935087
2021-02-20,1.0025213174905008,0.8684070354922309,1.1374598392494646,0.9558992849229757,1.0488566148863703
2021-02-21,1.000964700319507,0.8668940732156992,1.1380593048386873,0.9544519003686924,1.0483787943412062
2021-02-22,1.0130358407220086,0.8757510153949859,1.1499326316661445,0.9667316240019798,1.0601967038559479
2021-02-23,1.0305071472946226,0.8947519358815681,1.1637194271622087,0.9840141756723084,1.076525263913433
2021-02-24,1.0392366561982684,0.9039825293245338,1.1730160185574776,0.9927133073162496,1.085685045008108
2021-02-25,1.037344536352237,0.9026793108961868,1.1721371639835565,0.9910148149824679,1.0832754493295795
2021-02-26,1.0390028466901633,0.9030123662701257,1.1758768666867985,0.9928129574341705,1.0863879987516714
2021-02-27,1.03943969655095,0.9049752176330181,1.1750125151110506,0.9933582717888061,1.0865841172186081
2021-02-28,1.0451216613817378,0.9083228194568851,1.1807024215150572,0.9982445624987659,1.0919511018974286
2021-03-01,1.0491986411001406,0.9131256740552611,1.184402832863067,1.0028689846682033,1.096833718241902
2021-03-02,1.0491936194141438,0.913594252375546,1.1861840656118412,1.0038686881748362,1.0965646235915787
2021-03-03,1.0353279572018566,0.8960781513147554,1.1697980603896556,0.9881710319618895,1.0823002443730971
2021-03-04,1.0363038040546901,0.9006443948823607,1.1732896048179955,0.9909266289478044,1.0822063991706385
2021-03-05,1.0501041896802428,0.9147585537625842,1.1874666527480497,1.003600533360898,1.0965446091125102
2021-03-06,1.067602117890471,0.9313727006252117,1.2036852620938792,1.0202138802990843,1.1150133818703607
2021-03-07,1.0801153932971799,0.9431583776319801,1.2186742188469044,1.0330142420772845,1.127966822551669
2021-03-08,1.1034686192995309,0.968579838264573,1.2395510767689262,1.0568015385112517,1.1505181098812547
2021-03-09,1.1406044380132796,1.0067317614515336,1.2758851805752085,1.094311424037294,1.1862334283242404
2021-03-10,1.1856646183703714,1.0516775597029135,1.3185253577288394,1.138895385489685,1.2310443094613273
2021-03-11,1.2082379282442175,1.0750389701992213,1.3438378376506321,1.1613329415580493,1.2549694806711706
2021-03-12,1.214489041815055,1.0790156848254489,1.3500329006380705,1.168684457779314,1.260426758426708
2021-03-13,1.2102840194209092,1.0753986186379618,1.3460440137344207,1.1640469733226562,1.2569501837161476
2021-03-14,1.2127427018346075,1.077895372157388,1.3486622028202944,1.1672027003098928,1.2600174798518156
2021-03-15,1.2350457269357393,1.1011143529201504,1.3704307536154245,1.1884938181108762,1.2819542765867555
2021-03-16,1.271342696265603,1.1350777998634636,1.4051762544477513,1.2248351191295739,1.3186021537241988
2021-03-17,1.2760677816229298,1.137541206652922,1.4123644314837323,1.2283102591407682,1.323578722186965
2021-03-18,1.257547060792143,1.121465142532807,1.3949189878333783,1.211329508455303,1.3044175935003686
2021-03-19,1.2431052355172367,1.1083664597075362,1.3798617849076196,1.1964665991782846,1.2888746196721992
2021-03-20,1.23014601361626,1.0915368558082699,1.3641217416785785,1.1832093750356572,1.275317682570677
2021-03-21,1.2203072546362477,1.0837645578539488,1.3526969422069877,1.1730948128847158,1.2666997727990088
2021-03-22,1.238219425150044,1.104452478647921,1.371967413297442,1.192027117123327,1.2848223670765744
2021-03-23,1.2657295449736723,1.129502209359273,1.4027107188166166,1.218904412870956,1.3124750055788625
2021-03-24,1.2668144527907879,1.1305061265895129,1.4020452577804623,1.2194905863838996,1.3131973643354637
2021-03-25,1.2560020823966886,1.1206168785828867,1.3938222862502476,1.208951582068074,1.3036824565573506
2021-03-26,1.2328861419101638,1.0976701324302254,1.369356045048363,1.1857500566398869,1.2791458881771522
2021-03-27,1.1960928230950874,1.0610063682606938,1.32947985893811,1.149740119557742,1.2429698709908377
2021-03-28,1.159536837748074,1.0246881018871965,1.293835387047987,1.1126035286854479,1.2062790008664737
