Date,R_filtered,R_smoothed
2020-03-11,3.852158853333138,3.852158853333138
2020-03-12,3.620712093098916,3.620712094741404
2020-03-13,3.8905834552704683,3.8905834466556324
2020-03-14,2.4751107211530257,2.4751107153554335
2020-03-15,1.5225291173834121,1.5225291261888356
2020-03-16,2.969316627912096,2.9693166308139354
2020-03-17,3.446107398689858,3.446107396157269
2020-03-18,3.0299867799178037,3.0299867774835816
2020-03-19,2.6300284065026585,2.630028403521767
2020-03-20,2.1402488433044873,2.140248839533398
2020-03-21,1.5206347107752793,1.5206347073085094
2020-03-22,0.9510221743827351,0.9510221782278273
2020-03-23,1.5827954742919086,1.5827954763975152
2020-03-24,1.9287601265263823,1.9287601268399885
2020-03-25,1.980287625260853,1.9802876241323097
2020-03-26,1.7948607038850324,1.7948607029249082
2020-03-27,1.6371061366233866,1.6371061338370956
2020-03-28,1.1793006605692693,1.1793006579218415
2020-03-29,0.74431129004128,0.7443112918529149
2020-03-30,1.0419745159059248,1.0419745187808327
2020-03-31,1.5143403079481175,1.5143403076337476
2020-04-01,1.462687296955644,1.4626872967250804
2020-04-02,1.4248042245080568,1.4248042236511576
2020-04-03,1.2840102026973867,1.2840102000522002
2020-04-04,0.8493891157248289,0.8493891136394733
2020-04-05,0.5067518263567893,0.5067518281288532
2020-04-06,0.7979132763360499,0.7979132785728523
2020-04-07,1.165434261597324,1.1654342614867794
2020-04-08,1.147271028279581,1.1472710276519087
2020-04-09,1.0441404485587027,1.0441404465294193
2020-04-10,0.7107161624554306,0.7107161620822222
2020-04-11,0.6493956481337285,0.649395646861875
2020-04-12,0.44042197034313046,0.4404219701432973
2020-04-13,0.40758812886387485,0.40758813059455024
2020-04-14,0.6919491909764002,0.6919491926700556
2020-04-15,0.970227635472984,0.9702276356182657
2020-04-16,0.9940983763732105,0.9940983757938973
2020-04-17,0.8989134935338221,0.8989134918719863
2020-04-18,0.6258632137816245,0.6258632126266845
2020-04-19,0.43609915731910076,0.43609915824149115
2020-04-20,0.5876538099529413,0.5876538111804905
2020-04-21,0.7893480238201347,0.7893480244505566
2020-04-22,0.8929303899691929,0.8929303893805652
2020-04-23,0.7962150749741415,0.7962150746621611
2020-04-24,0.7449547149411568,0.7449547135449801
2020-04-25,0.5155539239401934,0.5155539226222093
2020-04-26,0.299000686601647,0.2990006881091618
2020-04-27,0.5466950229405553,0.5466950241795959
2020-04-28,0.7502773357416691,0.7502773357268017
2020-04-29,0.7478345217641619,0.7478345221110474
2020-04-30,0.804830043201788,0.8048300414914944
2020-05-01,0.5238178520774563,0.5238178512273002
2020-05-02,0.384131745472702,0.3841317448297735
2020-05-03,0.27849445591798394,0.27849445753007795
2020-05-04,0.5433718371976253,0.5433718392648861
2020-05-05,0.8830360470809022,0.8830360475997097
2020-05-06,0.9682794332152145,0.9682794332420408
2020-05-07,0.9726871748481505,0.9726871737833022
2020-05-08,0.7977257774652883,0.7977257760929719
2020-05-09,0.5722453912727143,0.5722453896530996
2020-05-10,0.30613229947913767,0.3061323018710481
2020-05-11,0.6991385192131498,0.6991385203639977
2020-05-12,0.8882302060476657,0.8882302064472214
2020-05-13,0.9538797776675297,0.9538797770515058
2020-05-14,0.8526631023231298,0.8526631019230229
2020-05-15,0.7869229695501173,0.7869229678428059
2020-05-16,0.5064007517936893,0.5064007510282025
2020-05-17,0.3806263828380636,0.38062638491502665
2020-05-18,0.7218847311909111,0.7218847328949112
2020-05-19,1.0018628677748185,1.0018628686724504
2020-05-20,1.1493495356165,1.1493495319992928
2020-05-21,0.5550192055052885,0.555019206810447
2020-05-22,0.7694651301535529,0.7694651285554928
2020-05-23,0.5068936028755898,0.5068936018421872
2020-05-24,0.3370989288546069,0.33709893132437674
2020-05-25,0.7428979581027318,0.7428979605355432
2020-05-26,1.1426244700202175,1.1426244700508916
2020-05-27,1.1476643912814084,1.1476643898199035
2020-05-28,0.9075297393652938,0.9075297384521289
2020-05-29,0.7574908974016725,0.7574908968467027
2020-05-30,0.6663058005027169,0.666305798521676
2020-05-31,0.34080809259234135,0.34080809225571795
2020-06-01,0.2854986877781698,0.2854986904058414
2020-06-02,0.7172419671845611,0.7172419702446732
2020-06-03,1.2200380103644521,1.2200380104109636
2020-06-04,1.2276801331721099,1.2276801318358461
2020-06-05,1.0081234263363235,1.008123424232613
2020-06-06,0.6624703078066103,0.6624703060545267
2020-06-07,0.3745917373679707,0.3745917399090828
2020-06-08,0.7921127420101562,0.7921127442148468
2020-06-09,1.1543575290164532,1.154357530451194
2020-06-10,1.3900946467199917,1.3900946426542704
2020-06-11,0.7220705637077205,0.7220705650839854
2020-06-12,0.9481997288992807,0.9481997280439391
2020-06-13,0.8076616311891036,0.8076616292190536
2020-06-14,0.4839697734786991,0.483969775387771
2020-06-15,0.7976425174952598,0.7976425223870012
2020-06-16,1.6013869777900944,1.6013869831750007
2020-06-17,2.4861616177322516,2.4861616136988047
2020-06-18,1.823440489335782,1.8234404912098363
2020-06-19,2.131359623332915,2.1313596167211526
2020-06-20,1.0450046888628715,1.0450046849697325
2020-06-21,0.4053369992400593,0.4053370021404544
2020-06-22,0.8818905182259626,0.8818905196328596
2020-06-23,1.113052707766458,1.1130527071905274
2020-06-24,1.0184236226219465,1.0184236233062258
2020-06-25,1.130855117587404,1.1308551175938175
2020-06-26,1.131908904716985,1.1319089016409918
