Country/Region,Date,R,se_R,days_infectious,ci_95_u,ci_95_l,ci_50_u,ci_50_l
Germany,2020-03-04,2.5697739492718625,0.18111213619172992,4,2.9247472133707664,2.2148006851729587,2.6919322287693013,2.447615669774424
Germany,2020-03-05,2.5307851298471142,0.1709759291493261,4,2.8658917932030654,2.195678466491163,2.6461066415885863,2.415463618105642
Germany,2020-03-06,2.480986281641024,0.16277468408470455,4,2.80001880004193,2.161953763240118,2.5907761376475626,2.3711964256344853
Germany,2020-03-07,2.4374528377046762,0.15619310381169668,4,2.7435856958091276,2.131319979600225,2.5428034852769783,2.332102190132374
Germany,2020-03-08,2.4151936523318382,0.15095094650192736,4,2.7110520709078485,2.119335233755828,2.5170085185297855,2.313378786133891
Germany,2020-03-09,2.421990676407511,0.14680361374347808,4,2.709720472145057,2.1342608806699648,2.5210082091692314,2.3229731436457906
Germany,2020-03-10,2.414527058586085,0.14354158485772392,4,2.695863395191024,2.133190721981146,2.5113443862995206,2.3177097308726493
Germany,2020-03-11,2.3796257016899207,0.1409885939888818,4,2.655958268139069,2.103293135240772,2.4747210632299783,2.284530340149863
Germany,2020-03-12,2.3324175413590504,0.13899877160797913,4,2.604850127605998,2.059984955112103,2.4261707880984784,2.2386642946196225
Germany,2020-03-13,2.275911263370477,0.13745313174979007,4,2.5453144511623043,2.0065080755786493,2.368621991868062,2.1832005348728916
Germany,2020-03-14,2.204923264339362,0.13625580118594957,4,2.471979727348473,1.9378668013302507,2.29682640564404,2.113020123034684
Germany,2020-03-15,2.1398701898922785,0.1353303135409786,4,2.40511273044911,1.8746276493354472,2.2311490992664904,2.0485912805180666
Germany,2020-03-16,2.0932037184710746,0.1346161862435521,4,2.357046595244573,1.8293608416975762,2.184000956302837,2.002406480639312
Germany,2020-03-17,2.039112640244915,0.13406589858530973,4,2.3018769730271216,1.7763483074627087,2.129538714691534,1.9486865657982964
Germany,2020-03-18,1.9697473198989728,0.13364231225357678,4,2.231681438726639,1.7078132010713063,2.0598876897065144,1.879606950091431
Germany,2020-03-19,1.8917349482022123,0.13331652471003932,4,2.1530305351779337,1.6304393612264911,1.9816555776508964,1.8018143187535283
Germany,2020-03-20,1.8100598061809672,0.13306611682356848,4,2.070864602717761,1.5492550096441735,1.8998115380768585,1.7203080742850758
Germany,2020-03-21,1.7306360887715138,0.1328737431514108,4,1.9910638398393046,1.470208337703723,1.8202580665973271,1.6410141109457004
Germany,2020-03-22,1.6613541592851275,0.13272601048039054,4,1.9214923596383788,1.4012159589318762,1.7508764929385687,1.5718318256316863
Germany,2020-03-23,1.6096184907486306,0.13261259327946073,4,1.869534397472832,1.3497025840244292,1.6990643256625486,1.5201726558347126
Germany,2020-03-24,1.562073092618229,0.1325255405654745,4,1.821818379158261,1.3023278060781969,1.6514602113688366,1.4726859738676212
Germany,2020-03-25,1.5113370096871759,0.13245873547570824,4,1.770951360657282,1.2517226587170698,1.6006790690894752,1.4219949502848765
Germany,2020-03-26,1.4561046097604193,0.1324074755183033,4,1.7156184930601628,1.1965907264606759,1.5454120948468535,1.3667971246739852
Germany,2020-03-27,1.3990886994541252,0.1323681475109226,4,1.6585255012758187,1.1396518976324317,1.4883696582026855,1.3098077407055648
Germany,2020-03-28,1.3420144094574207,0.1323379764146894,4,1.601392077017123,1.0826367418977183,1.4312750181108194,1.252753800804022
Germany,2020-03-29,1.291831327186066,0.13231483160025764,4,1.5511636317430533,1.0324990226290787,1.3810763248993603,1.2025863294727717
Germany,2020-03-30,1.2549831166398946,0.13229707761144222,4,1.5142806240182216,0.9956856092615676,1.3442161394697079,1.1657500938100813
Germany,2020-03-31,1.2240791818969412,0.1322834593228369,4,1.4833499979200708,0.9648083658738116,1.313303019330675,1.1348553444632075
Germany,2020-04-01,1.1885653981347044,0.13227301363362345,4,1.447815740983182,0.9293150552862268,1.27778219005813,1.0993486062112787
Germany,2020-04-02,1.1494911271914223,0.13226500160653518,4,1.4087257667553637,0.890256487627481,1.2387025150846986,1.060279739298146
Germany,2020-04-03,1.1072348023601428,0.1322588563423016,4,1.366457397427511,0.8480122072927747,1.1964420453356812,1.0180275593846044
Germany,2020-04-04,1.0639044346323276,0.1322541429549426,4,1.3231177916302268,0.8046910776344285,1.1531084984764037,0.9747003707882516
Germany,2020-04-05,1.0271003679603194,0.13225052784701372,4,1.2863066394768778,0.767894096443761,1.1163019934511518,0.9378987424694872
