Date,R,lb_95,ub_95
2020-03-02,3.0023662875750903,2.639203950986853,3.3626777680998283
2020-03-03,3.0266326849346252,2.6941696518942253,3.360180490769772
2020-03-04,3.078392597737752,2.7619994750187744,3.392648435021627
2020-03-05,3.1325102913992535,2.8296567132368713,3.4419844080317903
2020-03-06,3.0530453603565357,2.766338134446915,3.3439420174498427
2020-03-07,3.0128546167556163,2.7349745364160065,3.29888674183615
2020-03-08,2.986913144709807,2.7121381174010075,3.2642684036209393
2020-03-09,2.959709975993548,2.685965924891677,3.2381720156558487
2020-03-10,2.964662569914339,2.6888932299883725,3.2429255290368286
2020-03-11,2.9712327177699436,2.6988134955781153,3.2442806285532866
2020-03-12,2.971979764488715,2.700899271281987,3.251934768927964
2020-03-13,3.0592438830306623,2.7762385625884294,3.359785805077715
2020-03-14,2.99101159780756,2.7113586566671826,3.2885355716819387
2020-03-15,2.9083706610911717,2.6329119691237204,3.199374592928315
2020-03-16,2.826765418155378,2.5493979764247534,3.111107119047656
2020-03-17,2.729206995515417,2.4548019150062217,3.009815495323134
2020-03-18,2.614304780735046,2.3462181431470652,2.892317541725067
2020-03-19,2.475668281523676,2.206727855501959,2.745466390664162
2020-03-20,2.346624011768019,2.080350852245969,2.6090426541120477
2020-03-21,2.2393442194583746,1.9779388574913002,2.5016655378453683
2020-03-22,2.144014783401789,1.8811621281588762,2.405726117139528
2020-03-23,2.0650611408924244,1.8017625336853906,2.3261602518409927
2020-03-24,1.9705207629238757,1.7052361218408447,2.2308209337152567
2020-03-25,1.8758276515033976,1.6083179947917556,2.138830189080826
2020-03-26,1.7950545358905983,1.523715230323682,2.0573831701543472
2020-03-27,1.7090834820310827,1.4413566137852716,1.9697800944811044
2020-03-28,1.6442205816768996,1.378719737959048,1.907439059536395
2020-03-29,1.5613812796447744,1.2961663133677805,1.8255843563417646
2020-03-30,1.4840342860993199,1.2154069034538981,1.746028245497734
2020-03-31,1.4059447262673914,1.1380839604650643,1.667739015098162
2020-04-01,1.3276277193417325,1.0596414503430525,1.5935909643358626
2020-04-02,1.2559279950954751,0.98691639954673,1.519907930002976
2020-04-03,1.190875968026004,0.9206709027999922,1.4521205033186464
2020-04-04,1.1474846615477883,0.8800089927441256,1.410324316906137
2020-04-05,1.1022559061130563,0.83176899534941,1.367142693523059
2020-04-06,1.0553821519758846,0.7867706388743343,1.321978168860113
2020-04-07,1.0100057500189512,0.7453657273954117,1.2719592278264096
2020-04-08,0.9595442288784282,0.6929692596155452,1.225895273418882
2020-04-09,0.9084957301202324,0.6412510860404307,1.1739955883241122
2020-04-10,0.866464025463745,0.6002320464054547,1.1289133646525529
2020-04-11,0.8449760813452767,0.5783623732772556,1.1093392941106992
2020-04-12,0.8270597830502571,0.5559141215451269,1.0894937753186327
2020-04-13,0.8033232067462976,0.5333315816175297,1.0678116364087713
2020-04-14,0.7774199281121714,0.5106850170548424,1.0417371211781405
2020-04-15,0.7607172911088633,0.4935090117701477,1.0218515464262599
2020-04-16,0.7450426490468937,0.47995765984843575,1.0083854013821145
2020-04-17,0.7385567792480667,0.4741470820790288,0.9980166759432081
2020-04-18,0.73459448271506,0.4711136526768447,0.99786741562083
2020-04-19,0.731258132013226,0.4651727837749686,0.9967955122763236
2020-04-20,0.7232483411426287,0.4566855102418643,0.9888416439327293
2020-04-21,0.7084309307284321,0.44425558776735796,0.9739347526646037
2020-04-22,0.6969791582764328,0.43467323100221267,0.9625895987291575
2020-04-23,0.6860757805396966,0.41916120781335864,0.9502299718299302
2020-04-24,0.6779546075521894,0.4127547414441164,0.9384273830650378
2020-04-25,0.6793688879269655,0.41441035618484434,0.9416802428904024
2020-04-26,0.6779000852706013,0.4148129387676881,0.9423341207320469
2020-04-27,0.6726014558357459,0.40715878771021874,0.9353427819432277
2020-04-28,0.6646162141090821,0.39873110051301375,0.9279279523046569
2020-04-29,0.6566237673006987,0.3942732814769072,0.9229618438901508
2020-04-30,0.6497688811970697,0.38780026041907445,0.9112031316175603
2020-05-01,0.6451270149207208,0.38200336895260334,0.9067187360410232
2020-05-02,0.653671284939799,0.3889371018738096,0.9178319951344415
2020-05-03,0.6625694363715523,0.39966020761960885,0.9267708139169306
2020-05-04,0.6706026275554648,0.40888335403591236,0.9351767279183999
2020-05-05,0.6799870378965409,0.4170947845156556,0.9423861385253656
2020-05-06,0.6895816661908932,0.4261951410817917,0.9561940379289563
2020-05-07,0.6968457618093518,0.4287769085898916,0.9630449718097339
2020-05-08,0.6996246253485909,0.4334579249290087,0.9661630455949723
2020-05-09,0.70482883164637,0.43781048760793695,0.9687844299249168
2020-05-10,0.7083829295680293,0.4417034260206325,0.9721255030412196
2020-05-11,0.7117307758244609,0.44784650358289535,0.9753857023296529
2020-05-12,0.705525100578341,0.44219112804912153,0.9697284161755086
2020-05-13,0.7064552107452877,0.44297365255925014,0.9665003107316179
2020-05-14,0.7029493860657252,0.4406589685693212,0.9614542910784806
2020-05-15,0.7172073974112179,0.45649069904156836,0.9790473026590772
2020-05-16,0.7375387107222218,0.47751391752739725,1.0001554340967826
2020-05-17,0.7566272768895497,0.496575331334945,1.0233453963091712
2020-05-18,0.7680377036742534,0.5082195477973448,1.0315982545259668
2020-05-19,0.7857118304187383,0.5250756035182904,1.0502888854235002
2020-05-20,0.7751135726530093,0.5172762345726791,1.0383502418895407
2020-05-21,0.759978551382562,0.49722626311835794,1.0230255379015114
2020-05-22,0.7523660801032953,0.491992549881476,1.018256020788328
2020-05-23,0.750982200338155,0.48699918419519017,1.0165014726028685
