Date,R,lb_95,ub_95
2020-03-04,2.2702471162554394,1.9567991513225602,2.597509016405275
2020-03-05,2.2355497390047194,1.9471091805366625,2.5378155066157513
2020-03-06,2.191765204055671,1.919608314579919,2.473556970301579
2020-03-07,2.154052750462144,1.8965974625948776,2.4199115928911907
2020-03-08,2.136317548367961,1.8866348820585366,2.3934061060167764
2020-03-09,2.1442632887358704,1.8984698877184392,2.4009324442317412
2020-03-10,2.140476481551672,1.8951261950936897,2.396014470151298
2020-03-11,2.1123597135299335,1.8716925709927077,2.3617278783941873
2020-03-12,2.073367016703729,1.8379790220707601,2.317983664984906
2020-03-13,2.027142957731095,1.7972489171318706,2.2642075564653923
2020-03-14,1.9680728052455163,1.7453397877756935,2.1997793776440124
2020-03-15,1.914367964215553,1.6933604946637568,2.1387785216104
2020-03-16,1.877565572587263,1.6591918423882892,2.1009446157071343
2020-03-17,1.8346512544677924,1.6173477914625307,2.05399661966587
2020-03-18,1.7777627650784544,1.5620315864347738,1.9944911340089606
2020-03-19,1.7130670660161074,1.500876848998398,1.927209475939701
2020-03-20,1.6460067252650037,1.4348287982415113,1.8593734823893908
2020-03-21,1.5809602638382327,1.368800416450084,1.791634526988056
2020-03-22,1.524810455186185,1.3102768074408915,1.7365162187403826
2020-03-23,1.4833330823338104,1.2670149162310411,1.694900828464082
2020-03-24,1.446652611987578,1.2310290228441434,1.658420043570373
2020-03-25,1.406535529819704,1.188743535223351,1.6168231025789828
2020-03-26,1.362000983884319,1.1422420600819887,1.5720576898974334
2020-03-27,1.315431300119962,1.0955709325804954,1.528629401759304
2020-03-28,1.2694651818945255,1.0508649889394366,1.4829401926707007
2020-03-29,1.2282050333263907,1.0077122426467293,1.441687303259239
2020-03-30,1.1994894789099984,0.9786130512750858,1.411620044294886
2020-03-31,1.1760239234074055,0.9551235011264045,1.3909548038517605
2020-04-01,1.1477674966986353,0.9290116775920602,1.3615747490927916
2020-04-02,1.116818918825988,0.8975953659927024,1.3321134673743171
2020-04-03,1.0827431712432833,0.8643930701401417,1.2988553111864114
2020-04-04,1.047114091489143,0.8253997496675787,1.2624277639145078
2020-04-05,1.0178844932939393,0.7941292482078595,1.230875576577214
2020-04-06,0.9984102384413307,0.7774409606030679,1.2096038495579158
2020-04-07,0.9831240081860845,0.7619122211239157,1.198386135156297
2020-04-08,0.9640883091636419,0.7448988896465314,1.1780495699567823
2020-04-09,0.9411751402055895,0.7209190762639966,1.1547690193356506
2020-04-10,0.9159301389257464,0.6952740134774056,1.1305987469397973
2020-04-11,0.8958686847238688,0.6783498018666176,1.1100677213593562
2020-04-12,0.880232070646643,0.6590871539238738,1.095582383554127
2020-04-13,0.8725285330035386,0.65640421115434,1.089554156916553
2020-04-14,0.8724900596324541,0.6554527367538608,1.0855912564204908
2020-04-15,0.8730823306775782,0.6567530598832674,1.0868398506762778
2020-04-16,0.8678594429918738,0.6515216231685584,1.0809430191500966
2020-04-17,0.857899101514838,0.6419727465574909,1.0704703825163926
2020-04-18,0.8455450027126754,0.6272894030134601,1.0592629996472074
2020-04-19,0.8358426150526904,0.6185499832579312,1.0475064189489744
2020-04-20,0.8339377630119869,0.6150104061437214,1.0455060593344176
2020-04-21,0.8336316638050496,0.615757213266183,1.0440939275214522
2020-04-22,0.8309712256484455,0.6162354511157216,1.0411022365320166
2020-04-23,0.8238795239707811,0.6071300128898648,1.0340072587401297
2020-04-24,0.815266343772136,0.5984391223292126,1.0261637332034084
2020-04-25,0.8060365366561161,0.588606447693119,1.0178051449624639
2020-04-26,0.8004585949166698,0.583566651085534,1.0118584663551404
2020-04-27,0.8041258055805304,0.5867017764518769,1.0167629583939766
2020-04-28,0.8098508996219982,0.594048175657963,1.0227175638736576
2020-04-29,0.8117806158743637,0.5951734035193721,1.0229953199543425
2020-04-30,0.8123096480723461,0.5947803355262042,1.0256784344092094
2020-05-01,0.8092053627807718,0.5942363586678345,1.0213368056132246
2020-05-02,0.8091569802109628,0.5895926367006248,1.0202707320915776
2020-05-03,0.8157900888104048,0.6011514379123342,1.0257608954573532
2020-05-04,0.8311038549733284,0.6171759721052458,1.0442711425388957
2020-05-05,0.8478391281071378,0.6342521416738509,1.0618879693866858
2020-05-06,0.8577751324580178,0.6463233595960751,1.0725177244960467
2020-05-07,0.8600952342858685,0.6490369436520601,1.0743896518483433
2020-05-08,0.8564391701411223,0.6465925188545312,1.0695314366202955
2020-05-09,0.8518388117190185,0.6405037654638177,1.0647398700177773
2020-05-10,0.8506109047929613,0.6381462197516836,1.0600514151966804
2020-05-11,0.8597145743003686,0.6466916006839469,1.070472140283555
2020-05-12,0.867822719197312,0.6562022465387245,1.0837176805089488
2020-05-13,0.8721181927934897,0.6595866244463209,1.0867422948745666
2020-05-14,0.8706261957576276,0.6578274683610171,1.0817932295903032
2020-05-15,0.8666205187737661,0.6537759423541469,1.078013017012172
2020-05-16,0.8618656630396992,0.6466767817791332,1.0728017851587164
2020-05-17,0.8630019092924286,0.6492429299300135,1.0764072411853491
2020-05-18,0.8725570573752369,0.6600991180710785,1.0876315466497164
2020-05-19,0.8819452278457806,0.6673876320579792,1.093479984498424
2020-05-20,0.8847734883307679,0.6687292011046737,1.0971123284056845
2020-05-21,0.8784681099561122,0.6635677524066936,1.088896090605018
2020-05-22,0.8782005709411272,0.6644029893691784,1.088352610660143
2020-05-23,0.8778856785149314,0.662949132051704,1.0895005201889787
2020-05-24,0.8832823743663062,0.6692534187944367,1.093709659650593
2020-05-25,0.8980510653459253,0.6862456634187883,1.1087333821355507
2020-05-26,0.9121945782301463,0.6981255285810148,1.1250909876839548
2020-05-27,0.9161275084491228,0.7052894804815166,1.1294758894628647
2020-05-28,0.9122606737860777,0.7004525505879915,1.1252102846914205
2020-05-29,0.9076105155946161,0.6945463418473254,1.1208917960282323
2020-05-30,0.9038478874138357,0.6882759841313344,1.1138486487483847
2020-05-31,0.9045092294977686,0.6906567110233961,1.1117048049164835
2020-06-01,0.9149853533250603,0.7024919123329483,1.1253921926661146
2020-06-02,0.9373826272600524,0.7241445428738909,1.1479137324894384
2020-06-03,0.9601173505642131,0.7485163621100744,1.1711081328200095
2020-06-04,0.9714930789231441,0.7609060353750852,1.1832440391288868
2020-06-05,0.9741459892020318,0.7627375778319583,1.185427639050599
2020-06-06,0.9748512683792684,0.7640598397696601,1.1861455128920946
2020-06-07,0.9810676925091354,0.7674423677393701,1.1937873144105082
2020-06-08,0.9988055587927126,0.7867440325386442,1.2109844554250808
2020-06-09,1.0179884043241203,0.806269002474682,1.230651224045043
2020-06-10,1.0316948209210024,0.8211629887311692,1.2462225014754207
2020-06-11,1.035999271524634,0.8276446347664652,1.2490215485335612
2020-06-12,1.0452465057429858,0.8332976177010533,1.2587475714636653
2020-06-13,1.0549372873117446,0.8440825714264686,1.2668185825302807
