Date,R,lb_95,ub_95
2020-03-18,3.0301575008635324,2.4618181826396643,3.5984968190874
2020-03-19,2.8274091702030635,2.422105588090293,3.2327127523158343
2020-03-20,2.5870980667296997,2.2504095802700324,2.9237865531893674
2020-03-21,2.2931363001507887,1.9941813426949433,2.592091257606634
2020-03-22,1.9781916019802306,1.7023848421859522,2.253998361774509
2020-03-23,1.8953801431151645,1.6345882821782145,2.156172004052114
2020-03-24,1.902136938249231,1.6513989749813103,2.1528749015171518
2020-03-25,1.9164437438821758,1.6725704797213645,2.160317008042987
2020-03-26,1.8950762048612297,1.6559499209452235,2.134202488777236
2020-03-27,1.8510135694590946,1.6151984015621963,2.086828737355993
2020-03-28,1.7379269926257002,1.5044357202854612,1.9714182649659386
2020-03-29,1.573077736857097,1.341225010330718,1.804930463383476
2020-03-30,1.4860945850482439,1.2554013064333729,1.7167878636631146
2020-03-31,1.4911073945244162,1.2612369144390807,1.720977874609752
2020-04-01,1.4868674763905287,1.2575822978749325,1.716152654906125
2020-04-02,1.4771091225035013,1.2482411657596193,1.7059770792473836
2020-04-03,1.4463844863776782,1.2178144874189853,1.6749544853363714
2020-04-04,1.3503893578985295,1.1220325020193658,1.5787462137776933
2020-04-05,1.2149285084088404,0.9867243615171097,1.443132655300571
2020-04-06,1.1483301795436103,0.920235603965424,1.3764247551217965
2020-04-07,1.1516661746623407,0.9236503290200909,1.3796820203045903
2020-04-08,1.1513759740558425,0.923416774838034,1.3793351732736512
2020-04-09,1.1345014397234723,0.906583051622313,1.3624198278246318
2020-04-10,1.066690833693568,0.8388018860945292,1.2945797812926072
2020-04-11,1.0000587298144117,0.7721910470837422,1.2279264125450813
2020-04-12,0.9106149101423425,0.6827626062251803,1.1384672140595047
2020-04-13,0.8303722195173477,0.6025310513356392,1.058213387699056
2020-04-14,0.808619144274305,0.5807860492842686,1.0364522392643414
2020-04-15,0.8350834357391379,0.607256200741239,1.0629106707370368
2020-04-16,0.8609140574005499,0.633091081027042,1.088737033774058
2020-04-17,0.8671329664966483,0.6393130886518372,1.0949528443414593
2020-04-18,0.8286721847286048,0.6008545639305728,1.0564898055266365
2020-04-19,0.7659882044600095,0.538172229403735,0.9938041795162839
2020-04-20,0.7376949746275497,0.509880200149825,0.9655097491052744
2020-04-21,0.7463741560869965,0.5185602572253822,0.9741880549486108
2020-04-22,0.7700351103647824,0.5422218491706868,0.9978483715588782
2020-04-23,0.7743731794594745,0.5465603802022798,1.0021859787166691
2020-04-24,0.7698195657706581,0.5420070985011851,0.9976320330401311
2020-04-25,0.7291533868004955,0.5013411558053318,0.9569656177956591
2020-04-26,0.6602919260262144,0.4324798606620869,0.888103991390342
2020-04-27,0.6422412483253954,0.41442929745170093,0.87005319919909
2020-04-28,0.659163322803835,0.43135144908350037,0.8869751965241698
2020-04-29,0.6735795323022212,0.4457677096793089,0.9013913549251336
2020-04-30,0.694784139238543,0.46697234989209974,0.9225959285849862
2020-05-01,0.6674871006193374,0.4396753322910361,0.8952988689476385
2020-05-02,0.6221601180583539,0.3943483627468621,0.8499718733698459
2020-05-03,0.5670804717021011,0.33926872424229415,0.7948922191619079
2020-05-04,0.5635572856296749,0.3357455426294882,0.7913690286298616
2020-05-05,0.6148540398645742,0.3870422994267907,0.8426657803023577
2020-05-06,0.6716555122958798,0.4438437733597213,0.8994672512320383
2020-05-07,0.7200859219804188,0.492274183854503,0.9478976601063345
2020-05-08,0.7325551328328817,0.5047433952031,0.9603668704626632
2020-05-09,0.7067965199159428,0.47898478257433363,0.934608257257552
2020-05-10,0.6421890982356772,0.4143773610809084,0.870000835390446
2020-05-11,0.6513265769657204,0.4235148399477924,0.8791383139836485
2020-05-12,0.6893486632061637,0.46153692629824,0.9171604001140875
2020-05-13,0.7314035196613423,0.5035917828188949,0.9592152565037897
2020-05-14,0.7507853104907772,0.5229735737011398,0.9785970472804145
2020-05-15,0.7568325950841545,0.5290208583371112,0.9846443318311978
2020-05-16,0.7166308734540823,0.48881913670703897,0.9444426102011257
2020-05-17,0.6627458993447022,0.4349341625976587,0.8905576360917455
2020-05-18,0.6721842946999418,0.4443725579528984,0.899996031446985
2020-05-19,0.725291686608085,0.49747994986104166,0.9531034233551283
2020-05-20,0.7932286276772684,0.5654168909302251,1.0210403644243118
2020-05-21,0.755163488597325,0.5273517518502816,0.9829752253443683
2020-05-22,0.757474218330365,0.5296624815833216,0.9852859550774082
2020-05-23,0.7172494401954339,0.4894377034483906,0.9450611769424774
2020-05-24,0.656282112240876,0.4284703754938325,0.8840938489879192
2020-05-25,0.6703429231381157,0.4425311863910724,0.8981546598851592
2020-05-26,0.7459768973503432,0.5181651606032999,0.9737886340973866
2020-05-27,0.8104986697682324,0.582686933021189,1.0383104065152757
2020-05-28,0.8262933362352113,0.5984815994881679,1.0541050729822548
2020-05-29,0.8151285523816759,0.5873168156346326,1.0429402891287192
2020-05-30,0.7911564871427921,0.5633447503957487,1.0189682238898354
2020-05-31,0.7188364789090403,0.4910247421619971,0.9466482156560838
2020-06-01,0.6493614047625956,0.42154966801555227,0.877173141509639
2020-06-02,0.6608239156075691,0.43301217886052584,0.8886356523546125
2020-06-03,0.7506373988511436,0.5228256621041001,0.9784491355981869
2020-06-04,0.8271183889401736,0.5993066521931303,1.054930125687217
2020-06-05,0.8559934789771616,0.6281817422301182,1.0838052157242049
2020-06-06,0.8247537523246525,0.5969420155776091,1.0525654890716958
2020-06-07,0.7524076662020269,0.5245959294549836,0.9802194029490704
2020-06-08,0.7587943540639118,0.5309826173168685,0.9866060908109552
