Country/Region,Date,R,se_R,days_infectious,ci_95_u,ci_95_l,ci_65_u,ci_65_l
Austria,2020-03-07,2.09802394274623,0.0,4.8,2.09802394274623,2.09802394274623,2.09802394274623,2.09802394274623
Austria,2020-03-08,2.22388171974596,1.5826793858926655e-05,4.8,2.2239127396919143,2.223850699800006,2.2238965112980127,2.2238669281939076
Austria,2020-03-09,2.2830523728518157,,4.8,,,,
Austria,2020-03-10,2.2886744702039468,1.5826793858926655e-05,4.8,2.288705490149901,2.2886434502579927,2.2886892617559993,2.2886596786518942
Austria,2020-03-11,2.2584991840699,1.5826793858926655e-05,4.8,2.258530204015854,2.2584681641239457,2.2585139756219523,2.2584843925178473
Austria,2020-03-12,2.2061890049434276,1.5826793858926655e-05,4.8,2.2062200248893817,2.2061579849974735,2.20620379649548,2.206174213391375
Austria,2020-03-13,2.1435433921210585,1.5826793858926655e-05,4.8,2.1435744120670126,2.1435123721751044,2.143558183673111,2.143528600569006
Austria,2020-03-14,2.0843514403229833,1.5826793858926655e-05,4.8,2.0843824602689374,2.084320420377029,2.084366231875036,2.0843366487709307
Austria,2020-03-15,2.037772241611126,1.5826793858926655e-05,4.8,2.0378032615570802,2.037741221665172,2.0377870331631787,2.0377574500590736
Austria,2020-03-16,2.0014767629714068,1.5826793858926655e-05,4.8,2.001507782917361,2.0014457430254526,2.0014915545234593,2.0014619714193542
Austria,2020-03-17,1.9660598484648708,1.5826793858926655e-05,4.8,1.9660908684108251,1.9660288285189165,1.9660746400169233,1.9660450569128183
Austria,2020-03-18,1.9265899756159661,1.5826793858926655e-05,4.8,1.9266209955619205,1.9265589556700118,1.9266047671680187,1.9265751840639136
Austria,2020-03-19,1.8814215952835291,1.5826793858926655e-05,4.8,1.8814526152294835,1.8813905753375748,1.8814363868355817,1.8814068037314766
Austria,2020-03-20,1.8282049437319503,1.5826793858926655e-05,4.8,1.8282359636779046,1.828173923785996,1.8282197352840028,1.8281901521798978
Austria,2020-03-21,1.766276019972774,1.5826793858926655e-05,4.8,1.7663070399187284,1.7662450000268197,1.7662908115248266,1.7662612284207215
Austria,2020-03-22,1.696681517078395,1.5826793858926655e-05,4.8,1.6967125370243494,1.6966504971324408,1.6966963086304476,1.6966667255263426
Austria,2020-03-23,1.620640290675611,1.5826793858926655e-05,4.8,1.6206713106215653,1.6206092707296567,1.6206550822276635,1.6206254991235585
Austria,2020-03-24,1.5405444200370133,1.5826793858926655e-05,4.8,1.5405754399829676,1.540513400091059,1.5405592115890658,1.5405296284849608
Austria,2020-03-25,1.459123612308899,1.5826793858926655e-05,4.8,1.4591546322548534,1.4590925923629448,1.4591384038609516,1.4591088207568466
Austria,2020-03-26,1.3790704484436997,1.5826793858926655e-05,4.8,1.379101468389654,1.3790394284977454,1.3790852399957523,1.3790556568916472
Austria,2020-03-27,1.301965231595143,1.5826793858926655e-05,4.8,1.3019962515410974,1.3019342116491888,1.3019800231471956,1.3019504400430906
Austria,2020-03-28,1.228673663548307,1.5826793858926655e-05,4.8,1.2287046834942614,1.2286426436023528,1.2286884551003596,1.2286588719962546
Austria,2020-03-29,1.1598278894847813,1.5826793858926655e-05,4.8,1.1598589094307357,1.159796869538827,1.1598426810368339,1.1598130979327288
Austria,2020-03-30,1.0967591282896219,1.5826793858926655e-05,4.8,1.0967901482355762,1.0967281083436675,1.0967739198416744,1.0967443367375693
Austria,2020-03-31,1.040295593357079,1.5826793858926655e-05,4.8,1.0403266133030333,1.0402645734111247,1.0403103849091315,1.0402808018050265
Austria,2020-04-01,0.9904302331572562,1.5826793858926655e-05,4.8,0.9904612531032104,0.990399213211302,0.9904450247093087,0.9904154416052037
Austria,2020-04-02,0.9472768639592329,1.5826793858926655e-05,4.8,0.9473078839051872,0.9472458440132787,0.9472916555112855,0.9472620724071804
Austria,2020-04-03,0.9110462152986467,1.5826793858926655e-05,4.8,0.9110772352446009,0.9110151953526925,0.9110610068506992,0.9110314237465942
Austria,2020-04-04,0.8818357964069506,1.5826793858926655e-05,4.8,0.8818668163529049,0.8818047764609964,0.8818505879590032,0.8818210048548981
Austria,2020-04-05,0.8592084324076696,1.5826793858926655e-05,4.8,0.8592394523536239,0.8591774124617154,0.8592232239597222,0.8591936408556171
Austria,2020-04-06,0.8416545112775274,1.5826793858926655e-05,4.8,0.8416855312234817,0.8416234913315732,0.84166930282958,0.8416397197254749
Austria,2020-04-07,0.8272720198186262,1.5826793858926655e-05,4.8,0.8273030397645804,0.827240999872672,0.8272868113706787,0.8272572282665737
Austria,2020-04-08,0.8144273180882172,1.5826793858926655e-05,4.8,0.8144583380341714,0.814396298142263,0.8144421096402698,0.8144125265361647
Austria,2020-04-09,0.8018016301696227,1.5826793858926655e-05,4.8,0.8018326501155769,0.8017706102236685,0.8018164217216752,0.8017868386175702
Austria,2020-04-10,0.7883622619278744,1.5826793858926655e-05,4.8,0.7883932818738286,0.7883312419819202,0.7883770534799269,0.7883474703758219
Austria,2020-04-11,0.7736384625958367,1.5826793858926655e-05,4.8,0.7736694825417909,0.7736074426498825,0.7736532541478892,0.7736236710437842
Austria,2020-04-12,0.7577919684865351,1.5826793858926655e-05,4.8,0.7578229884324893,0.7577609485405808,0.7578067600385876,0.7577771769344825
Austria,2020-04-13,0.741326244303433,1.5826793858926655e-05,4.8,0.7413572642493872,0.7412952243574787,0.7413410358554855,0.7413114527513804
Austria,2020-04-14,0.7251394778683389,1.5826793858926655e-05,4.8,0.7251704978142931,0.7251084579223847,0.7251542694203914,0.7251246863162863
Austria,2020-04-15,0.7102894192158875,1.5826793858926655e-05,4.8,0.7103204391618417,0.7102583992699333,0.71030421076794,0.710274627663835
Austria,2020-04-16,0.6974413886027331,1.5826793858926655e-05,4.8,0.6974724085486873,0.6974103686567789,0.6974561801547856,0.6974265970506806
Austria,2020-04-17,0.6869026018524147,1.5826793858926655e-05,4.8,0.6869336217983689,0.6868715819064605,0.6869173934044672,0.6868878103003622
Austria,2020-04-18,0.6789035674173005,1.5826793858926655e-05,4.8,0.6789345873632547,0.6788725474713463,0.678918358969353,0.678888775865248
Austria,2020-04-19,0.6736889074758574,1.5826793858926655e-05,4.8,0.6737199274218116,0.6736578875299032,0.6737036990279099,0.6736741159238049
Austria,2020-04-20,0.6714825214986244,1.5826793858926655e-05,4.8,0.6715135414445786,0.6714515015526702,0.671497313050677,0.6714677299465719
Austria,2020-04-21,0.6723109507917815,1.5826793858926655e-05,4.8,0.6723419707377357,0.6722799308458273,0.672325742343834,0.672296159239729
Austria,2020-04-22,0.675910528283918,1.5826793858926655e-05,4.8,0.6759415482298722,0.6758795083379637,0.6759253198359705,0.6758957367318654
Austria,2020-04-23,0.6818367651282629,1.5826793858926655e-05,4.8,0.6818677850742171,0.6818057451823086,0.6818515566803154,0.6818219735762103
Austria,2020-04-24,0.6893687264052679,1.5826793858926655e-05,4.8,0.6893997463512221,0.6893377064593137,0.6893835179573204,0.6893539348532154
Austria,2020-04-25,0.6974724900142975,1.5826793858926655e-05,4.8,0.6975035099602517,0.6974414700683432,0.69748728156635,0.6974576984622449
Austria,2020-04-26,0.7049828677401544,1.5826793858926655e-05,4.8,0.7050138876861086,0.7049518477942002,0.7049976592922069,0.7049680761881019
Austria,2020-04-27,0.7107057965998826,1.5826793858926655e-05,4.8,0.7107368165458369,0.7106747766539284,0.7107205881519352,0.7106910050478301
Austria,2020-04-28,0.7139137734842127,1.5826793858926655e-05,4.8,0.7139447934301669,0.7138827535382585,0.7139285650362652,0.7138989819321602
Austria,2020-04-29,0.7148728872868257,1.5826793858926655e-05,4.8,0.71490390723278,0.7148418673408715,0.7148876788388783,0.7148580957347732
Austria,2020-04-30,0.7144018237504811,1.5826793858926655e-05,4.8,0.7144328436964353,0.7143708038045269,0.7144166153025336,0.7143870321984286
Austria,2020-05-01,0.7136723046277132,1.5826793858926655e-05,4.8,0.7137033245736675,0.713641284681759,0.7136870961797658,0.7136575130756607
Austria,2020-05-02,0.7138622031115738,1.5826793858926655e-05,4.8,0.713893223057528,0.7138311831656196,0.7138769946636263,0.7138474115595212
Austria,2020-05-03,0.7159250552991361,1.5826793858926655e-05,4.8,0.7159560752450903,0.7158940353531819,0.7159398468511886,0.7159102637470836
Austria,2020-05-04,0.7209198041513183,1.5826793858926655e-05,4.8,0.7209508240972725,0.7208887842053641,0.7209345957033708,0.7209050125992658
Austria,2020-05-05,0.7299657132568698,1.5826793858926655e-05,4.8,0.729996733202824,0.7299346933109155,0.7299805048089223,0.7299509217048172
Austria,2020-05-06,0.7434274080242507,1.5826793858926655e-05,4.8,0.7434584279702049,0.7433963880782964,0.7434421995763032,0.7434126164721981
Austria,2020-05-07,0.7610595273673807,1.5826793858926655e-05,4.8,0.7610905473133349,0.7610285074214265,0.7610743189194332,0.7610447358153282
Austria,2020-05-08,0.782472245564719,1.5826793858926655e-05,4.8,0.7825032655106732,0.7824412256187647,0.7824870371167715,0.7824574540126664
Austria,2020-05-09,0.8068450198974829,1.5826793858926655e-05,4.8,0.8068760398434371,0.8068139999515287,0.8068598114495354,0.8068302283454304
Austria,2020-05-10,0.8331075146670128,1.5826793858926655e-05,4.8,0.833138534612967,0.8330764947210586,0.8331223062190654,0.8330927231149603
Austria,2020-05-11,0.8596673901108786,1.5826793858926655e-05,4.8,0.8596984100568328,0.8596363701649243,0.8596821816629311,0.859652598558826
Austria,2020-05-12,0.8842559164256357,1.5826793858926655e-05,4.8,0.88428693637159,0.8842248964796815,0.8842707079776883,0.8842411248735832
Austria,2020-05-13,0.9046235170845749,1.5826793858926655e-05,4.8,0.9046545370305291,0.9045924971386207,0.9046383086366274,0.9046087255325224
Austria,2020-05-14,0.9189387600504155,1.5826793858926655e-05,4.8,0.9189697799963698,0.9189077401044613,0.918953551602468,0.918923968498363
Austria,2020-05-15,0.9264079645113853,1.5826793858926655e-05,4.8,0.9264389844573395,0.9263769445654311,0.9264227560634378,0.9263931729593328
Austria,2020-05-16,0.9272824726141109,1.5826793858926655e-05,4.8,0.9273134925600651,0.9272514526681567,0.9272972641661634,0.9272676810620584
Austria,2020-05-17,0.9224046295506064,1.5826793858926655e-05,4.8,0.9224356494965607,0.9223736096046522,0.922419421102659,0.9223898379985539
Austria,2020-05-18,0.9129369476845342,1.5826793858926655e-05,4.8,0.9129679676304884,0.9129059277385799,0.9129517392365867,0.9129221561324816
Austria,2020-05-19,0.900835937315729,1.5826793858926655e-05,4.8,0.9008669572616832,0.9008049173697747,0.9008507288677815,0.9008211457636764
Austria,2020-05-20,0.8883439714004868,1.5826793858926655e-05,4.8,0.888374991346441,0.8883129514545326,0.8883587629525393,0.8883291798484343
Austria,2020-05-21,0.8768883720730638,1.5826793858926655e-05,4.8,0.876919392019018,0.8768573521271096,0.8769031636251163,0.8768735805210113
Austria,2020-05-22,0.86698697759198,1.5826793858926655e-05,4.8,0.8670179975379342,0.8669559576460257,0.8670017691440325,0.8669721860399274
Austria,2020-05-23,0.8592456175012363,1.5826793858926655e-05,4.8,0.8592766374471905,0.8592145975552821,0.8592604090532888,0.8592308259491838
Austria,2020-05-24,0.8537295595063051,1.5826793858926655e-05,4.8,0.8537605794522594,0.8536985395603509,0.8537443510583577,0.8537147679542526
Austria,2020-05-25,0.850182840741774,1.5826793858926655e-05,4.8,0.8502138606877282,0.8501518207958197,0.8501976322938265,0.8501680491897214
Austria,2020-05-26,0.8480521859855359,1.5826793858926655e-05,4.8,0.8480832059314901,0.8480211660395817,0.8480669775375884,0.8480373944334834
Austria,2020-05-27,0.8467884781223195,1.5826793858926655e-05,4.8,0.8468194980682737,0.8467574581763653,0.846803269674372,0.846773686570267
Austria,2020-05-28,0.8465033237851981,1.5826793858926655e-05,4.8,0.8465343437311523,0.8464723038392439,0.8465181153372506,0.8464885322331456
Austria,2020-05-29,0.8485218889471943,1.5826793858926655e-05,4.8,0.8485529088931485,0.84849086900124,0.8485366804992468,0.8485070973951417
Austria,2020-05-30,0.8537309729728878,1.5826793858926655e-05,4.8,0.853761992918842,0.8536999530269336,0.8537457645249403,0.8537161814208353
Austria,2020-05-31,0.8627269815706258,1.5826793858926655e-05,4.8,0.86275800151658,0.8626959616246715,0.8627417731226783,0.8627121900185732
Austria,2020-06-01,0.8752378514989444,1.5826793858926655e-05,4.8,0.8752688714448986,0.8752068315529902,0.8752526430509969,0.8752230599468919
Austria,2020-06-02,0.890253574529641,1.5826793858926655e-05,4.8,0.8902845944755953,0.8902225545836868,0.8902683660816936,0.8902387829775885
Austria,2020-06-03,0.9067646396945843,1.5826793858926655e-05,4.8,0.9067956596405385,0.9067336197486301,0.9067794312466368,0.9067498481425318
Austria,2020-06-04,0.9232478417746655,1.5826793858926655e-05,4.8,0.9232788617206197,0.9232168218287112,0.923262633326718,0.9232330502226129
