Date,R,lb_95,ub_95
2020-03-18,1.7870470655777424,1.5379195278752433,2.042033233614716
2020-03-19,1.7722056455356683,1.5381550170713876,2.0133537449584193
2020-03-20,1.745645830348367,1.5259919791742989,1.968686528775532
2020-03-21,1.711082732763865,1.5057579165286248,1.918304146970389
2020-03-22,1.674197524985374,1.481505766433067,1.8711084066348462
2020-03-23,1.6356672650680832,1.4488573226026176,1.8246024567217674
2020-03-24,1.5929271831026988,1.4096950685527059,1.7783409157811134
2020-03-25,1.5444580431829396,1.3641014095906876,1.7258893696123274
2020-03-26,1.4975610599760203,1.3243860346394074,1.677479745034352
2020-03-27,1.4522513286187713,1.2784234988683005,1.6293442964071811
2020-03-28,1.4066004075651861,1.2341271589833624,1.580541101140022
2020-03-29,1.3608082237312638,1.1907160724682346,1.5354738218702104
2020-03-30,1.3143792266058094,1.1432926454252392,1.4841342793412948
2020-03-31,1.2683877554106748,1.1001688456698206,1.4383004453608266
2020-04-01,1.2227816112572647,1.0539629376149722,1.3919099980675647
2020-04-02,1.1799482608367522,1.0109118255486629,1.3483325174568823
2020-04-03,1.1388120236429058,0.9697063716001483,1.3071489461179473
2020-04-04,1.0979367390833465,0.9300070758606861,1.2673627079115053
2020-04-05,1.0578639950124904,0.888964541189603,1.2270962458094976
2020-04-06,1.0194243169398076,0.8486451626140826,1.188877030617212
2020-04-07,0.9809646109877052,0.8112117014838318,1.1517544567182658
2020-04-08,0.9424934554073121,0.7700173611827957,1.1134884716817282
2020-04-09,0.9075407822278181,0.733890745830986,1.0774778627573551
2020-04-10,0.8762364051059824,0.7028184437200071,1.0455048401626104
2020-04-11,0.8511573332687415,0.6784240565924073,1.0221265128674888
2020-04-12,0.8284230798802074,0.6544959879162127,1.0006174875212843
2020-04-13,0.8055139302337911,0.6332663542712571,0.9750587578433313
2020-04-14,0.7885106337077008,0.6168318596928116,0.9573445465783086
2020-04-15,0.7773792963601552,0.6043607796931679,0.9470675351427927
2020-04-16,0.7684691710975502,0.5973189568059847,0.9376628005137533
2020-04-17,0.7602846094011898,0.5883980725197976,0.9291900722811053
2020-04-18,0.7503384904487383,0.5775777608631931,0.9202087929525489
2020-04-19,0.7391755249433025,0.566379172454156,0.9092109189208304
2020-04-20,0.7270608450142362,0.5531399982673639,0.8975865407851895
2020-04-21,0.7144166833830059,0.5401930334761991,0.8849435041262017
2020-04-22,0.7026938642038507,0.5310045774529,0.8729914338726702
2020-04-23,0.692074046067645,0.5169169049674391,0.8621868853336326
2020-04-24,0.6847862823429285,0.5123429885972615,0.8526937736006706
2020-04-25,0.6773434804097922,0.5015944116480754,0.8465084516556156
2020-04-26,0.6699298739017552,0.49568108436304514,0.8383707410449028
2020-04-27,0.6629344641932604,0.491909038638899,0.8334954029404705
2020-04-28,0.6565994895971337,0.48621587798574717,0.8276361924808011
2020-04-29,0.6519162820260662,0.4792209569301662,0.824263725974734
2020-04-30,0.6499186888846653,0.4784000600106173,0.8196222056400045
2020-05-01,0.6509415474155472,0.4794164037626476,0.8200509453160474
2020-05-02,0.6563417742219395,0.4818546228480246,0.8241579024168642
2020-05-03,0.6643823226833232,0.4926949307499414,0.8315738169478553
2020-05-04,0.6733845975299959,0.5031203297391834,0.8419720969422567
2020-05-05,0.6833343210835556,0.5138278424178269,0.8506955023244415
2020-05-06,0.6928994833810995,0.5238524188024947,0.8590763115447849
2020-05-07,0.7010795992973293,0.5312749979275271,0.870379637920379
2020-05-08,0.707048065482889,0.5387319335594317,0.8764944857859597
2020-05-09,0.711345933896337,0.5426380575723557,0.8802061678613008
2020-05-10,0.7144550312124895,0.544719571072219,0.8837422156203368
2020-05-11,0.7177538657317426,0.5462424018096015,0.8870972789088911
2020-05-12,0.720029278442982,0.5489788702647433,0.8896362742149597
2020-05-13,0.7224234685440964,0.5540647055296626,0.8945264153454192
2020-05-14,0.7267315495214268,0.5552699428702967,0.8995726983885255
2020-05-15,0.7302441609349561,0.5595188156877028,0.9018041460037628
2020-05-16,0.7347601111278713,0.5641897746974691,0.9050395855784207
2020-05-17,0.7392838436923574,0.5706820090573703,0.9088978095166794
2020-05-18,0.7421953831221388,0.5708282908471597,0.9126102672878117
2020-05-19,0.74347112142534,0.5739855329214334,0.9150708586113783
2020-05-20,0.7429351694367097,0.5717206384018838,0.9129238632551019
2020-05-21,0.7429208896265003,0.5743613205133954,0.9122524812993603
2020-05-22,0.7486802099306813,0.5785647647948238,0.9180923086295417
2020-05-23,0.7565079258932652,0.5865052152335986,0.9255927541853293
2020-05-24,0.7658816698754786,0.5951687658188105,0.9347494009564014
2020-05-25,0.7750440927700727,0.6054967563192873,0.9420315020352816
2020-05-26,0.7811142619776597,0.6124300697487406,0.9466921222425062
2020-05-27,0.7831478216062493,0.6120500562567284,0.9495576792188438
2020-05-28,0.7855960352882017,0.6147150350012649,0.9516735165555638
2020-05-29,0.7885396280500003,0.6177227805721666,0.9556446886889637
2020-05-30,0.7927854953757381,0.6193644264361482,0.9624573274243821
2020-05-31,0.7972692415887217,0.6240788524881709,0.9657873467164506
2020-06-01,0.8027458052581793,0.6315529164753954,0.97299642827984
2020-06-02,0.8152969842180415,0.6454594448990885,0.9845619845699158
2020-06-03,0.8359005537606257,0.6659172781732863,1.0061230188322592
2020-06-04,0.858742513131491,0.6901787278781828,1.0279836841059293
2020-06-05,0.8766497251752058,0.7047085505580801,1.0456183875451117
2020-06-06,0.8932004239163414,0.7207414231497418,1.0628620494387762
2020-06-07,0.9111139762354603,0.7422644114306383,1.077378703423073
