"","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20"
"Braunschweig",NA,NA,NA,0.0107221858577684,0.00942698926376333,0.00869354873229222,0.0091349056872789,0.00853712007437673,0.00853125272336776,0.00874971036569324,0.00880429482785583,0.00936701656809746,0.0104156474339166,0.0112669624918462,0.011693252610241,0.0116122437094526,0.0112198159771117,0.0111536044980845,0.0109511664844872,0.0105091687638038,0.00960052593454268
"epiforecasts",0.146399021404223,0.141635641806034,0.132163433599222,0.121670979091219,0.112432309108207,0.100864589129445,0.0877071937200604,0.076688832933542,0.0665475484564645,0.056591462914307,0.0486098298630881,0.0411942525873024,0.0340974857593611,0.0298636050562219,0.028270210003975,0.0273105364055849,0.0210269447801768,0.0211890721506606,0.0209634604563729,0.0203300986210412,0.0199288653148471
"ETHZ_sliding_window",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0820202941453997,0.0689829559919584,0.0577227662646526,0.0486663847764862,0.0415127885804774,0.0353548695274611,0.0311880429866163
"globalrt_7d",NA,NA,0.0788841925923497,0.0669296434920047,0.0558291988831153,0.0455232955780524,0.0364722151662056,0.0300343981585021,0.0261443256566567,0.0239710777764053,0.0211634062536272,0.0178998206804043,0.0140935024425078,0.0103420510138163,0.00752151455774761,0.00800460193636061,0.00872878668244477,0.00799025804240177,0.00704817019383389,0.00639083681150528,0.00491834899184153
"ilmenau",NA,NA,NA,NA,NA,NA,NA,NA,0.35394695585933,0.0610852463731063,0.021997807395604,0.010611762668086,0.00669366982128104,0.00506053319008012,0.00373306504151135,0.00332489618148573,0.002826665679069,0.00250020199601386,0.00279455200852517,0.00234416927660221,0.00196431518729922
"RKI_7day",NA,NA,NA,NA,NA,0.0604225352112676,0.0438028169014084,0.0309859154929577,0.0214788732394366,0.0162676056338028,0.0126056338028169,0.00950704225352112,0.0082394366197183,0.00661971830985915,0.00528169014084507,0.00450704225352112,0.00330985915492957,0.0030281690140845,0.00295774647887324,0.00274647887323944,0.0026056338028169
"rtlive",0.113724770642202,0.110477064220183,0.130705479452055,0.12758904109589,0.124198630136986,0.121438356164384,0.117143835616438,0.11427397260274,0.110719178082192,0.107369863013699,0.103431506849315,0.0998082191780822,0.0960205479452055,0.0925342465753425,0.0886712328767123,0.085513698630137,0.082472602739726,0.0792808219178082,0.0755616438356164,0.072513698630137,0.0694657534246576
"SDSC",NA,0.110441571791459,0.107139480569387,0.102254886994227,0.0961446502698815,0.089081361642843,0.0806155563623794,0.0715305012074437,0.0620501282434291,0.0531044366639534,0.045189912831911,0.0389042740610076,0.0350760656622287,0.0330238965517284,0.0317873317665387,0.0312551776388608,0.031706671513673,0.0321290699292766,0.0316009069747718,0.0312445587376775,0.0303074264236609
