"","Braunschweig_coef","epiforecasts_coef","ETHZ_sliding_window_coef","globalrt_7d_coef","ilmenau_coef","RKI_7day_coef","rtlive_coef","SDSC_coef","Braunschweig_l","epiforecasts_l","ETHZ_sliding_window_l","globalrt_7d_l","ilmenau_l","RKI_7day_l","rtlive_l","SDSC_l","Braunschweig_u","epiforecasts_u","ETHZ_sliding_window_u","globalrt_7d_u","ilmenau_u","RKI_7day_u","rtlive_u","SDSC_u"
"Monday",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tuesday",0.00163249071175351,0.00016767700767114,-0.00435615950231326,0.00815978166044971,0.609275444600609,-0.000928419672581821,-0.000900424890293752,-0.000178798716076835,-0.0223143465949637,-0.0109113778991467,-0.0155810853863764,-0.000805397185989539,0.587817645722662,-0.0102501109955048,-0.00917407734957946,-0.009008402942036,0.0255793280184707,0.011246731914489,0.00686876638174983,0.017124960506889,0.630733243478557,0.00839327165034112,0.00737322756899195,0.00865080550988233
"Wednesday",0.000528318946232126,-0.00128848322090033,-0.00994469668275844,0.0169823110341804,0.789757833543155,-0.00380941299976039,-0.00254524407163109,-9.29146440476606e-05,-0.0234875465644898,-0.0123662867956176,-0.0211719499338612,0.0080210274690602,0.768300469085173,-0.0131308552659638,-0.0108190823246902,-0.00892251826318705,0.024544184456954,0.00978932035381695,0.0012825565683443,0.0259435945993007,0.811215198001138,0.00551202926644301,0.00572859418142806,0.00873668897509173
"Thursday",0.000666962823778317,-0.00263473194995641,-0.0144591368068016,0.0157974450156985,0.732753442811862,-0.00740014807075853,-0.00277600425454416,-4.55063183961996e-05,-0.0233019885376125,-0.0137132751398811,-0.0256995298951044,0.00683815812637537,0.711294803513963,-0.0167218356175551,-0.0110497871751049,-0.00887500074748551,0.0246359141851691,0.00844381123996827,-0.00321874371849872,0.0247567319050217,0.754212082109761,0.00192153947603803,0.00549777866601657,0.00878398811069311
"Friday",-0.00192216798653444,-0.00333838713996401,-0.0135154269535803,0.00937201840969759,0.608017153861367,-0.00786643324859875,-0.00252313791429841,9.89146052582725e-05,-0.0259151710383765,-0.0144169316205978,-0.0247481690315488,0.000412712254963634,0.586549998766334,-0.0171881255312902,-0.0107968849590878,-0.00873058045971217,0.0220708350653076,0.00774015734066974,-0.00228268487561177,0.0183313245644315,0.629484308956401,0.00145525903409272,0.00575060913049102,0.00892840967022871
"Saturday",0.00104165454704761,-0.00330769059106605,-0.00665883540575027,0.00291331746128107,0.327999850829368,-0.00472612123533119,-0.00186128911735509,0.000336462604208309,-0.0229621739907118,-0.0143854844384982,-0.0178861038742237,-0.00604801132128142,0.306533733303288,-0.0140475708729864,-0.0101351523777692,-0.00849314395252351,0.025045483084807,0.0077701032563661,0.00456843306272319,0.0118746462438436,0.349465968355448,0.00459532840232403,0.00641257414305906,0.00916606916094012
"Sunday",0.000183147301496144,-0.000890961741280643,-7.97761876395901e-05,-0.00213932355857893,-0.325953293398069,-0.00153425494581421,-0.000883193933365211,0.000282700515098164,-0.0237434842397837,-0.0119700116289502,-0.0113047048704757,-0.0111044443288268,-0.347411079260054,-0.010855946098073,-0.0091541396944082,-0.0085469043947454,0.0241097788427759,0.0101880881463889,0.0111451524951965,0.00682579721166897,-0.304495507536083,0.00778743620644462,0.00738775182767778,0.00911230542494173
