"","Braunschweig_coef","epiforecasts_coef","ETHZ_sliding_window_coef","globalrt_7d_coef","ilmenau_coef","RKI_7day_coef","rtlive_coef","SDSC_coef","Braunschweig_l","epiforecasts_l","ETHZ_sliding_window_l","globalrt_7d_l","ilmenau_l","RKI_7day_l","rtlive_l","SDSC_l","Braunschweig_u","epiforecasts_u","ETHZ_sliding_window_u","globalrt_7d_u","ilmenau_u","RKI_7day_u","rtlive_u","SDSC_u"
"Monday",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tuesday",-0.00385387210410809,-0.002084555561891,-0.00991671269961903,0.0116885103933601,0.656053585846594,-0.00695620537099076,-4.3935995322027e-06,0.000562055476699896,-0.0472078765422479,-0.0325163205207569,-0.0292889042038556,-0.00708369277517868,0.613389929580932,-0.0244134012503068,-0.0161605706051448,-0.0154836985644079,0.0395001323340318,0.0283472093969749,0.00945547880461757,0.0304607135618988,0.698717242112257,0.0105009905083253,0.0161517834060804,0.0166078095178077
"Wednesday",-0.00149207654117785,-0.00665034319597459,-0.0256090061824199,0.0232570012911284,0.839496422664513,-0.0204574447911464,1.72996152933381e-05,0.00116008974446257,-0.0450413677924945,-0.0370813211849443,-0.0449863323165084,0.00449292087047896,0.796833640296046,-0.0379140498368423,-0.0161391548817758,-0.014885665071254,0.0420572147101388,0.0237806347929952,-0.00623168004833141,0.0420210817117778,0.88215920503298,-0.00300083974545058,0.0161737541123625,0.0172058445601792
"Thursday",-0.00327955442445178,-0.00922329653905783,-0.040454031023577,0.0217222949532086,0.772785279031472,-0.0332842448928447,-0.000345062972527503,0.000860608171269205,-0.0468308917387778,-0.0396589606275419,-0.0598350404049861,0.00296252274660387,0.730119958769554,-0.0507414273324184,-0.0165012339612227,-0.0151848961044865,0.0402717828898742,0.0212123675494262,-0.021073021642168,0.0404820671598134,0.815450599293391,-0.0158270624532711,0.0158111080161677,0.0169061124470249
"Friday",-0.0104613498190977,-0.00809327485462424,-0.0444417846864313,0.012117918491539,0.651475691674851,-0.0308185869949498,-0.00021151596584414,0.00105429769697149,-0.054210468545925,-0.0385289423120303,-0.0638527876482264,-0.00664192246763962,0.608742073254124,-0.0482757873945081,-0.0163676849855567,-0.0149912068682548,0.0332877689077296,0.0223423926027818,-0.0250307817246362,0.0308777594507177,0.694209310095579,-0.0133613865953914,0.0159446530538684,0.0170998022621977
"Saturday",-0.00983120766381007,-0.00690847570798075,-0.0283339389167097,0.00260798920688027,0.378936908035063,-0.0158758570023019,0.000238020052602827,3.50628008040987e-05,-0.0532895903510233,-0.0373393682159717,-0.0477113398463296,-0.0161561734657609,0.336203861916287,-0.0333324901338027,-0.0159184292178003,-0.0160106958710645,0.0336271750234031,0.0235224168000102,-0.00895653798708981,0.0213721518795214,0.421669954153839,0.00158077612919883,0.0163944693230059,0.0160808214726727
"Sunday",-0.00585222494181157,0.000194888364916863,-0.00541310515181441,-0.0033344715412139,-0.292346240995409,-0.00361032445041466,5.02676540366541e-05,-0.000232620190094062,-0.0492190178115417,-0.030236905421804,-0.0247853244204933,-0.0221064456988763,-0.335009859159175,-0.0210675194308541,-0.0161059095004274,-0.0162783767035653,0.0375145679279185,0.0306266821516377,0.0139591141168645,0.0154375026164485,-0.249682622831643,0.0138468705300248,0.0162064448085007,0.0158131363233772
