"","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","num_CIs","min_lag","min_pub_date","max_pub_date"
"Braunschweig",NA,NA,NA,0.0116016874333937,0.011292777847832,0.0113158790166464,0.0116119874389062,0.0118547503657624,0.0122066868089784,0.0126836573316642,0.013100216742791,0.013521769020482,0.0139024783075404,0.0141030494558717,0.0141442675309969,0.0142873384618179,0.0149908891284637,0.0157112171233084,0.0162110035244035,0.0164246711788274,0.0167837448418014,67,3,"2020-11-17","2021-04-28"
"epiforecasts",NA,NA,NA,NA,0.161186367603524,0.14516742755356,0.129441155789899,0.113767813337025,0.0984476767027192,0.0845750497339609,0.0720455810243487,0.0617529234547254,0.0544884404244777,0.050440482246357,0.049328418554234,0.0504306440284776,0.052270957172502,0.0545268708823405,0.056440451452857,0.0571618724647044,0.0566409585039698,16,4,"2021-04-14","2021-05-01"
"rtlive",0.236294478527607,0.231779141104294,0.227147239263804,0.222177914110429,0.216914110429448,0.212368098159509,0.206766871165644,0.20261963190184,0.197386503067485,0.191478527607362,0.185613496932515,0.179907975460123,0.173490797546012,0.167852760736196,0.161423312883436,0.154361963190184,0.148006134969325,0.14180981595092,0.135098159509202,0.128662576687117,0.123049079754601,163,0,"2020-11-16","2021-05-01"
