"","Braunschweig_coef","epiforecasts_coef","ETHZ_sliding_window_coef","globalrt_7d_coef","ilmenau_coef","RKI_7day_coef","rtlive_coef","SDSC_coef","Braunschweig_l","epiforecasts_l","ETHZ_sliding_window_l","globalrt_7d_l","ilmenau_l","RKI_7day_l","rtlive_l","SDSC_l","Braunschweig_u","epiforecasts_u","ETHZ_sliding_window_u","globalrt_7d_u","ilmenau_u","RKI_7day_u","rtlive_u","SDSC_u"
"Monday",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tuesday",0.0102620789316643,-0.00192759645805825,0.000102976119262253,-0.0103253128503523,-0.00899609240672095,-0.00307495881171484,0.02402833413987,0.000253484663004014,-0.0107413914891353,-0.0129267975124919,-0.0110814801453838,-0.0187342503054764,-0.030334711406012,-0.0124592483997194,0.0158075716780255,-0.0085325781422698,0.0312655493524639,0.00907160459637538,0.0112874323839083,-0.00191637539522816,0.0123425265925701,0.00630933077628973,0.0322490966017144,0.00903954746827783
"Wednesday",-0.00132942972188968,-0.0308351780533885,0.00144755244305812,-0.0147673474375689,-0.00608724884823231,-0.00341513703172587,-0.0162058389807576,-0.00368558190643353,-0.0230802934391487,-0.0426019411845015,-0.00963451964128906,-0.0233880811528586,-0.0271898456791644,-0.0128850178615304,-0.0244255686977077,-0.0125525311749984,0.0204214339953693,-0.0190684149222754,0.0125296245274053,-0.0061466137222793,0.0150153479826997,0.00605474379807865,-0.00798610926380736,0.00518136736213136
"Thursday",-0.016069510434079,-0.00443722613724598,-0.00140472902272009,-0.0242529637062342,-0.00532460326353617,-0.00566348768323559,-0.039157896097218,0.000322213180336849,-0.0367618629819553,-0.0154299963827574,-0.0124971516067068,-0.0331371486894013,-0.0266635830329594,-0.0149677455530984,-0.0475333112631634,-0.00846607932841647,0.00462284211379739,0.00655554410826548,0.00968769356126666,-0.0153687787230671,0.0160143765058871,0.00364077018662727,-0.0307824809312726,0.00911050568909017
"Friday",-0.0152961511047702,-0.00900510458736353,-0.0171196090454918,-0.00326356714567775,-0.00569780306370153,0.000498837088133612,-0.0425901488998727,0.00131902457542424,-0.0388321897191478,-0.0199924961444717,-0.0283043553705246,-0.0121860092781647,-0.0272674991726145,-0.00888714354033008,-0.0508858851991211,-0.00747121682236267,0.00823988750960737,0.00198228696974468,-0.00593486272045895,0.00565887498680922,0.0158718930452115,0.00988481771659731,-0.0342944126006243,0.0101092659732112
"Saturday",-0.00485172884061231,-0.00467300292816814,-0.0179854650369466,0.00114537369555314,-0.00449865732692629,0.004069549757715,-0.0604352601663391,0.0012020975834548,-0.0301171522296855,-0.0154301172100974,-0.0294058779901888,-0.00729555511414851,-0.0258448704328623,-0.00531749599843078,-0.0687321237421099,-0.00759065274762138,0.0204136945484609,0.00608411135376109,-0.00656505208370435,0.00958630250525479,0.0168475557790097,0.0134565955138608,-0.0521383965905684,0.00999484791453099
"Sunday",-0.00459918449034076,0.00145995233092481,-0.00180037930458316,-0.00170403193457097,2.65006319455395e-05,0.00559103678446491,-0.0638324347868066,0.00580530989907634,-0.0311327326905749,-0.00980679012859389,-0.0134633851729807,-0.0112711561347787,-0.0218239977267474,-0.00379272596414459,-0.072125240586477,-0.00306207923406407,0.0219343637098934,0.0127266947904435,0.00986262656381441,0.00786309226563679,0.0218769989906385,0.0149747995330744,-0.0555396289871361,0.0146726990322168
