"","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","num_CIs","min_lag","min_pub_date","max_pub_date"
"epiforecasts",0.923076923076923,0.923076923076923,0.884615384615385,0.833333333333333,0.807692307692308,0.782051282051282,0.769230769230769,0.769230769230769,0.782051282051282,0.782051282051282,0.782051282051282,0.807692307692308,0.833333333333333,0.858974358974359,0.884615384615385,0.884615384615385,0.91025641025641,0.923076923076923,0.923076923076923,0.91025641025641,0.91025641025641,78,0,"2020-10-19","2021-02-16"
"ETHZ_sliding_window",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.209677419354839,0.241935483870968,0.298387096774194,0.346774193548387,0.330645161290323,0.354838709677419,198,14,"2020-10-01","2021-05-10"
"globalrt_7d",NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,156,2,"2021-02-18","2021-09-28"
"ilmenau",NA,NA,NA,NA,NA,NA,NA,NA,0,0.0814814814814815,0.533333333333333,0.837037037037037,0.911111111111111,0.955555555555556,0.992592592592593,0.992592592592593,0.992592592592593,1,0.992592592592593,0.992592592592593,1,214,8,"2020-11-19","2021-06-28"
"RKI_7day",NA,NA,NA,NA,NA,0.727941176470588,0.860294117647059,0.941176470588235,0.963235294117647,0.985294117647059,0.992647058823529,0.992647058823529,1,0.992647058823529,1,1,1,1,1,1,1,216,5,"2020-10-01","2021-05-10"
"rtlive",NA,NA,0.992857142857143,0.992857142857143,0.992857142857143,0.992857142857143,0.992857142857143,0.978571428571429,0.978571428571429,0.971428571428571,0.964285714285714,0.957142857142857,0.957142857142857,0.95,0.95,0.95,0.95,0.95,0.95,0.957142857142857,0.95,218,2,"2020-10-01","2021-05-10"
"SDSC",NA,0.0285714285714286,0.0212765957446809,0.0212765957446809,0.0567375886524823,0.0283687943262411,0.0425531914893617,0.0425531914893617,0.0425531914893617,0.0638297872340425,0.0780141843971631,0.127659574468085,0.184397163120567,0.177304964539007,0.219858156028369,0.234042553191489,0.24822695035461,0.269503546099291,0.290780141843972,0.24113475177305,0.283687943262411,221,1,"2020-10-01","2021-05-10"
