date,R.consensus,lower.consensus,upper.consensus,R.SDSC,upper.SDSC,lower.SDSC,R.ETH,lower.ETH,upper.ETH,R.Ilmenau,lower.Ilmenau,upper.Ilmenau,R.epiforecasts,lower.epiforecasts,upper.epiforecasts,R.globalrt,lower.globalrt,upper.globalrt,R.rtlive,lower.rtlive,upper.rtlive,R.HZI,lower.HZI,upper.HZI
2020-03-29,1.2175192196609104,1.204515950858324,1.2306157374013027,0.9723569875843875,0.9860054760518556,0.958835034332774,0.8661829841138564,0.815130150678498,0.9172358175492148,0.4724571678753164,0.45373387171404167,0.4911804640365911,0.8529643510877769,0.7895821407244005,0.9231113922786481,1.3668628719526963,1.2306269809923585,1.501155384339405,0.756,0.661,0.847,1.7113055,1.6431295499999998,1.8555586999999996
2020-03-30,1.1696809085323376,1.157259791480144,1.1821905882660682,0.9404463404581974,0.9538510164055005,0.9271678427727482,0.8540967673167789,0.8054615392395372,0.9027319953940205,0.67258957423535215,0.6505574329073197,0.6946217155633846,0.8317904957148647,0.7702189405050531,0.9000981409598062,1.2767676370440544,1.143561626924992,1.4147361104835503,0.745,0.648,0.835,1.495637,1.4363902,1.6240641749999996
2020-03-31,1.160917231113325,1.1487814247129586,1.173138207093867,0.90656266308033,0.91974903933613,0.8935029281607699,0.8393759127819056,0.7927755700681203,0.8859762554956909,0.9678505551661264,0.9412304328751985,0.9944706774570543,0.8130256395897555,0.7500900731596105,0.8785581105357465,1.2191784670935792,1.0828054579658233,1.3533969855228478,0.734,0.643,0.828,1.3641645,1.3126595499999998,1.4786057999999995
2020-04-01,1.1352972932188063,1.123515595584043,1.1471610699244854,0.8712032382341186,0.8841983855492203,0.8583360464990407,0.8237635436942391,0.777866300208599,0.8696607871798792,1.018619280178363,0.9907097661353785,1.0465287942213473,0.7968692522256602,0.7342844989482483,0.8644657842763291,1.1740451694366054,1.0379536587433131,1.306624760173484,0.724,0.643,0.817,1.292367,1.246394675,1.3925865249999998
2020-04-02,1.1174310492999449,1.1059256762013772,1.1290159436504017,0.836824534568737,0.8496742425570138,0.8241050361393184,0.8091081740090035,0.7618436526150835,0.8563726954029235,0.9923294176571799,0.9641242492849876,1.0205345860293722,0.7842866026959154,0.7190983794591559,0.8526160005040987,1.1502189401473464,1.0145704162050753,1.2874307867974746,0.719,0.636,0.816,1.264699,1.22187805,1.3501403749999998
2020-04-03,1.0934627079712163,1.0822339308194422,1.104768887717499,0.8058259414440616,0.8185969135272507,0.7931884924884878,0.7969140779662269,0.7463585372367727,0.8474696186956812,0.7071979155357726,0.6829105626124771,0.7314852684590681,0.7741545655543429,0.7082699498872174,0.8413050376600577,1.1267775703401584,0.9918796263672158,1.26360549072415,0.712,0.63,0.809,1.2448169999999998,1.20689315,1.3188386
2020-04-04,1.057396660470171,1.0464713819363438,1.0683977164799041,0.7789940587035737,0.7917619455259439,0.7663641781714717,0.787439647784548,0.7329539711420024,0.8419253244270936,0.6368745845445618,0.6135049929241754,0.6602441761649482,0.765533521337717,0.7012573849597045,0.8334804197473814,1.0836160535710682,0.9463919678769488,1.2193855660247168,0.71,0.624,0.807,1.177482,1.1438373750000002,1.2413632999999995
2020-04-05,1.0288337752891925,1.0181206893571269,1.0396217506530596,0.7572636724541298,0.7701131255868141,0.7445579508507625,0.7810520514435749,0.7232831255732927,0.8388209773138572,0.42075757729913427,0.4015219088305861,0.43999324576768245,0.7608133785376643,0.6961196048927485,0.8292585152803453,1.0330056815325053,0.8968445182458025,1.167544956216791,0.704,0.617,0.804,1.0391735,1.010700775,1.095983075
2020-04-06,1.011127854836455,1.0005291098333633,1.021801186233425,0.7420835956833843,0.7551124390515751,0.7292054895946798,0.7776631205060625,0.7186613858560971,0.8366648551560278,0.37118536868181096,0.35279536699721137,0.38957537036641054,0.7583910754180898,0.6918717610143258,0.8251157789703192,0.9755712912261896,0.84019125818383,1.1115221700329376,0.702,0.617,0.799,0.906697,0.8826007250000001,0.9557011999999998
2020-04-07,0.9870019598776594,0.976529696597674,0.9975488263296074,0.7351436512750052,0.7484657204332223,0.7219806094676792,0.7763947565655284,0.7186871274203112,0.8341023857107456,0.6164643986740158,0.5919639348308532,0.6409648625171784,0.7570793216156244,0.6908491235162573,0.8246375482057866,0.9143631321032948,0.7778111452195835,1.049812191820123,0.699,0.616,0.795,0.834767,0.815455425,0.8756792499999999
2020-04-08,0.9632142489932565,0.9528383361686247,0.9736652153706049,0.7376065808490706,0.7513466897263797,0.7240350154069258,0.7762702617342022,0.7216542088655764,0.830886314602828,0.9024804370293814,0.8715007456128029,0.9334601284459599,0.7566826021111994,0.6928412372579074,0.8257626832175523,0.8523395480977831,0.7172699997044367,0.98857562595462,0.695,0.616,0.787,0.8116114999999999,0.7974822,0.8439285249999999
2020-04-09,0.9272070620118488,0.9169654688839332,0.9375246317169745,0.7484400758365101,0.762710507854765,0.7343487655736866,0.7776430348346506,0.7263214339110979,0.8289646357582032,1.0274205339950782,0.9925036717236362,1.0623373962665201,0.757322499733083,0.6923577732450497,0.8285604027803728,0.8029442094406702,0.6655062998969443,0.9377769399692116,0.695,0.613,0.789,0.812422,0.80381535,0.837658325
2020-04-10,0.8617199722213534,0.8517409223049586,0.8717766629253054,0.7643753636783764,0.7792484319780453,0.749692759938178,0.7816111353172185,0.7327987063089454,0.8304235643254916,1.0311695739205036,0.9943010336563798,1.0680381141846274,0.7583121427440616,0.694464719578928,0.8307320231527192,0.767741399927522,0.6321381268901132,0.9027079294505876,0.699,0.618,0.796,0.7852625,0.7795981750000001,0.8044644249999999
2020-04-11,0.8545348836679203,0.8443987118176962,0.864751849322023,0.7814521135514513,0.7969477005930966,0.7661587015709094,0.7870015264711085,0.738680394838424,0.8353226581037931,0.7599975428466124,0.7271943627213395,0.7928007229718852,0.7589645832962779,0.6946285639874792,0.8333639568903739,0.7782472283582973,0.6421412677181318,0.9137549187330196,0.7,0.622,0.789,0.732605,0.7270691250000001,0.74708705
2020-04-12,0.8714497799331367,0.8609954421355794,0.8819884026838577,0.7964888484486787,0.8125806952487454,0.7806108664724375,0.7908283977504729,0.7406822273774001,0.8409745681235457,0.5128205128205129,0.48556564843113137,0.5400753772098944,0.7578099851880098,0.695603438146096,0.8344088517985758,0.7570682498563348,0.6211786714272629,0.8938382996540108,0.702,0.624,0.79,0.6390395,0.6349724750000001,0.649642025
2020-04-13,0.833790230255627,0.823385575453807,0.8442821699248483,0.8064269608306223,0.8230473309964632,0.7900318630188853,0.7904368641201613,0.7373725254946434,0.8435012027456793,0.637610840855866,0.6071666924115023,0.6680549893002296,0.7573655023841437,0.6940286475931859,0.8327780580685117,0.6888054647442536,0.5506659498150162,0.8243088780291745,0.706,0.628,0.803,0.5227185000000001,0.52028485,0.5308915000000001
2020-04-14,0.7768882256047973,0.766625117751664,0.7872425248392877,0.8091792346390907,0.8262341429671235,0.7923606529579242,0.7852586496687018,0.7303321439285684,0.8401851554088353,0.8187374274475636,0.7839675681437449,0.8535072867513823,0.7556644152565327,0.6914281462234252,0.8308488629764096,0.6566965654997994,0.5191647236500447,0.7932845106826502,0.71,0.629,0.806,0.4387865,0.4370209,0.443548225
2020-04-15,0.7554961209952111,0.7450637840338598,0.7660253884953679,0.8038268418705533,0.8212138500953347,0.786686999440555,0.7767143724488923,0.7224260699862202,0.8310026749115644,0.9396779727652882,0.9015803584043302,0.9777755871262462,0.7537954653731,0.6895522837435706,0.8297228762132168,0.6862636573348724,0.5500500668426183,0.8218770383813612,0.712,0.634,0.81,0.4269905,0.42153575,0.430572675
2020-04-16,0.7503093010663112,0.7395584273506381,0.7611638629414132,0.7908779364393461,0.8085062427893236,0.7735077523034338,0.7670755280021138,0.7146403465545624,0.8195107094496651,0.8693114420741467,0.8316987162053044,0.9069241679429889,0.7522668180552111,0.6860711985683522,0.826057364323565,0.731269162589691,0.5947318688496783,0.8670831474695316,0.716,0.636,0.817,0.480471,0.464360225,0.48828169999999993
2020-04-17,0.7912915315743647,0.779875932929268,0.8028179893680455,0.7732189453832568,0.7910397334534446,0.7556678378090687,0.758835861467132,0.7079800662810194,0.8096916566532446,0.8286899822169533,0.791070117815245,0.8663098466186616,0.7503503184792021,0.6848439307275828,0.8216181552688405,0.7703070332488215,0.6335386323377059,0.906743289949606,0.72,0.639,0.825,0.5638510000000001,0.53562335,0.57635725
2020-04-18,0.7986629769840109,0.7868846275816077,0.8105582790377107,0.7544757512283307,0.772494895694807,0.7367390192796573,0.7529477663135005,0.7032785649460638,0.8026169676809372,0.5802987861811392,0.5480387991215365,0.6125587732407418,0.7516459115253864,0.6867962536094793,0.8193770656974599,0.7799853358681308,0.6442774265058053,0.91729623787804,0.729,0.639,0.825,0.617501,0.58185225,0.633244825
2020-04-19,0.8158825524976,0.8036832168622612,0.8282047195558377,0.7371194823229267,0.7553858394782041,0.7191499991017221,0.7499478072443367,0.7011431604158658,0.7987524540728077,0.3264218457779748,0.30172360346533617,0.3511200880906134,0.7532338713723085,0.685927071489054,0.8225191633762717,0.7684191268896996,0.6304454715475101,0.9023496169971212,0.733,0.641,0.838,0.611648,0.5762993249999999,0.6289603
2020-04-20,0.8593819993644589,0.8465771056292375,0.8723153670777253,0.7224712802202656,0.7410606565378985,0.7041954098507948,0.7497152552086261,0.7013081832679496,0.7981223271493026,0.5629876421492801,0.5297781360802861,0.5961971482182741,0.7564372213484021,0.6872288290549138,0.8257732026638216,0.7264851269135564,0.5914062141311782,0.8643167481494942,0.738,0.649,0.843,0.5914090000000001,0.5573889000000001,0.6086400750000001
2020-04-21,0.872103549488433,0.8589936116591081,0.8853462027721118,0.7114167504517932,0.7304230412189152,0.6927430640684644,0.7525188461165548,0.7035359085281683,0.8015017837049414,0.7745473759649196,0.73421896103037,0.8148757908994693,0.7626413514987633,0.6930629325875531,0.8321881420377708,0.6773757622371326,0.5415518591286584,0.8110081384221282,0.745,0.653,0.847,0.595488,0.56107555,0.613978725
2020-04-22,0.8479660240404867,0.8348561904824793,0.8612123880807782,0.7043625739251475,0.7238889776502422,0.6851905106077952,0.7590107159318137,0.7075976291689177,0.8104238026947097,0.8116859468013959,0.7685789701699137,0.8547929234328782,0.7724440189088434,0.7030272610891551,0.841555065510575,0.6468513502720665,0.5118872950936224,0.7810806616132309,0.752,0.664,0.857,0.640789,0.6029858749999999,0.6617574500000001
2020-04-23,0.8089670435016323,0.7959299021442846,0.8221457772504962,0.7014704836904236,0.7216241422869802,0.6816956036983881,0.7703125970560367,0.7139241997646533,0.8267009943474202,0.919609218509332,0.8716601332675316,0.9675583037511324,0.7839808847356684,0.7147073928542352,0.8536540861402195,0.6375267406503654,0.5020370835810073,0.773889369764732,0.758,0.669,0.864,0.6897265,0.648544875,0.712042925
2020-04-24,0.7834029998676075,0.7702577316989626,0.7966969829531745,0.7026893660812775,0.7235764567716032,0.682208156225391,0.7871650746966115,0.7251630120745383,0.8491671373186847,0.6310687226466297,0.5897015358317066,0.6724359094615528,0.797129924350188,0.7278971411252704,0.8700382759105519,0.6582233164901189,0.5224409018233432,0.7940121028780055,0.766,0.667,0.874,0.727576,0.6863315999999999,0.7516826249999999
2020-04-25,0.779145813634359,0.765658520070776,0.7927905734798069,0.7085675252938596,0.7303003671181145,0.6872701855731346,0.8069058479566263,0.7407809012877318,0.8730307946255209,0.45985950827897637,0.42339648652937856,0.4963225300285742,0.8111103958955567,0.7396068010439385,0.8849318913899638,0.6684811984816375,0.5334701257439372,0.8054298983922474,0.776,0.677,0.88,0.7176035000000001,0.67965505,0.740354325
2020-04-26,0.7806478495106319,0.7667537741534758,0.7947087663831219,0.720646991243421,0.7433584969536726,0.6984028648404382,0.8252124707386432,0.7576157531494446,0.8928091883278418,0.3205670757511638,0.2893079862465552,0.35182616525577237,0.8273755982949265,0.7556203215450952,0.9003074857902275,0.6601969925606241,0.5243137689385269,0.7980177004545024,0.783,0.684,0.892,0.6407544999999999,0.6103628999999999,0.660337625
2020-04-27,0.7857434189605286,0.7714089260164468,0.8002543997177393,0.7405135484408636,0.7643567148122634,0.717171456709254,0.838293569488188,0.772516129149609,0.904071009826767,0.5934969966048578,0.5497491269310868,0.6372448662786288,0.8444586759511689,0.7725112535569947,0.9210863755120641,0.6370710542014135,0.5001551880892248,0.7732992755837172,0.79,0.695,0.898,0.5673705,0.5406538750000001,0.581966225
2020-04-28,0.7775156790801597,0.7628687828560485,0.7923488645384332,0.7682607868192298,0.7933791733679112,0.7436782490266914,0.8458647420080094,0.784148604695473,0.9075808793205459,0.987737584304108,0.9286647879513388,1.0468103806568771,0.8610409421578634,0.7907067613408499,0.9406150152590701,0.5968950791024545,0.4598636020891589,0.7347194546569082,0.8,0.708,0.91,0.534986,0.50957685,0.548066775
2020-04-29,0.7472362760169563,0.7324748071205822,0.7621947496220545,0.8013041263236554,0.8277775565801649,0.7754012462211273,0.8498245303682864,0.7922754955306758,0.9073735652058971,1.1699727208432964,1.1025867410884098,1.237358700598183,0.8759551711408993,0.8059606198076845,0.9559922803800618,0.5641366308001209,0.42739170480310784,0.6980145736797589,0.809,0.715,0.911,0.537703,0.51125095,0.55164185
2020-04-30,0.7448450327056261,0.7296250641866681,0.7602752032439392,0.8346429275769095,0.8624373811616237,0.8074521614902442,0.8523797014103253,0.7974687320973084,0.9072906707233421,1.269381143198178,1.1962696163284467,1.3424926700679094,0.889790954624655,0.8223357650944196,0.96856442344672955,0.5625705893216653,0.4262714404914288,0.6995973853878916,0.818,0.724,0.917,0.5747555,0.544733875,0.5909917499999999
2020-05-01,0.7106845339973861,0.6953242770137115,0.7262693564380001,0.8611633394313444,0.890093975392987,0.8328664918160856,0.8543978772014034,0.8005636802668763,0.9082320741359304,1.0883571099861944,1.0190027223361608,1.157711497636228,0.9015160844551615,0.8336908754886859,0.9789446610192727,0.5632467699786586,0.4283160370796929,0.6995801105436965,0.825,0.728,0.92,0.584735,0.55357715,0.60204375
2020-05-02,0.706080034657199,0.690191855033281,0.7222101941609503,0.877119757625606,0.9069172475073324,0.8479822131958422,0.855169480968182,0.8014099031837265,0.9089290587526375,0.7595374390103347,0.701547243942874,0.8175276340777953,0.910459985240442,0.8392041734456416,0.9914961988084775,0.5963111321051542,0.4612292416020408,0.7287947742162647,0.834,0.736,0.939,0.551885,0.521904325,0.567282225
2020-05-03,0.735059235360867,0.7182176596429206,0.7521620566629705,0.8815122897633092,0.9118906965921446,0.8518161764939983,0.8531817426303517,0.7987952782783889,0.9075682069823146,0.37077602837762147,0.3308325628181472,0.4107194939370957,0.9161491470622017,0.8453767481207985,1.000876573445754,0.6369265422389017,0.5010138367431916,0.7696093831022666,0.84,0.737,0.953,0.476264,0.4505372,0.4882467
2020-05-04,0.7424055562565449,0.7249106707364423,0.7601796830998022,0.8762271141097095,0.9069538333158457,0.8462023590592347,0.8479268896915229,0.7928532321941263,0.9030005471889194,0.7467742132004436,0.6906870017807003,0.8028614246201868,0.9193409470485212,0.8473931585910908,1.003175671581544,0.6620429422120119,0.5271711875135041,0.798362306457949,0.849,0.749,0.958,0.4199524999999999,0.3969634749999999,0.43046895
2020-05-05,0.7506951045216111,0.7325454913925825,0.7691420557677803,0.8657621516731137,0.8967151532542483,0.83552978183248094,0.8413397724666841,0.785994412605149,0.8966851323282192,0.9236146400109068,0.860704053973303,0.9865252260485106,0.919489202067961,0.8465420281443772,1.0013440621025234,0.6878944502378901,0.5530297416609037,0.8218917958031781,0.857,0.751,0.972,0.4367385,0.41036902499999994,0.450340875
2020-05-06,0.7726789440377834,0.7536984620738346,0.7919754421657903,0.8537704543714542,0.8849259759790608,0.823354925516081,0.8362808826665051,0.7802898458401615,0.8922719194928488,1.0203949414325697,0.9527847195106853,1.088005163354454,0.9167343832826722,0.8407027087928632,1.00086988215339,0.7077811196700474,0.5722080950548019,0.8446063434053026,0.868,0.764,0.981,0.5287930000000001,0.49385865,0.5507453
2020-05-07,0.7828992352624892,0.7632671460551456,0.8028651136839844,0.8430178170770114,0.8744275965033342,0.8123693729903791,0.8353803155714908,0.7784269198660418,0.8923337112769398,0.9596146721007781,0.8921409821550794,1.0270883620464768,0.9129260672772451,0.8360461131870245,0.995033431962783,0.7314454006906228,0.5926396235738927,0.867626456146809,0.876,0.768,0.984,0.6681755,0.62102355,0.698124325
2020-05-08,0.8314671949407221,0.8107061201434951,0.8525797233931665,0.835609852949275,0.8673792663040099,0.804625827410086,0.8412853809676123,0.7842708160931211,0.8982999458421035,0.9069246669728985,0.8398357549253608,0.9740135790204363,0.9064951809673422,0.8304109939151394,0.9880922484412967,0.7418971743865591,0.6047492219920285,0.8767683771788337,0.886,0.772,0.999,0.7912254999999999,0.735763925,0.8258524500000001
2020-05-09,0.8710030015089517,0.8493396713724072,0.8930316028866979,0.8316389969348826,0.863880356678658,0.8002100016781172,0.8530216168102343,0.7971305682525965,0.908912665367872,0.5876652901802352,0.5326300233913048,0.6427005569691655,0.8998432127906535,0.8265403478347055,0.9787028990545463,0.7461445705422833,0.6091131537214176,0.8835219221314692,0.892,0.779,1,0.842666,0.787378225,0.877691825
