date,R.consensus,lower.consensus,upper.consensus,R.SDSC,upper.SDSC,lower.SDSC,R.ETH,lower.ETH,upper.ETH,R.Ilmenau,lower.Ilmenau,upper.Ilmenau,R.epiforecasts,lower.epiforecasts,upper.epiforecasts,R.globalrt,lower.globalrt,upper.globalrt,R.rtlive,lower.rtlive,upper.rtlive,R.HZI,lower.HZI,upper.HZI
2020-08-31,0.9565249645704778,0.9362448757999622,0.9770958202427303,0.967993535320876,0.9885653434332716,0.9477091235624966,0.971157026927506,0.934207625694441,1.008106428160571,0.9564709911737684,0.936046054685047,0.9768959276624899,0.9565886463182878,0.8782625968640263,1.034940503294574,0.97865202545481,0.8588861682361129,1.0977623726060697,1.024,0.917,1.15,0.912732410007012,0.912732410007012,0.921012141508888
2020-09-01,0.9493973547571914,0.9290746538962472,0.9700142785669436,0.967773719906629,0.9884400128232202,0.9473975157916814,0.9665757682281829,0.9282600103041315,1.0048915261522342,0.9493425760262377,0.9288733145784114,0.9698118374740641,0.945677045006635,0.866485357517615,1.0248354425800077,0.9822841987477354,0.8638864103587716,1.1020352138955372,1.03,0.917,1.163,0.90445980616395,0.90445980616395,0.908595208138116
2020-09-02,0.9391898980734105,0.9188334505875568,0.9598448092092435,0.9717324947409937,0.9925348798668813,0.9512228240034806,0.965812845376895,0.925371797194211,1.006253893559579,0.9391340918378509,0.9186289836133771,0.9596392000623247,0.9383114922539137,0.8577731371595975,1.0192733210594442,0.9867511689782766,0.8673290939549714,1.1071524694594388,1.031,0.925,1.162,0.921012141508888,0.921012141508888,0.921012141508888
2020-09-03,0.9534643280884457,0.9327831987860218,0.974448909149169,0.9791263594677343,1.000087028918214,0.9584606316550037,0.9691682276141422,0.9263629259382399,1.0119735292900447,0.953407927450162,0.9325756459408658,0.9742402089594582,0.936119119382045,0.8529883011233862,1.0167871015555834,1.022258410066959,0.9002597368634733,1.1417090645277652,1.038,0.92,1.169,0.954199599006855,0.950045342142769,0.954199599006855
2020-09-04,0.9800118047960967,0.9589117426392382,1.001419147152706,0.9891613349171724,1.0102843489737403,0.968334820569551,0.9760077871246979,0.9310720782869226,1.0209434959624732,0.979955329668774,0.958702190186188,1.00120846915136,0.9363105828647076,0.8549702091278295,1.0175258576890702,1.0538693178976752,0.9337876794862148,1.1736022005809172,1.043,0.927,1.168,0.995828735017939,0.987490653444715,0.995828735017939
2020-09-05,1.0185152805884041,0.9969551573796713,1.0403840255873897,1.000872000539059,1.0221437838398553,0.9798974096312812,0.9855427330307192,0.9394959211261422,1.031589544935296,1.0184594869472243,0.996745588710565,1.0401733851838837,0.9432194809354977,0.8609269274213207,1.0262082445614908,1.0804279792644709,0.959763522302685,1.2028497238688027,1.046,0.927,1.176,1.00834691507031,1.00417273083395,1.01252254046239
2020-09-06,1.017116640397261,0.9956415532338938,1.0388983293682266,1.0132532693153842,1.034645054103796,0.9921583944130639,0.9965105737852494,0.9507664507898008,1.042254696780698,1.0170611784572239,0.9954333220815058,1.038689034832942,0.9527685752391881,0.8693287522986991,1.0388921652440495,1.0824963552672744,0.9615638656919404,1.204548798175754,1.054,0.944,1.176,0.98332386280195,0.979158589916156,0.98332386280195
2020-09-07,1.0374670611062806,1.0158471907842506,1.0593915290776972,1.0249428268053642,1.046410177915713,1.0037711090661556,1.0084110346583828,0.9646418372454303,1.0521802320713354,1.0374124458347531,1.0156407878254976,1.0591841038440086,0.9661062424412193,0.8826930315556294,1.0542339950775206,1.0782167852742386,0.9589459416766004,1.1986858787236092,1.053,0.941,1.174,0.979158589916156,0.974994848311079,0.979158589916156
2020-09-08,1.0334062404977196,1.011942951208417,1.0551708967638243,1.0349372272078055,1.0564282582178237,1.0137396553997222,1.0211384167287973,0.9802700495888128,1.062006783868782,1.0333521089379032,1.0117386421733903,1.0549655757024161,0.9829929252231032,0.9004028414437143,1.0726997127564706,1.0524101439267532,0.9316574323512988,1.1735726592539413,1.06,0.945,1.18,0.987490653444715,0.98332386280195,0.987490653444715
2020-09-09,1.0638331636348117,1.042160202255756,1.0858045397481102,1.043115430419095,1.0645832965342357,1.0219381306406958,1.0336234417880783,0.9946987555260282,1.0725481280501283,1.0637802715104865,1.0419585796314526,1.0856019633895204,1.0017422571779426,0.9188169953907205,1.0929125186189035,1.0555387568113632,0.9366320777670732,1.1751109114866856,1.066,0.946,1.188,1.02087806671741,1.01669959496233,1.02087806671741
2020-09-10,1.0537979606447974,1.032409559926968,1.0754797438294306,1.0507526190327974,1.0721699246290846,1.0296224479458904,1.0454443283085568,1.0062406276973344,1.0846480289197793,1.0537457305517188,1.0322111103628913,1.0752803507405464,1.02274527162993,0.940552518198429,1.1139163560689254,1.0546017859177643,0.9361201567417416,1.1744534418435482,1.068,0.956,1.206,1.05435550114075,1.05016609581629,1.05435550114075
2020-09-11,1.0565290071913709,1.0352725354942278,1.0780744694134243,1.059359697670452,1.0807162909966508,1.038286334961289,1.0568819772113658,1.0157947765119029,1.0979691779108287,1.0564776206508482,1.0350771130544405,1.0778781282472558,1.0435401918675324,0.960754719289778,1.132990684154987,1.0845070897979898,0.9658264003982632,1.204707007160044,1.071,0.951,1.204,1.08371770978863,1.07951927956306,1.08371770978863
2020-09-12,1.0545270188242546,1.0334434832100807,1.0758953772758277,1.0692172162424007,1.0905024523577187,1.0482107736253974,1.067730373488215,1.0245495447742077,1.1109112022022225,1.0544763288484997,1.033250832600071,1.0757018250969286,1.063812821025905,0.9819131158561752,1.1537983649961239,1.116643949920289,0.9950496371769127,1.2378573413280949,1.074,0.958,1.204,1.08791739135946,1.08371770978863,1.08791739135946
2020-09-13,1.0589760672316006,1.0379950165905485,1.080237959022184,1.0797841113247946,1.1009777608407845,1.0588642066051004,1.0774834223201617,1.032918162162234,1.1220486824780893,1.0589261834849124,1.0378051507591657,1.0800472162106591,1.0819964804090563,0.999280516222501,1.17255587524709,1.1397691027263264,1.017764403808051,1.2581614142547957,1.082,0.96,1.211,1.05435550114075,1.05435550114075,1.05435550114075
2020-09-14,1.0511022176337208,1.0303549181546583,1.0721261786916059,1.0902504308895338,1.111322411540656,1.0694465159436626,1.0851935447034766,1.0405319688640067,1.1298551205429466,1.051052906166644,1.0301677096191635,1.0719381027141246,1.097981301515655,1.0141931644032276,1.1897174421185033,1.149372259956789,1.0301917871226205,1.271597945456405,1.084,0.967,1.218,1.03342186983578,1.03342186983578,1.03760589585848
2020-09-15,1.1034236406021893,1.082299733377513,1.1248206353745767,1.099467911569261,1.1203783297912366,1.078819304267333,1.0905556786218946,1.0471539586067231,1.1339573986370661,1.1033760820914784,1.0821160247282409,1.124636139454716,1.1118054005101743,1.0245369872747154,1.205588365176156,1.1695508118992826,1.0478337582944517,1.2907589894812377,1.087,0.968,1.217,1.05016609581629,1.05016609581629,1.05435550114075
2020-09-16,1.1195134379835348,1.0985126052739451,1.1407802367031332,1.1064291048238957,1.1271337040178655,1.0859796242126527,1.093834980980205,1.0529382786749184,1.1347316832854917,1.1194674539483072,1.098334007533671,1.1406009003629434,1.1218639073306753,1.0343359296656878,1.2158739138485,1.1487925762720177,1.0304985325581932,1.2696577299367755,1.097,0.984,1.219,1.08791739135946,1.08791739135946,1.0921183152307
2020-09-17,1.1610776123455968,1.140028417359604,1.1823843249604933,1.1095130175763803,1.1299609636764012,1.0893132589232484,1.0944768597826406,1.0563952535452674,1.1325584660200139,1.1610339249643946,1.1398563014050793,1.18221154852371,1.127593390023811,1.0376239215953698,1.2245443372296494,1.13224325479364,1.0141905151500008,1.2524989354055418,1.099,0.986,1.228,1.13419398675185,1.13419398675185,1.13840801695007
2020-09-18,1.1627033088982615,1.1420759844658996,1.1835775213673803,1.1072713282513118,1.127411575129089,1.0873723811821896,1.092439750512071,1.0563841514461723,1.12849534957797,1.1626614562052897,1.1419109969840842,1.1834119154264953,1.1296671638721296,1.0401715315371498,1.2307326776907972,1.101223575866494,0.9838992332056772,1.2214060905581032,1.104,0.983,1.236,1.16793784967407,1.16371596421945,1.17216082931709
2020-09-19,1.1279530669562703,1.1080680361910689,1.1480745872378852,1.100367733777517,1.1201716114088167,1.0807986564890644,1.0886835489232887,1.053096898002783,1.1242701998437943,1.127912335259423,1.1079093654496968,1.147915305069149,1.1295144036399842,1.040249225309699,1.2292843609958497,1.0724116417443013,0.9518897603319268,1.1918878949687792,1.112,0.99,1.249,1.15949517974549,1.15527550314493,1.16371596421945
2020-09-20,1.0854628080205486,1.0662728949660791,1.1048815948639432,1.0901427487788122,1.1096066092960817,1.0709078439989368,1.083874972596027,1.0471239227749713,1.1206260224170828,1.0854226285498099,1.0661185888157592,1.1047266682838606,1.1261701197688037,1.035938268000682,1.2247242087834003,1.0549468406306437,0.933775446429464,1.176235995649313,1.115,0.987,1.248,1.10472845226734,1.10052385438722,1.11314126210802
2020-09-21,1.0783434643949574,1.0594076100262235,1.097503625731509,1.0784649089668619,1.0976092494218224,1.059544482439744,1.0787076025686542,1.039805040932916,1.1176101642043923,1.0783039619473886,1.0592562582659588,1.0973516656288185,1.1182855746045337,1.0324684960771713,1.2104404475254473,1.0443216985315624,0.9222344912078396,1.1644171742449114,1.12,0.989,1.254,1.06273825801909,1.05854622523942,1.07112621003721
2020-09-22,1.041944495765732,1.0234952318600414,1.0606141469848303,1.0677636267069306,1.0866320327952528,1.0491149178543764,1.0737548087303133,1.0325553473596223,1.1149542701010042,1.0419050571249986,1.0233459120849557,1.0604642021650414,1.108702671235375,1.0229052836012265,1.2009013522284302,1.033760368230247,0.91205177666562,1.1528576851623915,1.126,1.005,1.262,1.03342186983578,1.02923921553555,1.04597801952056
2020-09-23,1.035290420871574,1.0169815113086595,1.0538177690711465,1.0595630500591606,1.078207608699484,1.0411346776132675,1.069548050600878,1.026685323433293,1.112410777768463,1.0352512174416193,1.016833399955735,1.0536690349275035,1.0992002516053843,1.0156279231497787,1.190204189888474,1.050212459854639,0.9295487373034612,1.1703411002923916,1.135,1.018,1.266,1.03342186983578,1.02923921553555,1.04597801952056
2020-09-24,1.0313155388731408,1.0131007765881912,1.0497473289505797,1.05466190105051,1.0731330915019062,1.0364038926519292,1.0667472427445819,1.023158368285408,1.1103361172037558,1.0312765212829929,1.0129535552758195,1.0495994872901662,1.088179573260351,1.0038693297539973,1.177936625294712,1.076942406436141,0.9565966025142654,1.1973639781904686,1.142,1.02,1.272,1.05435550114075,1.05016609581629,1.06273825801909
2020-09-25,1.0353822497432692,1.0171897796866771,1.053790353092562,1.053361911369218,1.0717029026758063,1.03523138087172,1.0650072973826674,1.0215564671405246,1.1084581276248102,1.035343551351085,1.0170435700229943,1.0536435326791755,1.0769399456902136,0.9900490439407988,1.1665618955546577,1.0950171718291877,0.973258873674226,1.2155053888896752,1.147,1.025,1.277,1.07951927956306,1.07532210986907,1.08791739135946
2020-09-26,1.05825755191823,1.0399365778019276,1.0767924517720966,1.0550654833375492,1.0733042326501865,1.0370345359743163,1.0638650979901791,1.0207335677413993,1.106996628238959,1.0582195421629135,1.0397918969980466,1.0766471873277803,1.0677813869415778,0.9774897182114198,1.154242177031305,1.1076715153019334,0.9893896039222146,1.2273038530167677,1.155,1.037,1.289,1.08371770978863,1.07951927956306,1.0921183152307
2020-09-27,1.0577857922886695,1.0396009674521722,1.076181451912894,1.059358664551194,1.0775115661069217,1.0414107994778772,1.0636821907562666,1.0205205572483982,1.106843824264135,1.0577483239709795,1.0394583674568847,1.0760382804850743,1.0602545420734657,0.9702343908469937,1.147869303406331,1.1011317801437188,0.9789931471574296,1.2218911808779072,1.161,1.043,1.3,1.04597801952056,1.04179128267247,1.05435550114075
2020-09-28,1.0553165825449895,1.0372896126198625,1.0735512122295208,1.0657914136302082,1.0838646024323746,1.0479202615441747,1.0648079101531889,1.0215270711243511,1.1080887491820266,1.0552796384432306,1.0371491189393405,1.0734101579471207,1.0558688119434616,0.9668188304729913,1.1434764520660672,1.093245677050951,0.972970963757966,1.2147930102022706,1.174,1.051,1.305,1.01669959496233,1.01252254046239,1.02505794406633
2020-09-29,1.0663469537020158,1.0483508748682078,1.0845478120412153,1.0734587943827982,1.0914457296547668,1.0556705689847647,1.0674180603129868,1.0241465002786594,1.1106896203473142,1.066310698438018,1.0482124999234004,1.0844088969526355,1.0533026372996384,0.96355427118127,1.141324314572153,1.0930267636683153,0.9720252442310772,1.2141298249607382,1.183,1.057,1.314,1.00834691507031,1.00417273083395,1.01669959496233
2020-09-30,1.08574660314201,1.0677372728980496,1.1039573108883578,1.082311279195186,1.1002024334514926,1.0646151450683188,1.0717765634915013,1.0284827663674454,1.1150703606155572,1.0857112553043005,1.0676014922262163,1.1038210183823847,1.055053246349602,0.9655843910370419,1.1409402360859124,1.1172834001967962,0.9972557632656572,1.237940423165301,1.194,1.058,1.311,1.03342186983578,1.02923921553555,1.04179128267247
2020-10-01,1.0993529618795688,1.0814295371494895,1.1174733411317403,1.0931612051053978,1.1109513670355549,1.0755619861832082,1.0786257309381417,1.0351150571549765,1.122136404721307,1.099318599716854,1.081296940290178,1.11734025914353,1.0599530201450889,0.9736059128147316,1.1446653891719503,1.1464941017478756,1.023550872761482,1.2665518309061847,1.204,1.076,1.351,1.07532210986907,1.07112621003721,1.07951927956306
2020-10-02,1.1145585682112251,1.0967431089555584,1.1325659202194116,1.1070589020908466,1.1247465521487272,1.0895576677608116,1.0888505408934226,1.0454814785351076,1.1322196032517375,1.1145253170609108,1.0966141394437554,1.1324364946780663,1.0692465419243042,0.9807444955244182,1.1544962013049256,1.169649088330932,1.0508661877490797,1.2903213647905047,1.208,1.065,1.358,1.1173494574451,1.11314126210802,1.12155883551995
2020-10-03,1.1098804802816211,1.092364400346027,1.127582814246852,1.1233165240984502,1.1408870087357657,1.1059273713730577,1.1023661207079343,1.0598966471427942,1.1448355942730744,1.1098481381821172,1.0922391508088358,1.1274571255553987,1.0830686254085413,0.9923480782288048,1.167206782093593,1.1903836913573869,1.0684421495681415,1.310767963975763,1.217,1.088,1.358,1.12998110799609,1.12576938833084,1.13419398675185
2020-10-04,1.0979727106757795,1.080796697950477,1.1153297409039147,1.1417289129179713,1.1591602195334794,1.1244732419882542,1.1193633241354968,1.078047827967102,1.1606788203038916,1.0979411095516798,1.080674802242208,1.1152074168611517,1.0990581082647626,1.0085093774460114,1.186892314730641,1.2081977390271703,1.0899281267753096,1.328546734336957,1.225,1.094,1.373,1.09632047249647,1.0921183152307,1.10052385438722
2020-10-05,1.1107860437828097,1.0937203888601263,1.128028302834809,1.1620822973691947,1.1793462852870393,1.1449876180007268,1.13994914864998,1.0996933246573162,1.1802049726426438,1.110755389865981,1.093601635338204,1.127909144393758,1.1189382589558925,1.0271653182150895,1.2074969585391973,1.24569099706178,1.1239079497264002,1.365047824023423,1.227,1.102,1.385,1.07112621003721,1.06693158954486,1.07951927956306
2020-10-06,1.1729589976098278,1.1556592096634155,1.1904305779197983,1.1841223531013585,1.2011853904032916,1.1672216751429847,1.1628887250181603,1.1232080627275571,1.2025693873087635,1.1729300130570917,1.1555445055886482,1.1903155205255351,1.1404028571076117,1.0525056800563797,1.2303385040292474,1.2963379668257091,1.1738485620534866,1.418957853896823,1.229,1.117,1.389,1.08791739135946,1.08371770978863,1.09632047249647
2020-10-07,1.2305876462714458,1.213252715198621,1.2480869171619424,1.2063204272149215,1.2231357465102068,1.1896599337431866,1.1867606563434192,1.1469546116549882,1.2265667010318502,1.2305606587614786,1.2131437086841812,1.247977608838776,1.1644980897682131,1.076225009889067,1.255892264132191,1.3142205079210365,1.1940190894460947,1.4345884893741376,1.241,1.12,1.383,1.14262319105644,1.13840801695007,1.14683950164831
2020-10-08,1.26117867158019,1.244148975365574,1.278363063178034,1.2261497397758399,1.242655946898101,1.2097903521172388,1.2095845407258385,1.1693118280665695,1.2498572533851076,1.2611536374643277,1.2440467246802653,1.2782605502483901,1.1913343497687303,1.1009713954413851,1.2842002193974185,1.3111529934278376,1.1918366061451489,1.4327009872230052,1.246,1.123,1.385,1.20175177386964,1.19752131700194,1.21021581145009
2020-10-09,1.2951751728457535,1.2784924924197183,1.3120023510419179,1.2416174188742246,1.2577501756072762,1.2256232088188916,1.2294685319757308,1.1890371693039594,1.2698998946475022,1.2951521726667663,1.278397355201272,1.3119069901322606,1.2173303983557129,1.1267464961430358,1.3131151173884053,1.308905831323104,1.1906363404192517,1.4284433244733414,1.253,1.122,1.403,1.25259698519335,1.24835438456148,1.26533062925219
2020-10-10,1.2692695450845113,1.2533674166018407,1.2853056139815806,1.2532970096625562,1.2690108025405527,1.2377134750418366,1.24633811317237,1.2061733140906632,1.286502912254077,1.269247954397958,1.2532789599453757,1.2852169488505403,1.241429459418843,1.1493227745393089,1.3420933580760335,1.2906488967857277,1.1697754062693495,1.4121373572968456,1.254,1.125,1.407,1.26533062925219,1.2610851125338,1.27807293310249
2020-10-11,1.2375324136361037,1.2223622060830415,1.2528276190052718,1.2616134444785885,1.2768779233943512,1.2464711063306002,1.2599085108936607,1.22041718899624,1.2993998327910814,1.2375119546670004,1.2222793471909414,1.2527445621430593,1.2647587727242562,1.174573997206486,1.3679928552605507,1.285776241665482,1.1663000711824338,1.4047646551351032,1.254,1.122,1.409,1.23139385549587,1.22291958927794,1.24411276606609
2020-10-12,1.2466120857567649,1.2318285027248883,1.2615134801660348,1.2670948077072146,1.2818926144228626,1.2524113228263682,1.2701110342470014,1.231438113175981,1.3087839553180218,1.246592886580391,1.2317504871071927,1.2614352860535893,1.2859137416215076,1.1951524501992479,1.3903971503861117,1.291772930655411,1.171511794704016,1.4098096452502735,1.258,1.126,1.404,1.20175177386964,1.19329190945046,1.2186839748381
2020-10-13,1.2478898742078035,1.2335398058923366,1.2623508052928158,1.270421050120497,1.2847462328859547,1.256202751117435,1.2769314860333911,1.2391391836749244,1.3147237883918579,1.2478718184914566,1.2334664000908129,1.2622772368921003,1.3042432787250307,1.2140770002514925,1.4095478937613226,1.2976257858964302,1.1795961460448698,1.417007470219403,1.261,1.124,1.402,1.19752131700194,1.18906355735029,1.21444938032512
2020-10-14,1.2821629456480252,1.2680580739176193,1.2963720259373404,1.2720512243072046,1.2859054457114811,1.2582968715326521,1.280433098957155,1.2435341285185155,1.3173320693957946,1.2821462526114653,1.267989346615684,1.2963031586072467,1.3195214562586832,1.2274954230829618,1.425848084250352,1.3193335358840388,1.2007871894369049,1.4371521638174614,1.264,1.113,1.409,1.22291958927794,1.21444938032512,1.23987213488017
2020-10-15,1.312144038038773,1.2983666596162857,1.3260185375759876,1.2730276751818936,1.286421524210155,1.2597271190519532,1.281998901222708,1.2449073010118727,1.3190905014335432,1.312128707744582,1.2983028286389235,1.3259545868502405,1.3332929810003602,1.2411444908618157,1.438928178365069,1.3216858282373387,1.2031255094500082,1.4402542370185278,1.258,1.12,1.404,1.26533062925219,1.25259698519335,1.28232226975946
2020-10-16,1.3107939058115639,1.2975539753349266,1.3241235962007476,1.2746679879970433,1.2876195403103572,1.2618035773188283,1.283274255068459,1.2446400209459223,1.3219084891909958,1.3107797280098514,1.2974949708978623,1.3240644851218406,1.344797144431239,1.2494921537073347,1.4467021072664583,1.3086092641654448,1.1896025029375956,1.429853069324063,1.255,1.124,1.403,1.29932900361267,1.28657254967099,1.31635054464561
2020-10-17,1.2792335517016018,1.2666564165653353,1.2918936681948696,1.2783235658314795,1.2908553407501802,1.265873161257996,1.2852123204444375,1.2440276873885425,1.3263969535003324,1.2792202400715407,1.2666016642516589,1.2918388158914225,1.3532956801435856,1.2559705861399517,1.4531234762416974,1.295349103301579,1.1747265378796241,1.4159597395038823,1.255,1.119,1.406,1.29082376827381,1.27807293310249,1.31209378627827
2020-10-18,1.2354180198876226,1.2234815164609572,1.2474319084706744,1.284357003566302,1.2964884602756506,1.272301461349273,1.2887195599786452,1.2443752713839362,1.3330638485733541,1.2354053411929353,1.2234301935699472,1.2473804888159234,1.3596400844440328,1.2608079056834904,1.458207483923223,1.297838403683406,1.1766325765107184,1.4169621048557717,1.248,1.116,1.403,1.24835438456148,1.23139385549587,1.26957710812452
2020-10-19,1.2303617492355592,1.2187874376897867,1.2420091074708723,1.2919170025299525,1.3036587341915267,1.2802459867231424,1.2941071033532745,1.2470407183328953,1.3411734883736537,1.230349752511854,1.218738962355322,1.2419605426683862,1.3645861138917033,1.264058567638556,1.4631545503146788,1.3180730203661737,1.1970721710984538,1.4380323831796504,1.246,1.108,1.383,1.2059832740061,1.19329190945046,1.23139385549587
2020-10-20,1.2715753851573741,1.2601306102471337,1.283089247133594,1.2994324052869974,1.3107855193815448,1.2881450364582925,1.301499729288566,1.2537764016842121,1.3492230568929198,1.2715642611077878,1.2600849811312127,1.2830435410843628,1.3696204398226692,1.2679064902792878,1.4683401759770824,1.3576758599900307,1.2377856572275117,1.4772198298479111,1.236,1.11,1.377,1.20175177386964,1.18483626692568,1.22291958927794
2020-10-21,1.316222279280095,1.3049604653617135,1.3275487005934679,1.305904957361504,1.3168672712754514,1.295003650432142,1.3100581551146733,1.2635332404892754,1.3565830697400711,1.3162121017995148,1.3049180164422007,1.3275061871568288,1.374835123281007,1.2710265683552873,1.4715401343889474,1.3837629120313286,1.2653112141333531,1.503223882634709,1.228,1.107,1.371,1.23139385549587,1.2186839748381,1.25259698519335
2020-10-22,1.3532386589950234,1.3422638104255449,1.364273168134472,1.3108294395943063,1.32139956475989,1.3003158336079732,1.3179277558423133,1.2732900540664667,1.3625654576181598,1.353229433252375,1.3422247812266015,1.3642340852781487,1.3794630267158905,1.2768855269104833,1.4804272367978901,1.386648734594794,1.2671826247785225,1.508212103474293,1.224,1.097,1.358,1.27807293310249,1.26533062925219,1.29932900361267
2020-10-23,1.364751746275639,1.354210116644019,1.3753479409024278,1.3136066182580264,1.3237842292115714,1.3034813069800626,1.3239100730792277,1.2811097485164784,1.366710397641977,1.3647433575639503,1.3541744684216197,1.3753122467062808,1.3830783374813236,1.280835408682908,1.4834248188537733,1.3656911870280433,1.245896787736168,1.4872100731842357,1.211,1.081,1.346,1.31635054464561,1.30358301153184,1.34191003123271
2020-10-24,1.3474410619290775,1.337436789245801,1.3574950998701745,1.3131030805137636,1.3228875443325008,1.3033669819149918,1.3277502465850037,1.285286831850679,1.3702136613193285,1.3474333438460577,1.337404209184372,1.3574624785077434,1.3870519824362,1.280831645978798,1.4871017736927297,1.340281164977049,1.2206089937508595,1.4609549286015249,1.2,1.073,1.341,1.32060821146519,1.30358301153184,1.34617306485937
2020-10-25,1.3000428265054984,1.2906344403050842,1.3094968251079715,1.3084307678398208,1.3178234374865752,1.299082834877256,1.3283333514834927,1.2851217042028114,1.3715449987641741,1.3000355836521176,1.2906044109231831,1.309466756381052,1.38974874189087,1.2847265313177865,1.49229712244793,1.309861960354167,1.1901337785617403,1.432074178339591,1.187,1.058,1.336,1.28232226975946,1.26957710812452,1.30783794050672
2020-10-26,1.2958045425646159,1.2867537157300677,1.304897711643645,1.2991890425388002,1.3081956535868018,1.2902238655755556,1.3247990758927843,1.280902394666486,1.3686957571190828,1.2957978049713943,1.2867258247367435,1.3048697852060451,1.3899159066566034,1.289190537633925,1.4938068568542873,1.2867212272838076,1.166219793326406,1.4078637722385487,1.18,1.052,1.327,1.24835438456148,1.23563249624991,1.273824544327
2020-10-27,1.3022311803517925,1.293478831492755,1.3110229224086143,1.2860068138947938,1.2946405546297401,1.2774115434125022,1.3169427291151432,1.2724117398388783,1.361473718391408,1.3022249317908015,1.2934529020636851,1.3109969615179178,1.3869783138681988,1.2903436703286704,1.4907644343522306,1.2651995585547149,1.143418647465013,1.3848006624159337,1.17,1.04,1.32,1.23987213488017,1.22291958927794,1.26533062925219
2020-10-28,1.3048777559794589,1.2964365117836667,1.3133555621641928,1.2699941826338024,1.2782753222694692,1.2617488859988215,1.3046541298552,1.258626032577094,1.3506822271333059,1.304871964064398,1.296412452876651,1.313331475252145,1.381892994104846,1.2862318328264581,1.4897119763210946,1.241735290703754,1.1208613915947068,1.3611396327916434,1.158,1.032,1.295,1.24835438456148,1.23563249624991,1.273824544327
2020-10-29,1.2858201840801737,1.2777513205027453,1.29392294571681,1.2521443453700105,1.2600975339289504,1.2442246921499172,1.2881043824702565,1.2402780367652781,1.3359307281752348,1.285814763718346,1.2777289640212521,1.2939005634154397,1.3738020750067852,1.2790062910758164,1.4799881233134369,1.216310325156445,1.095519613719647,1.3357658145619131,1.144,1.027,1.29,1.26533062925219,1.25259698519335,1.29082376827381
2020-10-30,1.2626386765783448,1.254921115294445,1.2703878143609189,1.2328791171240632,1.2405299239496428,1.2252598320667403,1.2679966832448653,1.2190322938896265,1.316961072600104,1.2626335702742846,1.2549002328039045,1.2703669077446647,1.3608178859359104,1.266755587645411,1.4643095648797404,1.1965893795622065,1.0778648995557822,1.3169090417280105,1.136,1.014,1.267,1.273824544327,1.2610851125338,1.29932900361267
2020-10-31,1.2154698066700127,1.2081381790802332,1.2228310359243955,1.212688323871349,1.220062844984136,1.2053435790710088,1.2454113556376072,1.1961225737211523,1.294700137554062,1.215464910678488,1.208118494075001,1.2228113272819752,1.345316719696836,1.251645214326666,1.4475936056760454,1.1805283443733008,1.0627725454680952,1.3006812456442465,1.128,1.007,1.254,1.25259698519335,1.23987213488017,1.27807293310249
2020-11-01,1.1847531474318262,1.177701659409034,1.1918327266287885,1.192109387055117,1.1992339154632277,1.1850131320948494,1.2215475412118646,1.173079152945071,1.2700159294786582,1.1847484338837082,1.177682911742055,1.1918139560253613,1.3242240722104643,1.2330076799234446,1.4272079438239176,1.167321908360425,1.0471459318939411,1.286903208483419,1.118,0.996,1.252,1.20175177386964,1.18906355735029,1.22715621801422
2020-11-02,1.1675132386519598,1.160664529497294,1.1743888363260422,1.1720631885781077,1.1789648973113176,1.165188467812942,1.1974592293608413,1.1504144913450403,1.2445039673766423,1.1675086907017809,1.160646548318873,1.1743708330846887,1.299548554444292,1.207773119702019,1.4006367300157556,1.134923189044578,1.0155520922807435,1.2556170685077117,1.108,0.987,1.241,1.15527550314493,1.14262319105644,1.18061004449156
2020-11-03,1.1563404752400628,1.1496582301801,1.1630485634194387,1.1532621559198768,1.159967765339684,1.1465824392251178,1.1739027812198073,1.1288476050794984,1.2189579573601161,1.1563360815611103,1.149640925516515,1.1630312376057057,1.2723927678456963,1.1819345979366085,1.37221886190614,1.1004066985097516,0.9786885001337188,1.2204080479146877,1.098,0.975,1.235,1.12998110799609,1.1173494574451,1.15527550314493
2020-11-04,1.1326189256644077,1.1261276735331922,1.1391350746890252,1.1359661298644088,1.1425001874708136,1.1294570324450486,1.1513708319237865,1.1086217960429632,1.1941198678046099,1.1326146467343599,1.126110956525086,1.1391183369436337,1.244194793611833,1.1531445765165265,1.3400832512448309,1.0728624796815138,0.9514866533146368,1.1914429606007937,1.09,0.968,1.225,1.12155883551995,1.10893425763264,1.14262319105644
2020-11-05,1.1198170465349997,1.1134635810827027,1.1261946348894527,1.1199584462701,1.1263420873983563,1.113598970727804,1.1300418563461523,1.0892275294612068,1.1708561832310977,1.1198128765107398,1.1134473596897334,1.1261783933317462,1.2135092428699745,1.122271898358046,1.3077621615010337,1.0708868482222478,0.9510706120655532,1.1898394843565607,1.078,0.962,1.212,1.12576938833084,1.11314126210802,1.14683950164831
2020-11-06,1.108295044826516,1.1020625346759938,1.1145510086731225,1.105178356665625,1.1114303032217896,1.0989498995583071,1.1102554191475127,1.0703967741878462,1.1501140641071792,1.1082909693813374,1.1020467422175289,1.114535196545146,1.1823645111855012,1.0899376854884133,1.2725189227609717,1.07861837654759,0.9599556778036074,1.2002697717516475,1.072,0.96,1.208,1.12998110799609,1.12155883551995,1.15105694141283
