date,R.consensus,lower.consensus,upper.consensus,R.SDSC,upper.SDSC,lower.SDSC,R.ETH,lower.ETH,upper.ETH,R.Ilmenau,lower.Ilmenau,upper.Ilmenau,R.epiforecasts,lower.epiforecasts,upper.epiforecasts,R.globalrt,lower.globalrt,upper.globalrt,R.rtlive,lower.rtlive,upper.rtlive
2020-07-07,0.9978876653777433,0.959102017450509,1.0377051405375926,1.0180513707780656,1.057851544635538,0.9792622357917142,1.0769013542188757,1.0099613883701786,1.1438413200675728,0.9952701887904816,0.9560676884971196,1.0344726890838436,1.1009161844767115,1.017472070219196,1.193823965086988,0.8729326524307484,0.7358318436192928,1.010754877740291,1.116,0.982,1.275
2020-07-08,1.029583196583079,0.9902036579635799,1.069993218627782,1.048518004012919,1.0889880507566785,1.0090632671333521,1.1058130858566115,1.0390741093230065,1.1725520623902166,1.041328369888232,1.0009744691498863,1.0816822706265778,1.124630663045032,1.0399873797116104,1.2191328164176232,0.8705187606026922,0.7353822691497502,1.0050395683589406,1.119,0.991,1.259
2020-07-09,1.069409161766057,1.0294727364392087,1.1103653180842552,1.0787963702903984,1.1198039793063959,1.0388023475545332,1.133662736612148,1.0666453875063662,1.2006800857179296,1.1011870856023152,1.059534970920387,1.1428392002842434,1.1451595542945827,1.06046680289264,1.2389002309885975,0.8831806066633932,0.7463361047010321,1.0177142861679354,1.119,0.991,1.26
2020-07-10,1.081929961097781,1.0421639893975252,1.1226948720058738,1.1060545691343702,1.1474052201101446,1.065709541726586,1.1595420201995832,1.0920804545487162,1.2270035858504502,1.1380508536407412,1.0956929141995806,1.1804087930819018,1.161660044181119,1.0770000896733598,1.2531185177473965,0.9146974784335572,0.779069665348737,1.0499350806033094,1.124,0.997,1.267
2020-07-11,1.1155871644956823,1.0756705463576843,1.1564792849665075,1.1293902175939337,1.170874388019972,1.088897682355925,1.1824601614567534,1.1145875302639836,1.2503327926495231,1.1920260190257341,1.1488494339692343,1.235202604082234,1.175070819979718,1.092545469696473,1.2685961477827319,0.9518957422802166,0.8176741347800868,1.0878535544179488,1.124,0.997,1.274
2020-07-12,1.0988593975459189,1.0598557706998621,1.138808405314867,1.1495992366688452,1.1910352299297942,1.1091356177435014,1.2014157335303406,1.1327163537141742,1.270115113346507,1.1922174692976404,1.1493836195682572,1.2350513190270236,1.1840107913635853,1.1025205699173444,1.2766480738140886,0.9962004529806792,0.863529991154012,1.1340351253552634,1.127,1,1.275
2020-07-13,1.115867680597211,1.077081839524284,1.1555736601349413,1.1663249177875694,1.2075452978595633,1.1260534504500246,1.2153050913121242,1.1453946319422472,1.285215550682001,1.2131696961540632,1.1704981045113778,1.2558412877967486,1.1908080199923856,1.1081965031212464,1.2794684458612424,1.0375245873488763,0.9013627342373308,1.1734210504026488,1.124,0.995,1.255
2020-07-14,1.1006036296822055,1.0626490568201417,1.139451374951778,1.179702830018643,1.220563972707705,1.1397639799753503,1.2230165331619371,1.1521586662608527,1.2938744000630216,1.1962538864032761,1.1545120289200064,1.2379957438865459,1.1922263227455918,1.1104589456778942,1.2785536061939422,1.0897914005254992,0.955676563332204,1.2231926348722586,1.117,1.004,1.265
2020-07-15,1.1268265212974526,1.0889116234799456,1.1656114830603315,1.188508537221197,1.2288665391018645,1.1490439824336687,1.2243159093276819,1.1528858988779285,1.2957459197774353,1.2148596829738905,1.1735104983844253,1.2562088675633556,1.189676033567511,1.1068614696647674,1.2726936319789977,1.115616302050353,0.9791515716130812,1.2504258837951985,1.114,0.989,1.246
2020-07-16,1.1377414182765622,1.100239112848749,1.1760863921851605,1.1931400887948946,1.2328785337117718,1.1542648719920099,1.2195056115067902,1.1481904256062605,1.2908207974073198,1.223596499852522,1.182808103835161,1.264384895869883,1.1838308259568509,1.0998421022122884,1.2716131100457697,1.1401816913204723,1.0036774616068247,1.2739686700693893,1.115,0.985,1.253
2020-07-17,1.1860285213920043,1.1484013732751277,1.2244687320665053,1.195500049617898,1.2345548405851898,1.1572777391234772,1.2092153331909978,1.1388497926727583,1.2795808737092373,1.275798726288703,1.2348835004978074,1.3167139520795985,1.1778239577262903,1.0941893455573124,1.2602281683243675,1.1487202390847937,1.0122281063027037,1.2836936366742435,1.108,0.985,1.26
2020-07-18,1.1627280930069293,1.1263471896649002,1.1998840926289338,1.1964395386046838,1.2347788479824746,1.1589021818842324,1.1951639220404768,1.1264542251213232,1.2638736189596305,1.2669041493502209,1.2268387296976748,1.306969569002767,1.169610424959916,1.0877043182545472,1.2538817432757747,1.1774492587176786,1.0437678073592611,1.314630254757871,1.104,0.974,1.238
2020-07-19,1.1239674745702786,1.0889523283412552,1.1597253056414336,1.19535978406684,1.2329551942098067,1.1585365020416731,1.1792198179352622,1.1128906174876163,1.245549018382908,1.2295428744685202,1.1908299558230484,1.268255793113992,1.1589105753826106,1.0773530330011851,1.2433624520564084,1.1786415930729588,1.0418634366704906,1.3129185689061134,1.102,0.97,1.235
2020-07-20,1.1094609517020702,1.0751981734100478,1.144444006219545,1.1918836420014214,1.2287093051478477,1.1558012411003158,1.1633534296165335,1.0995878777273618,1.2271189815057053,1.2016005091298079,1.164099777433133,1.2391012408264828,1.1492778387871336,1.066744869637959,1.232745552642475,1.1858359078659126,1.0485600242859563,1.3209476287309092,1.091,0.968,1.229
2020-07-21,1.1438177750890832,1.1094667133043095,1.1788706748494764,1.186294394243757,1.222336350852266,1.1509679950534408,1.1493212566101103,1.087353607862701,1.2112889053575195,1.2199772616534028,1.1829624422412743,1.2569920810655313,1.1412848646655633,1.0585835318400014,1.2248114056551194,1.19261498654479,1.0563910899051794,1.3300303961349569,1.082,0.965,1.219
2020-07-22,1.1588783753539598,1.1248989803938412,1.1935352492106692,1.1800599452361378,1.2153340065080795,1.1454751162506913,1.1384780496250886,1.0770220305611926,1.1999340686889846,1.2329923993619218,1.196477388411751,1.2695074103120927,1.13350975512691,1.0529435025849765,1.2154506880972922,1.2373947018884972,1.1013598475879776,1.3745176304666014,1.077,0.954,1.21
2020-07-23,1.1517538696696124,1.1185561115681908,1.1856020758916688,1.1747558910984746,1.2093070251874924,1.1408692211178435,1.1316441471301857,1.0696132777700427,1.1936750164903287,1.2304194570667857,1.1946048225757635,1.2662340915578079,1.1282194703469912,1.0463476903538536,1.2064350455337483,1.2715919575189036,1.1351830497564055,1.4070035402153878,1.071,0.946,1.201
2020-07-24,1.136716438812426,1.1043627906674136,1.1696958963420538,1.1710884358678786,1.2049733256516006,1.1378448321853067,1.1287989010397397,1.0654393562254094,1.19215844585407,1.217454278933408,1.1824655970567075,1.2524429608101084,1.1235004666702888,1.0402157340053602,1.2014983152046197,1.292720014721982,1.156647308330684,1.430313587806988,1.065,0.951,1.204
2020-07-25,1.1033699273575124,1.0720320484494517,1.1353126564814504,1.1689043112015594,1.202173972488965,1.136254206176484,1.1294517911057416,1.064477595891088,1.1944259863203952,1.1783981364944904,1.1446044785079654,1.2121917944810154,1.1216397231256194,1.0389928948837073,1.2010006429034565,1.2621859748425377,1.127182001451138,1.398333733161274,1.06,0.942,1.197
2020-07-26,1.0973887723149884,1.0665203287885379,1.1288471693870623,1.1676067407409214,1.2002975854241416,1.1355149279856205,1.1338111683743954,1.0670344116694455,1.2005879250793454,1.1588807785888078,1.1259693632053753,1.1917921939722402,1.1214597812498992,1.0405620929967676,1.2024290232566766,1.2184609640482231,1.082824681934191,1.3541979067735748,1.051,0.94,1.211
2020-07-27,1.1339930991210474,1.1029603640145917,1.1656025375356815,1.1672753623777496,1.1994187587144904,1.1357114414347658,1.141556693409838,1.0731129931951675,1.2100003936245085,1.1843219453040061,1.1516091142795684,1.217034776328444,1.122985744601024,1.042165618985226,1.2026822011549538,1.20257796206162,1.065353458234209,1.337775939458546,1.046,0.935,1.183
2020-07-28,1.1398428327322154,1.109234539243697,1.1710090875941916,1.167577911852669,1.1991960443467842,1.136520492542627,1.1521222883431066,1.0825655565331522,1.221679020153061,1.1938530981754554,1.161500689361839,1.2262055069890718,1.1249616554721609,1.0468497142488387,1.2038775766759584,1.2362619314398369,1.1002201674143377,1.372023090032504,1.041,0.916,1.184
2020-07-29,1.14160041240645,1.1115095214375683,1.1722295489202803,1.168457906418714,1.1995687444761831,1.1378896852718954,1.1647355875583665,1.094646299961673,1.23482487515506,1.2037650442924657,1.1717503088396553,1.235779779745276,1.1285076910556713,1.0513043232979196,1.2102175897842937,1.24814783427805,1.113609425659934,1.3830871140720002,1.038,0.916,1.18
2020-07-30,1.1646617852405072,1.1348011320100442,1.1950417289175643,1.1690585376365,1.1996662440747188,1.138975921661764,1.1781292542973454,1.1075824128476115,1.2486760957470793,1.2351186920220418,1.20317483324646,1.2670625507976236,1.1334587077196785,1.0547370610022844,1.2128474286955062,1.2420675206602765,1.1075232183007673,1.3766989269560446,1.034,0.915,1.173
2020-07-31,1.1350506235631894,1.1061774930588635,1.164421863276911,1.1696454633129003,1.1997561887442905,1.1400428051164175,1.1910378359523264,1.1199626865405012,1.2621129853641515,1.215858602462973,1.1846617533304236,1.2470554515955223,1.1383856840522566,1.0587726210868964,1.2176660946674431,1.2450652516351637,1.1097962430540005,1.3792891348806442,1.027,0.907,1.158
2020-08-01,1.1244156022645604,1.096165923322169,1.1531465186538445,1.170916544774029,1.2005449618711286,1.1417796561548306,1.2019476079701032,1.1308726362044048,1.2730225797358017,1.2053994157348642,1.1748558619640834,1.235942969505645,1.142948769880595,1.0646454614737242,1.2223932737903769,1.2323073641433155,1.0984612226742574,1.3696089289376367,1.024,0.906,1.162
2020-08-02,1.093692404590899,1.0662486963402902,1.121603030632091,1.1734998716618785,1.20266805035572,1.144807159954461,1.2088896842856105,1.1384401233047827,1.2793392452664383,1.166515041176585,1.136993759859461,1.196036322493709,1.147571355583699,1.070850383619362,1.227648073959798,1.242057524216969,1.105848101538995,1.3779344430827258,1.017,0.903,1.147
2020-08-03,1.1207909191135308,1.0933135788929802,1.1487248261604615,1.1765768368283913,1.2052949263453197,1.1483185829144886,1.2112051858900632,1.1423896205384394,1.280020751241687,1.179593249458931,1.150432869320656,1.208753629597206,1.1506471620441563,1.071794739467567,1.2315214764290514,1.253023342629812,1.1172241865190895,1.3883388068504765,1.015,0.899,1.147
2020-08-04,1.1303719236347685,1.1031698067544546,1.1580175779561626,1.179464841319539,1.2077320251054713,1.1516422042237642,1.2093633285690173,1.1429344875751966,1.275792169562838,1.1850300524783457,1.156278988535935,1.2137811164207564,1.1522301038443565,1.074628341290741,1.2327895663625246,1.2591640361977996,1.1238088731920115,1.3957871585888653,1.015,0.896,1.156
2020-08-05,1.166417454320607,1.1392320053778313,1.194031986381196,1.1820808684065043,1.2098936286834017,1.154697647057014,1.2037622936286505,1.1401422198959545,1.2673823673613465,1.2246298196745347,1.1958613272123475,1.2533983121367218,1.152208493802895,1.0719148595856796,1.2338722654485819,1.2514447038211312,1.115018561892523,1.3885000373153715,1.01,0.901,1.139
2020-08-06,1.1687075417320574,1.1420602240459163,1.1957661740827026,1.184628580392973,1.211985832777526,1.1576861367425588,1.1953502725019816,1.1344758816668365,1.2562246633371266,1.2425429208980374,1.2139924585763104,1.2710933832197644,1.1495338643765063,1.0705977561011553,1.2360008940163947,1.2468856553810643,1.110822330143456,1.381223111901212,1.009,0.901,1.141
2020-08-07,1.1732053730733727,1.147078638246233,1.1997258506582893,1.1862592106851872,1.2131512143356726,1.1597675870111592,1.1851298881805399,1.1265909025518852,1.2436688738091946,1.262186245533548,1.2338652011081293,1.2905072899589667,1.1447779922067416,1.0641222510440893,1.2315240819460604,1.2187461999978129,1.0813439046915778,1.354082091777218,1.009,0.89,1.134
2020-08-08,1.1285149887395296,1.1034469861986602,1.1539598094886023,1.1857988673814521,1.2122043680475523,1.159779642548623,1.1732649905857298,1.116054887126122,1.2304750940453375,1.2255105628176037,1.1980824592312977,1.2529386664039097,1.1373462011829476,1.0585406200710405,1.2257086892722708,1.22564924363884,1.0869577222396898,1.3615410012056142,1.009,0.888,1.128
2020-08-09,1.1165558463383214,1.0920172184763595,1.1414593543152893,1.18263718860276,1.2085314130204075,1.1571155103098505,1.1594953874199623,1.1020278384470346,1.21696293639289,1.2043711479642807,1.177704942544414,1.2310373533841474,1.1257446213622866,1.0484753237202578,1.2136074344750634,1.2380465565518906,1.1019322145320316,1.3761587848209773,1.002,0.878,1.13
2020-08-10,1.14904818199322,1.1244901008780177,1.1739612419769265,1.1767699365244546,1.202133494413581,1.1517656741306703,1.1433435970250183,1.0847200983424035,1.2019670957076332,1.2251624632333016,1.1987875704084316,1.2515373560581715,1.1120700881683796,1.0339882602326156,1.2009529300533845,1.2781045930077888,1.1411675134383945,1.4137385557045652,1.004,0.887,1.134
2020-08-11,1.1523432008215413,1.1281929412095653,1.1768356693727835,1.1684282701960436,1.1932510269757013,1.1439521775142427,1.1245676915923926,1.0644865788450042,1.184648804339781,1.2266041618592125,1.200714681601186,1.252493642117239,1.096083407243761,1.0185674032677956,1.1785032473425683,1.3017351228165954,1.1647372248180048,1.4372651234283045,1.005,0.889,1.136
2020-08-12,1.1332176640215705,1.1097277817473383,1.1570367088753546,1.1574190849480674,1.181695579732365,1.1334773775059326,1.1037632383421452,1.0418713421904908,1.1656551344937995,1.2087640880796338,1.1835319618258868,1.2339962143333807,1.0783396379355314,1.002692712907589,1.1570574514456984,1.3150097119974915,1.1753515740262728,1.4513260713468137,1.009,0.889,1.132
2020-08-13,1.1120623081064849,1.0891765953338477,1.1352663805167733,1.1434942397411385,1.1672223282303271,1.1200899260519463,1.0815555310395357,1.0179747112826518,1.1451363507964196,1.1821499107936067,1.1576519197033157,1.2066479018838976,1.0581402941068092,0.9848712780619088,1.1392179486048788,1.283429027946044,1.1445425996537484,1.4210035916629766,1.01,0.89,1.142
2020-08-14,1.1167539000835538,1.0941267687721299,1.1396908632765974,1.1262408454926864,1.1494194765236987,1.103375935903444,1.0584194549693766,0.9944737629032665,1.1223651470354867,1.177282570492398,1.153265061891271,1.2013000790935249,1.0369712333735643,0.9664414854297154,1.1172397708845907,1.2404163456480164,1.1046705883553758,1.3775196170379134,1.01,0.899,1.14
2020-08-15,1.105024304643471,1.0828297877301352,1.1275200473842815,1.1061959304345912,1.1288347065173596,1.0838618782494909,1.034918544327806,0.9723895877523171,1.097447500903295,1.1592092598534023,1.1357677999892961,1.1826507197175085,1.0167773256017658,0.9477869982801834,1.0950181909357333,1.2176579191336423,1.0832111568659295,1.354979916248042,1.015,0.898,1.135
2020-08-16,1.0852170023455228,1.0635039430149575,1.1072236071617831,1.083892511726917,1.1060114538634513,1.0620704570298607,1.0119279186063055,0.951835147106863,1.072020690105748,1.1327459747055564,1.109928139985274,1.1555638094258387,0.9974832059087648,0.927096354753369,1.07104849496382,1.2451444260109998,1.108165548561917,1.381564244419902,1.02,0.901,1.135
2020-08-17,1.0500261909467847,1.0288848453948876,1.0714551784276423,1.0605478025371864,1.0821833625976536,1.0392025493020443,0.9907532876972689,0.9333342128222871,1.0481723625722508,1.0870806769639474,1.0650437762327614,1.1091175776951334,0.9791642578278551,0.9078159865603498,1.052142585907509,1.2820480653308204,1.1457388022584816,1.4173614328576636,1.023,0.912,1.147
2020-08-18,1.0332017926190922,1.012343717417052,1.054344422800638,1.0371178038143127,1.058318773169144,1.0162018855093753,0.972375006298438,0.9177941638907661,1.02695584870611,1.0536109991941982,1.0321952330449287,1.0750267653434677,0.9648320062079394,0.8913338537812951,1.0355071579688133,1.2552247548354667,1.1190379047395267,1.3939048792246111,1.024,0.915,1.154
2020-08-19,1.011679468653459,0.9911014418705619,1.0325403820213461,1.0145788020816728,1.035404705863489,0.9940340477139858,0.9578721729404629,0.9053039434480413,1.0104404024328844,1.015567050195543,0.9947673836138681,1.036366716777218,0.9535553526565572,0.8763214305431702,1.0238156949201072,1.2092842919263131,1.0760161714401255,1.346220775944246,1.028,0.92,1.16
2020-08-20,1.001535041873508,0.9810688169460923,1.0222839402169472,0.9937061609192577,1.0142235462782114,0.973467366468577,0.9478514148522075,0.8955149550584703,1.0001878746459447,0.9902331244300433,0.9698575394807185,1.010608709379368,0.9449340841259819,0.8678236652058215,1.0179420766826057,1.1675768977087322,1.0320501401422228,1.301908740363007,1.034,0.925,1.17
2020-08-21,0.971728959606781,0.9515535170386766,0.992187589038161,0.975453820596746,0.9957367981688424,0.9554481724951921,0.9424685627376342,0.888480382562889,0.9964567429123795,0.9505910918521279,0.9307154337281591,0.9704667499760966,0.9408847213740916,0.8608065481088512,1.0133254410154633,1.1477466733056754,1.0122408333964468,1.2819281829224494,1.038,0.931,1.179
2020-08-22,0.9693624342600105,0.9491191245399785,0.9898915586523481,0.9604741278343547,0.980600318713446,0.9406252248909764,0.9423472781508534,0.8853812171740859,0.9993133391276209,0.936605811952703,0.9169079074314869,0.9563037164739191,0.9404155894455841,0.862092822315268,1.0169757375504884,1.1200896716126962,0.981786352797798,1.2549921179340973,1.044,0.924,1.187
2020-08-23,0.9766507358486289,0.9562283566137391,0.9973618432556528,0.9498185687016151,0.9698722765286281,0.9300432145724409,0.9478283745941288,0.8873392722620529,1.0083174769262047,0.9368938456176614,0.917163741029165,0.9566239502061579,0.9430545523096716,0.8661793729464856,1.0195376593006158,1.1009179880966458,0.9633387547011208,1.2363217831351676,1.053,0.934,1.187
2020-08-24,0.9565249645704778,0.9362448757999622,0.9770958202427303,0.9443437942106251,0.9644129977928504,0.9245549653969194,0.9583623920011459,0.8945446621636056,1.0221801218386863,0.9182438840059444,0.898635267346319,0.9378525006655697,0.9510155836182232,0.874041466684963,1.0236021814627865,1.0701936638497385,0.9350964661088662,1.207661196454546,1.058,0.941,1.202
2020-08-25,0.9493973547571914,0.9290746538962472,0.9700142785669436,0.9446110567023879,0.9647827232691818,0.9247225359617531,0.9730046245050264,0.9070196750997092,1.0389895739103436,0.9112240571875284,0.8915766886451898,0.930871425729867,0.9624399661326601,0.8856656389362743,1.0383156406150524,1.0353278929413627,0.897887583391481,1.172222350764475,1.064,0.947,1.199
2020-08-26,0.9391898980734105,0.9188334505875568,0.9598448092092435,0.9507633529847164,0.9711168407392242,0.9306962630967652,0.9901216978601574,0.9237497832599658,1.056493612460349,0.900914554611159,0.8812439339789618,0.9205851752433561,0.9763692913568389,0.8978231768695115,1.0532694346674154,0.995439221016036,0.8589330433361572,1.1313016561065272,1.07,0.95,1.197
2020-08-27,0.9534643280884457,0.9327831987860218,0.974448909149169,0.9620679721715982,0.9826634638143158,0.9417622836789996,1.008618541840276,0.9441806954008753,1.0730563882796766,0.9135165479787307,0.893555906428592,0.9334771895288695,0.9932954040564834,0.9163128726713734,1.0709627226208904,0.9704801712523026,0.8333457754740423,1.1082443304912788,1.075,0.963,1.217
2020-08-28,0.9800118047960967,0.9589117426392382,1.001419147152706,0.9774770521814303,0.9983505545964128,0.9568965471281956,1.0278991889853792,0.967082718561871,1.0887156594088876,0.9430377148370345,0.9225852396231438,0.9634901900509252,1.0118485902485526,0.9323862620062016,1.0915199140837484,0.9590304413552856,0.8226566856704316,1.0949279999918544,1.081,0.965,1.219
2020-08-29,1.0185152805884041,0.9969551573796713,1.0403840255873897,0.9955913923216044,1.0167509455334007,0.9747274635135215,1.0466636709089931,0.9887816847883546,1.1045456570296317,0.992600422832981,0.9714378485261079,1.013762997139854,1.0294939475355498,0.9472430352321329,1.1118320567492004,0.97215654640857,0.8369876544837799,1.1093596264261008,1.088,0.972,1.219
2020-08-30,1.017116640397261,0.9956415532338938,1.0388983293682266,1.014865385922946,1.0362912056881668,0.9937369484364286,1.0641781357437108,1.0062379256550917,1.1221183458323298,1.0132932195302975,0.9917454889879386,1.0348409500726565,1.0476077421884438,0.9670101492936933,1.1315111181815118,0.9859068972874208,0.8502829587537131,1.1208212030820628,1.092,0.968,1.226
2020-08-31,1.0374670611062806,1.0158471907842506,1.0593915290776972,1.0333512721147002,1.054994737485305,1.012005865437866,1.0804911993429394,1.019485460858531,1.1414969378273476,1.0509179366139767,1.0288628456001598,1.0729730276277936,1.0655341675188565,0.9879376218556247,1.151593678143965,0.9676101605258736,0.8339047051877704,1.1042802887162573,1.102,0.963,1.238
2020-09-01,1.0334062404977196,1.011942951208417,1.0551708967638243,1.049379379767599,1.0711703098829488,1.027886003964934,1.0954518252725518,1.0303783817042331,1.1605252688408705,1.0621477886537045,1.0399320349619032,1.0843635423455058,1.0804267050048106,1.0047824946740789,1.1670240530651712,0.960880816544762,0.8266687576903335,1.097435317267864,1.107,0.973,1.239
2020-09-02,1.0638331636348117,1.042160202255756,1.0858045397481102,1.0622551888019824,1.0841169612466217,1.0406893141936646,1.1086489187989446,1.0404576601360311,1.176840177461858,1.101187085602315,1.0785980548346503,1.1237761163699795,1.092564518486471,1.0155903671728288,1.1819229900480135,0.961151431524962,0.8245195046781965,1.0973851143344642,1.114,0.983,1.247
2020-09-03,1.0537979606447974,1.032409559926968,1.0754797438294306,1.0730738478672772,1.094946123140131,1.0514948067270398,1.119082021334011,1.0499343305666065,1.1882297121014154,1.1011993444576877,1.078694949946247,1.1237037389691285,1.1030253019496659,1.0286066018079627,1.193423582490993,1.0014919807898388,0.8643249040471597,1.1381479088855908,1.119,0.989,1.271
2020-09-04,1.0565290071913709,1.0352725354942278,1.0780744694134243,1.0838152567314523,1.10566487186184,1.0622554106611786,1.1261855973838526,1.0584837557880855,1.1938874389796197,1.1057044998228416,1.0833068294081447,1.1281021702375384,1.1123204028779838,1.0365569406812245,1.2003380848989922,1.0468608072049057,0.9103929128408668,1.1819795761841083,1.125,1.003,1.27
2020-09-05,1.0545270188242546,1.0334434832100807,1.0758953772758277,1.095627797084338,1.1174387967588504,1.0741024773462875,1.130032243484671,1.0659647392814366,1.1940997476879054,1.101566584690459,1.0793932112622715,1.1237399581186465,1.1169891965651855,1.0404294318038954,1.2050901639332825,1.086434465715384,0.948596530120557,1.220255780308882,1.134,1.006,1.277
2020-09-06,1.0589760672316006,1.0379950165905485,1.080237959022184,1.1086022986989346,1.1303615821749797,1.0871240659507593,1.1301029652493473,1.0706580996671475,1.189547830831547,1.1008741982926469,1.078916482701416,1.1228319138838778,1.1181154840808234,1.037357839991299,1.2064376771302072,1.0936118837650106,0.9577494192181256,1.230371092578636,1.143,1.003,1.282
2020-09-07,1.0511022176337208,1.0303549181546583,1.0721261786916059,1.1220445625981421,1.1437310491546977,1.1006339591400691,1.1263372164104102,1.0708134737667854,1.181860959054035,1.0891064478693884,1.067465099378341,1.1107477963604357,1.1152624968296587,1.0342702503354588,1.201264406450595,1.089185345951467,0.9512629846719444,1.225138874900375,1.152,1.027,1.29
2020-09-08,1.1034236406021893,1.082299733377513,1.1248206353745767,1.134505496062174,1.156082282567867,1.1131988638052752,1.1197361161658075,1.0659348214199673,1.1735374109116476,1.1375635522307108,1.115644764278637,1.1594823401827847,1.1100531793894626,1.0291885021449847,1.1938199284551365,1.0609626753671149,0.924384820902626,1.196467136188912,1.157,1.028,1.295
2020-09-09,1.1195134379835348,1.0985126052739451,1.1407802367031332,1.144391807638863,1.1658068025940043,1.1232406846433223,1.111319449341966,1.0564509239408932,1.1661879747430388,1.165697765238268,1.1436915772330365,1.1877039532434996,1.101956801328659,1.0210718820180875,1.1858117194984836,1.0636687152926187,0.9260157314760192,1.1970000344814298,1.165,1.04,1.304
2020-09-10,1.1610776123455968,1.140028417359604,1.1823843249604933,1.1494013788391197,1.1705844538183856,1.1284754139515298,1.102239113417221,1.0442751151861442,1.1602031116482976,1.2255469106579913,1.2031925499712501,1.2479012713447324,1.091936241867185,1.0148133316215613,1.1740861813950827,1.0621410409920415,0.9240312828439804,1.198576076144506,1.174,1.047,1.313
2020-09-11,1.1627033088982615,1.1420759844658996,1.1835775213673803,1.1472833831370735,1.1681514124859809,1.1266653731409306,1.093496761889894,1.031888928118623,1.1551045956611652,1.252483850643551,1.2301302971398314,1.2748374041472705,1.082961450607093,1.0035836541902268,1.1646378819719034,1.1009585266518689,0.9661501004799103,1.2360955914480236,1.185,1.052,1.329
2020-09-12,1.1279530669562703,1.1080680361910689,1.1480745872378852,1.1380076845429354,1.1584889875077165,1.1177692136662742,1.0859661839254113,1.0215760423165423,1.1503563255342804,1.2322092130410658,1.2103565894663286,1.254061836615803,1.072648842966767,0.9925785344353847,1.1546991692302868,1.146125182576958,1.011060750059682,1.2854100683333276,1.197,1.062,1.335
2020-09-13,1.0854628080205486,1.0662728949660791,1.1048815948639432,1.1229544901064332,1.1430041850543264,1.1031406421369565,1.0805638295116244,1.0148893971478574,1.1462382618753915,1.1835283773951009,1.162479545149788,1.2045772096404137,1.062759483040973,0.9824957411847277,1.1439080141095195,1.1812794920838674,1.0465477135524786,1.3172665554512997,1.206,1.076,1.349
2020-09-14,1.0783434643949574,1.0594076100262235,1.097503625731509,1.1047133654655652,1.1243236546810744,1.0853324399565103,1.077169276391155,1.011744614514372,1.1425939382679378,1.1537067850649854,1.1333271279806454,1.1740864421493253,1.0548861674453949,0.9779094834528507,1.1362066498759051,1.201316497491256,1.0663194765291686,1.337850463607545,1.215,1.08,1.361
2020-09-15,1.041944495765732,1.0234952318600414,1.0606141469848303,1.0868043351395502,1.1060092087848579,1.0678230764426064,1.0752760018758496,1.0107772695294248,1.1397747342222744,1.0931894247670413,1.0737167665322531,1.1126620830018294,1.047538291260023,0.9680281816815226,1.1287163273581395,1.23340469147702,1.0990098838135467,1.3677968765472506,1.225,1.096,1.377
2020-09-16,1.035290420871574,1.0169815113086595,1.0538177690711465,1.07200028818267,1.0908636981839432,1.0533556019871368,1.0749871381590579,1.010957682986305,1.1390165933318108,1.0603930811809912,1.0415279729797664,1.079258189382216,1.0438535685755488,0.9631296695766551,1.1222003192285026,1.2212376016630488,1.0856448002063366,1.357919066342165,1.234,1.099,1.385
2020-09-17,1.0313155388731408,1.0131007765881912,1.0497473289505797,1.0620878484215641,1.0806890958021393,1.043701284123379,1.0765376334135246,1.012340264729192,1.1407350020978573,1.0363828373843875,1.0179691460921747,1.0547965286766003,1.042566352092244,0.9602210159446422,1.1223564405385504,1.2063018816157072,1.0710238096345732,1.3418207563198177,1.249,1.103,1.397
2020-09-18,1.0353822497432692,1.0171897796866771,1.053790353092562,1.057912224812125,1.0763324455444196,1.0397033740376553,1.080144044857404,1.015507939006766,1.144780150708042,1.0283286592811067,1.0101526680949662,1.0465046504672473,1.044903584547241,0.964606093751889,1.1268421207262955,1.1689846733941418,1.032304275720784,1.3051754910679334,1.257,1.115,1.41
2020-09-19,1.05825755191823,1.0399365778019276,1.0767924517720966,1.0590325698708358,1.0773398975778237,1.0409338254565224,1.0861418326327574,1.0209939041730718,1.151289761092443,1.0485009394131404,1.0302425322521427,1.066759346574138,1.0500017286275924,0.971210641576435,1.1308986236821637,1.129589172184844,0.9939272145615048,1.2648703234055054,1.269,1.126,1.432
2020-09-20,1.0577857922886695,1.0396009674521722,1.076181451912894,1.0647755143280837,1.0830212376485568,1.0467358759090897,1.0953776298133002,1.0295774376449434,1.161177821981657,1.0568116699675276,1.038537909518795,1.0750854304162603,1.0591329540300243,0.980527724065982,1.1394759403231312,1.1060875031473731,0.9707940174697908,1.2448439216301823,1.28,1.13,1.444
2020-09-21,1.0553165825449895,1.0372896126198625,1.0735512122295208,1.0742642980291075,1.0924811660141627,1.0562510729222525,1.1090026666612443,1.0429085256636514,1.175096807658837,1.0657545614360744,1.0474440746621783,1.0840650482099705,1.0716241331745193,0.9947905816573513,1.1499561478130005,1.0904097138735915,0.952629649950686,1.2257067456290955,1.29,1.136,1.456
2020-09-22,1.0663469537020158,1.0483508748682078,1.0845478120412153,1.0861479162840653,1.104347471188469,1.068149420159606,1.1273438815081402,1.061899887118555,1.1927878758977255,1.085573178839396,1.0671480435373124,1.1039983141414798,1.087652308095215,1.008898392301685,1.167857216453808,1.0716132961203086,0.9347505546812548,1.206237448150021,1.298,1.15,1.462
