date,consensus,RKI,SDSC,ETH,Ilmenau,epiforecasts,globalrt,rtlive,HZI
2020-07-12,0.9482832265637132,1.1705298013245033,1.1768371454605935,1.2395369605695032,0.44839136431446514,1.1840107913635853,0.9962004529806792,1.127,0.7927000885714286
2020-07-13,0.9578556437845903,1.1875249900039984,1.1844017204874466,1.2424310364830333,1.0635572171821488,1.1908080199923856,1.0375245873488763,1.124,0.8213141928571428
2020-07-14,0.9978876653777433,1.2252704791344669,1.1923292737053488,1.233355727336762,1.1840283120480073,1.1922263227455918,1.0897914005254992,1.117,0.8555526885714285
2020-07-15,1.029583196583079,1.228539156626506,1.1988246481113658,1.2164821943959194,1.5870176335292614,1.189676033567511,1.115616302050353,1.114,0.8976147971428572
2020-07-16,1.069409161766057,1.1902404526166903,1.2017860919981902,1.1971868597571795,1.590686905068176,1.1838308259568509,1.1401816913204723,1.115,0.9484516342857144
2020-07-17,1.081929961097781,1.1673400673400673,1.2009841741008265,1.1786836576683197,1.7692019482952417,1.1778239577262903,1.1487202390847937,1.108,1.0035109328571428
2020-07-18,1.1155871644956823,1.1431725007883948,1.1966418924898305,1.1622243551674512,1.1448748127541197,1.169610424959916,1.1774492587176786,1.104,1.0625729271428572
2020-07-19,1.0988593975459189,1.1562978853815506,1.190797489663943,1.1474290175202386,0.41008918737987776,1.1589105753826106,1.1786415930729588,1.102,1.118764987142857
2020-07-20,1.115867680597211,1.1743909685086156,1.1843321976089372,1.13454441021888,0.9375562353788016,1.1492778387871336,1.1858359078659126,1.091,1.1722643671428572
2020-07-21,1.1006036296822055,1.1915200461494087,1.1778287763115542,1.124112084254389,1.2982619853026947,1.1412848646655633,1.19261498654479,1.082,1.2170804285714285
2020-07-22,1.1268265212974526,1.1966896551724138,1.1711234902678613,1.1186482943499572,1.583251617964307,1.13350975512691,1.2373947018884972,1.077,1.2540932285714286
2020-07-23,1.1377414182765622,1.1916247018287836,1.1660994888375116,1.1201482587925988,1.4898726453162212,1.1282194703469912,1.2715919575189036,1.071,1.2823885228571428
2020-07-24,1.1860285213920043,1.1705034151277511,1.164334453515159,1.1275266887755817,1.5581430979010265,1.1235004666702888,1.292720014721982,1.065,1.30910348
2020-07-25,1.1627280930069293,1.1418542725732268,1.1653709321814592,1.1378763084558283,0.9085121862495454,1.1216397231256194,1.2621859748425377,1.06,1.3304173014285714
2020-07-26,1.1239674745702786,1.1180267404333795,1.1676881689375986,1.1495383505551675,0.45862764883955603,1.1214597812498992,1.2184609640482231,1.051,1.3455333142857142
2020-07-27,1.1094609517020702,1.0934163701067616,1.169803340242891,1.16192908277496,1.137606197299839,1.122985744601024,1.20257796206162,1.046,1.3529079414285714
2020-07-28,1.1438177750890832,1.0633239680138318,1.1705548821215996,1.1752317300501571,1.3366266090343417,1.1249616554721609,1.2362619314398369,1.041,1.3580350028571428
2020-07-29,1.1588783753539598,1.0614797540809837,1.1699186102462913,1.1894862825852646,1.5747416103100675,1.1285076910556713,1.24814783427805,1.038,1.360753807142857
2020-07-30,1.1517538696696124,1.0496907216494846,1.1688313643903872,1.2043183671037545,1.6411513522062313,1.1334587077196785,1.2420675206602765,1.034,1.3595727942857143
2020-07-31,1.136716438812426,1.0775020341741253,1.1688905060664279,1.2172651657443645,1.365318711446196,1.1383856840522566,1.2450652516351637,1.027,1.35134357
2020-08-01,1.1033699273575124,1.1339430894308944,1.1713911804855688,1.2242464433703675,0.9067327811057928,1.142948769880595,1.2323073641433155,1.024,1.335707612857143
2020-08-02,1.0973887723149884,1.1651687637307768,1.1762538875843842,1.2222536569636355,0.37903268527838113,1.147571355583699,1.242057524216969,1.017,1.3191936142857144
2020-08-03,1.1339930991210474,1.1907287369868396,1.1821848142230698,1.2119722834446383,1.2225433526011562,1.1506471620441563,1.253023342629812,1.015,1.3079680628571428
2020-08-04,1.1398428327322154,1.1912403247121013,1.1867320058242932,1.197454680788498,1.3388730331119136,1.1522301038443565,1.2591640361977996,1.015,1.30044369
2020-08-05,1.14160041240645,1.17422477146442,1.188720926115174,1.1831561891414812,1.7533507973244489,1.152208493802895,1.2514447038211312,1.01,1.2946141242857143
2020-08-06,1.1646617852405072,1.170380527939664,1.1883331342312848,1.1718627236726522,1.6793990161558898,1.1495338643765063,1.2468856553810643,1.009,1.2927962128571429
2020-08-07,1.1350506235631894,1.1558891454965359,1.186627108512097,1.162947454731503,1.4692544893887178,1.1447779922067416,1.2187461999978129,1.009,1.289022428571429
2020-08-08,1.1244156022645604,1.1345483359746433,1.1836617699949443,1.1530867845324932,0.7509783635463991,1.1373462011829476,1.22564924363884,1.009,1.2847717871428572
2020-08-09,1.093692404590899,1.1419630590749503,1.1784600989347815,1.137759634888693,0.44598612487611494,1.1257446213622866,1.2380465565518906,1.002,1.2790212314285714
2020-08-10,1.1207909191135308,1.1420620972466315,1.1696830745156928,1.1144596949935692,1.3414302370773419,1.1120700881683796,1.2781045930077888,1.004,1.2757691071428572
2020-08-11,1.1303719236347685,1.1601255886970172,1.1570082370605597,1.085274154010746,1.321460131874108,1.096083407243761,1.3017351228165954,1.005,1.2745432285714289
2020-08-12,1.166417454320607,1.1845229780695627,1.1408762292885195,1.055346133660221,1.516913215953726,1.0783396379355314,1.3150097119974915,1.009,1.2784050628571428
2020-08-13,1.1687075417320574,1.1693623847079266,1.1218706594599126,1.0292372436186463,1.3917885155417837,1.0581402941068092,1.283429027946044,1.01,1.2849203414285717
2020-08-14,1.1732053730733727,1.147345473198256,1.100110526785153,1.0082520008337315,1.3714141922496226,1.0369712333735643,1.2404163456480164,1.01,1.2942345328571427
2020-08-15,1.1285149887395296,1.1161274449501783,1.0761951676579333,0.9900778194963215,0.7237834863036802,1.0167773256017658,1.2176579191336423,1.015,1.300635467142857
2020-08-16,1.1165558463383214,1.0715801886792453,1.0505451142117221,0.9717976216774278,0.4160315461594538,0.9974832059087648,1.2451444260109998,1.02,1.3064993557142857
2020-08-17,1.14904818199322,1.0557841792409695,1.0245410248478786,0.9530918970799013,1.021537721092528,0.9791642578278551,1.2820480653308204,1.023,1.3141320171428572
2020-08-18,1.1523432008215413,1.0295070973510674,1.000233105691063,0.9365107748758758,1.0672311847580118,0.9648320062079394,1.2552247548354667,1.024,1.321724451428571
2020-08-19,1.1332176640215705,0.9914030640361512,0.9789405315989647,0.927110333795416,1.1918089763726898,0.9535553526565572,1.2092842919263131,1.028,1.32375065
2020-08-20,1.1120623081064849,0.9718278859909761,0.9618006292422088,0.9277519143142785,1.169996904770093,0.9449340841259819,1.1675768977087322,1.034,1.3172593885714283
2020-08-21,1.1167539000835538,0.9465136422693807,0.9487208276710815,0.9380554834121322,1.059340889458943,0.9408847213740916,1.1477466733056754,1.038,1.30558406
2020-08-22,1.105024304643471,0.948214091846705,0.9398144326794389,0.9546409463141402,0.6276945497445329,0.9404155894455841,1.1200896716126962,1.044,1.2920899371428571
2020-08-23,1.0852170023455228,0.9724291272929405,0.9355624150869152,0.9734899878616884,0.4072019349491738,0.9430545523096716,1.1009179880966458,1.053,1.2783192514285715
2020-08-24,1.0500261909467847,0.9759936587022987,0.93729846435040165,0.9921038190813104,0.8959048698387998,0.9510155836182232,1.0701936638497385,1.058,1.2578920242857143
2020-08-25,1.0332017926190922,0.975177304964539,0.9462313305306141,1.009210178704382,1.0293626373626374,0.9624399661326601,1.0353278929413627,1.064,1.2299343585714286
2020-08-26,1.011679468653459,0.9848866498740554,0.962693338787451,1.0257635488715398,1.1441521114304667,0.9763692913568389,0.995439221016036,1.07,1.1938170514285715
2020-08-27,1.001535041873508,0.9810220647078999,0.9845477151764477,1.044020371193409,1.297814864306246,0.9932954040564834,0.9704801712523026,1.075,1.152769948571429
2020-08-28,0.971728959606781,0.9778396565726882,1.008115923652521,1.0646735210588374,1.3054804523297348,1.0118485902485526,0.9590304413552856,1.081,1.10726496
2020-08-29,0.9693624342600105,0.9726686217008798,1.0299270684399544,1.0849634077378902,0.9589564297676059,1.0294939475355498,0.97215654640857,1.088,1.062641207142857
2020-08-30,0.9766507358486289,0.9564054870960241,1.047650426250074,1.1015108944057996,0.4892682102416765,1.0476077421884438,0.9859068972874208,1.092,1.0225833371428572
2020-08-31,0.9565249645704778,0.976576156625102,1.0609887441460573,1.1133336907359637,1.1418244250666425,1.0655341675188565,0.9676101605258736,1.102,0.98507406
2020-09-01,0.9493973547571914,1.0097294731846227,1.0705329083796742,1.1219263889972113,1.104174935950637,1.0804267050048106,0.960880816544762,1.107,0.9508227828571428
2020-09-02,0.9391898980734105,1.0311143270622287,1.0779740041445203,1.1289653119549075,1.405944890431764,1.092564518486471,0.961151431524962,1.114,0.9202551
2020-09-03,0.9534643280884457,1.0562781086665856,1.0855053980263394,1.134110043103123,1.2878014080910516,1.1030253019496659,1.0014919807898388,1.119,0.8970025485714286
2020-09-04,0.9800118047960967,1.060381861575179,1.0959102933565796,1.1368744051103845,1.317411402157165,1.1123204028779838,1.0468608072049057,1.125,0.8846872485714286
2020-09-05,1.0185152805884041,1.0769682726204466,1.1104007337208592,1.1356971198440515,0.9471123666038921,1.1169891965651855,1.086434465715384,1.134,0.8860075742857143
2020-09-06,1.017116640397261,1.0985964912280701,1.1280267073785322,1.128554723681612,0.5594394064303381,1.1181154840808234,1.0936118837650106,1.143,0.8964113471428572
2020-09-07,1.0374670611062806,1.0922899884925201,1.1455864196086252,1.1156884322087672,1.0615122936746866,1.1152624968296587,1.089185345951467,1.152,0.9163028542857145
2020-09-08,1.0334062404977196,1.0984695025883413,1.1580724361371586,1.1004355653858973,1.4184973585446898,1.1100531793894626,1.0609626753671149,1.157,0.9418583342857144
2020-09-09,1.0638331636348117,1.1055100927441353,1.1626524729604846,1.087479792260872,1.5650661771809489,1.101956801328659,1.0636687152926187,1.165,0.9742895028571428
2020-09-10,1.0537979606447974,1.1177472585968273,1.157455625457437,1.0792222607998603,1.6773977357045406,1.091936241867185,1.0621410409920415,1.174,1.0078099585714286
2020-09-11,1.0565290071913709,1.146228402865571,1.1423218367944552,1.0755536649842046,1.483345738028191,1.082961450607093,1.1009585266518689,1.185,1.0395549214285715
2020-09-12,1.0545270188242546,1.1427107878291158,1.120336574528148,1.0751722345034296,0.8736617618738546,1.072648842966767,1.146125182576958,1.197,1.0673655842857144
2020-09-13,1.0589760672316006,1.153474141334386,1.095070565172418,1.0760713457797553,0.40360858151060247,1.062759483040973,1.1812794920838674,1.206,1.09200052
2020-09-14,1.0511022176337208,1.1496332984093722,1.0713224033503834,1.0759562997501324,0.9125017741547309,1.0548861674453949,1.201316497491256,1.215,1.1115163342857144
2020-09-15,1.1034236406021893,1.135845588235294,1.0542349693150528,1.0745322731834628,0.9863531621249282,1.047538291260023,1.23340469147702,1.225,1.1337157628571428
2020-09-16,1.1195134379835348,1.116370808678501,1.0465917365668216,1.0740884251434977,1.2507456246113233,1.0438535685755488,1.2212376016630488,1.234,1.1582757028571429
2020-09-17,1.1610776123455968,1.0709335158723368,1.048312389460501,1.0775753017031051,1.4022805482264231,1.042566352092244,1.2063018816157072,1.249,1.1886845557142858
2020-09-18,1.1627033088982615,1.0338856669428336,1.056958435404487,1.0865471331588894,1.3675618992913392,1.044903584547241,1.1689846733941418,1.257,1.22112667
2020-09-19,1.1279530669562703,1.0141608674542806,1.0686340853612153,1.1004052755470233,1.0299808492372715,1.0500017286275924,1.129589172184844,1.269,1.24913854
2020-09-20,1.0854628080205486,1.0118856408609058,1.0803180019870673,1.1187288750925095,0.4880112834978845,1.0591329540300243,1.1060875031473731,1.28,1.2682799557142856
2020-09-21,1.0783434643949574,1.0218120805369129,1.0914707781932984,1.1415219554209546,0.9755761417973948,1.0716241331745193,1.0904097138735915,1.29,1.2780548657142856
2020-09-22,1.041944495765732,1.0403077169645003,1.1030298284297468,1.1684502320401853,1.1195359165884884,1.087652308095215,1.0716132961203086,1.298,1.2727476042857142
2020-09-23,1.035290420871574,1.0636719061677171,1.1175115430828293,1.2006226721865767,1.4303795956870096,1.1060317958907615,1.0818632939018054,1.31,1.2535862785714285
2020-09-24,1.0313155388731408,1.093968253968254,1.13699612972096,1.2387317629822117,1.5538918353400781,1.1251669397067994,1.108352154408351,1.314,1.2241286857142857
2020-09-25,1.0353822497432692,1.1112674955039488,1.162747277816935,1.2808704300957352,1.5345887158905633,1.1469050261388714,1.1344884292633115,1.319,1.1907605685714286
2020-09-26,1.05825755191823,1.1158527191495917,1.1929642280109052,1.3218192854641717,1.0930255216960207,1.1697185719393421,1.1588143368317247,1.319,1.1620872085714289
2020-09-27,1.0577857922886695,1.122121371239967,1.2257129674546683,1.355006724160286,0.5446539676462143,1.1920460144843354,1.1556455203884513,1.325,1.1404815142857143
2020-09-28,1.0553165825449895,1.1296430644225188,1.2593249076971074,1.3767129230178028,1.0721302133062722,1.2144680201645228,1.1442557053707256,1.33,1.1248269014285714
2020-09-29,1.0663469537020158,1.1451590205460174,1.2923505845634988,1.3879935583221312,1.5301806432662652,1.2344445379757132,1.1359353986131504,1.333,1.11611451
2020-09-30,1.08574660314201,1.1882507248377745,1.3245998735084183,1.3931200978993528,1.91127828352311,1.2528817944615582,1.1561445910734125,1.326,1.1155943857142858
2020-10-01,1.0993529618795688,1.2318336787218398,1.352752233662606,1.3970839836952254,1.961499832607968,1.2687467068612028,1.1921221978348688,1.327,1.1225452157142857
2020-10-02,1.1145585682112251,1.275255282255475,1.3728855456936984,1.400056484727381,1.9873537327535635,1.281634188219225,1.2270435348073212,1.329,1.1358663657142858
2020-10-03,1.1098804802816211,1.3132411674347158,1.3830297537879284,1.3999807295480804,1.2485452429444286,1.2917092716024943,1.2627752161966783,1.324,1.1524991457142857
2020-10-04,1.0979727106757795,1.3633300412478941,1.3841959736398501,1.3963836087599104,0.710336359313228,1.299222165652877,1.294800781526655,1.322,1.17035537
2020-10-05,1.1107860437828097,1.3835133228414827,1.380565963995205,1.391933740648423,1.1891962847821425,1.3062505487486336,1.3474246214702053,1.317,1.1897925614285714
2020-10-06,1.1729589976098278,1.3910459787480485,1.3769543534060384,1.3911137440405725,1.4211547394595185,1.3122973259347748,1.4179551099555394,1.308,1.2178697057142858
2020-10-07,1.2305876462714458,1.3845973892294017,1.3754358491247014,1.3974676756693531,1.87407330679649,1.316930489579589,1.4525748614247904,1.301,1.2580390371428571
2020-10-08,1.26117867158019,1.346529168619764,1.3762034567170327,1.4120772497671987,1.977996395961408,1.321604962629754,1.4630656313203576,1.291,1.3075490971428572
2020-10-09,1.2951751728457535,1.3160743704401034,1.379035202370082,1.4327568115683484,1.876861484007425,1.3253988378770196,1.4690349062496957,1.281,1.364479437142857
2020-10-10,1.2692695450845113,1.2899500398233292,1.3848279875064364,1.453591693245812,1.2167678882729234,1.328792086278675,1.4526149684923344,1.267,1.4217235771428571
2020-10-11,1.2375324136361037,1.2966242016693137,1.3948465276058393,1.4678828159620507,0.7078336100142605,1.330464226445684,1.4532975426022168,1.259,1.4764290442857142
2020-10-12,1.2466120857567649,1.3111807335675179,1.408983736933541,1.4720303978705218,1.129824961963229,1.3339069283980938,1.4687641689622075,1.245,1.5277394628571428
2020-10-13,1.2478898742078035,1.3399201239866476,1.4247945349920517,1.4676825014999,1.554578938871138,1.3352905446035725,1.4859612953731642,1.237,1.5704396342857143
2020-10-14,1.2821629456480252,1.3659453846369733,1.437964766211691,1.4572404338192413,1.9967292639006284,1.3357104150215546,1.5170165528960426,1.223,1.6044019785714283
2020-10-15,1.312144038038773,1.3773422636887231,1.4449844181161497,1.4418097575688393,2.173571600288484,1.3323466599635647,1.5233769703553448,1.214,1.6317072542857145
2020-10-16,1.3107939058115639,1.3732863487159683,1.4443426929570027,1.4204547796471292,2.0386306911876835,1.325742210427593,1.507478600248943,1.2,1.6507984285714286
2020-10-17,1.2792335517016018,1.375892519518651,1.4362527973836536,1.3917945180172038,1.4308108060371092,1.316998687045659,1.4858792606838838,1.185,1.6624035257142855
2020-10-18,1.2354180198876226,1.4009451407437847,1.421324807895223,1.3548125092815702,0.8386262853778867,1.3040812091758855,1.4878081175854796,1.17,1.66886657
2020-10-19,1.2303617492355592,1.4219299905392622,1.3995833940490912,1.310711373037545,1.2040191995048815,1.2886774889087365,1.5207758387413812,1.163,1.6704292685714286
2020-10-20,1.2715753851573741,1.4430384196281065,1.3715968325270644,1.264349133583562,1.4818981191055922,1.2692896215240648,1.5818131994456173,1.148,1.6717580614285714
2020-10-21,1.316222279280095,1.4298693740300052,1.338987003092471,1.2209158511195333,1.729095593198186,1.2476593705708583,1.6277166391207738,1.136,1.674462762857143
2020-10-22,1.3532386589950234,1.3894755367828229,1.3042171753329381,1.1836632960762474,1.7076934417770353,1.2231782844423393,1.6402476997325035,1.125,1.6802222328571428
2020-10-23,1.364751746275639,1.3369439380430876,1.2695657442338166,1.1528651885438188,1.5753812344470661,1.1965449175304164,1.61556762826701,1.114,1.688845967142857
2020-10-24,1.3474410619290775,1.2869583221689036,1.2365671665405875,1.12675680514116,1.0397723494619897,1.1682326565633891,1.5791197150630023,1.102,1.7016671271428572
2020-10-25,1.3000428265054984,1.2554892250638807,1.205590212809011,1.102238921248272,0.7091975256808576,1.1406805106004123,1.538394958441608,1.092,1.7178957442857143
2020-10-26,1.2958045425646159,1.2100485539370909,1.176695412922904,1.0777299245524026,0.9791636946958692,1.1135722742418916,1.51475339872726,1.086,1.7360160085714285
2020-10-27,1.3022311803517925,1.1678710062705284,1.1504774592067648,1.0544040795333174,1.2048277358659165,1.0892080334323742,1.490649993718132,1.081,1.7519196614285717
2020-10-28,1.3048777559794589,1.1272677373257498,1.1274730092328948,1.0349375013808513,1.3223933640051289,1.0673822744742476,1.4603302823799038,1.069,1.7596979385714284
2020-10-29,1.2858201840801737,1.0852462559549003,1.107850936904729,1.0206451454383982,1.3814270839158413,1.0474722006567665,1.4166564095654697,1.064,1.754202092857143
2020-10-30,1.2626386765783448,1.0557833217027215,1.0911425970530255,1.0106063877562388,1.3250686551410729,1.0295470251064351,1.3802786108103875,1.058,1.7351543971428571
2020-10-31,1.2154698066700127,1.040055907820277,1.076485225916945,1.0028586523403455,0.9422260224012449,1.0149468334312786,1.3483952360357725,1.052,1.7049335085714286
2020-11-01,1.1847531474318262,1.0393653192293162,1.0632761758156117,0.9953892780409779,0.5733659411324248,1.0032878201431428,1.325381500483429,1.049,1.6703903771428572
2020-11-02,1.1675132386519598,1.0323544299595881,1.0514552109224755,0.9874237493999046,0.8726340103702073,0.9928686554320207,1.2835095542119226,1.041,1.6317559557142858
2020-11-03,1.1563404752400628,1.0272896269674061,1.0409260435906098,0.9797938975961744,1.0679417435806249,0.985515857570338,1.2355484340044516,1.036,1.5877148528571428
2020-11-04,1.1326189256644077,1.0166426300435938,1.031457341091129,0.9749197577917398,1.2542128402340076,0.979839930525761,1.189635364671747,1.035,1.53575035
2020-11-05,1.1198170465349997,0.9930373816677975,1.022906937886575,0.9749614386646047,1.328462610245493,0.9763998447828093,1.1741668189251344,1.032,1.47799038
2020-11-06,1.108295044826516,0.9836586071635265,1.015576959008901,0.9802998484270772,1.2200747916302084,0.9731847563268585,1.1740873611475542,1.027,1.4180733671428571
2020-11-07,1.0976994714125012,0.972043944731297,1.0100613964518137,0.9885360282430031,0.8797265026655207,0.9719154305780615,1.1725945654947307,1.027,1.3611859957142858
2020-11-08,1.070721731680145,0.9585546519219454,1.0069174635129834,0.9962607526597922,0.47528507838817485,0.9717960625673489,1.1555199321899643,1.025,1.30824056
2020-11-09,1.0597609768085665,0.9625107774397683,1.0057758543147053,1.0010253214702456,0.7765336117628563,0.971290042371331,1.124552499138296,1.027,1.25937698
2020-11-10,1.048987225861279,0.9661613891726252,1.0054921861337653,1.0025969333159144,1.079758745708065,0.9706191046767276,1.085103461534522,1.025,1.2135546942857145
2020-11-11,1.0498123718750008,0.9874071254819546,1.005235482960571,1.0025905022480723,1.2947945762779136,0.9704330161178566,1.0643595852353367,1.02,1.1721172128571429
2020-11-12,1.0486590064470103,1.0222072734916965,1.0044812518713602,1.0028641956428623,1.3449330442921967,0.9692215788428411,1.0585859912446465,1.025,1.13593615
2020-11-13,1.0358750307719151,1.038019825407959,1.0029016104296573,1.00404696616874,1.2796669761731785,0.9696066277420345,1.058363222345745,1.027,1.1041216357142858
2020-11-14,1.0266273729469886,1.0502224402456146,1.00021924849088,1.0046505124358367,0.8294651674546951,0.9697438989159021,1.0627639785589,1.027,1.0768278457142857
2020-11-15,1.010821332249042,1.052329478800067,0.9957901374301353,1.001768716855021,0.4715135935622677,0.9703097302894537,1.0525534920094053,1.031,1.052804147142857
2020-11-16,1.0001696551108585,1.0412862148956123,0.9896544599644111,0.9936004025218329,0.7959656182065619,0.9711175001012677,1.040697201915798,1.031,1.0307812957142857
2020-11-17,1.0078733849565462,1.0360085319786374,0.9830466867852946,0.981917316310957,1.0197284429470104,0.9728892267020465,1.0378844055725742,1.033,1.0124773557142857
2020-11-18,1.0152631876446614,1.0217198724350096,0.9773856776555689,0.9717884773631005,1.1929872368004362,0.9755409791862093,1.0350305846159558,1.036,0.9992391714285714
2020-11-19,1.0142202687654445,0.9977783971015647,0.9739525655907785,0.9684115379970896,1.2848017983616258,0.9793395509481913,1.03165008783033,1.039,0.9907209214285714
2020-11-20,1.0182936750309042,0.9751629339969191,0.9732296177948878,0.9740930925858582,1.1600476622742992,0.9853009871451864,1.033315958478587,1.04,0.9871170942857144
2020-11-21,1.0064920109142284,0.9544929472319359,0.9750023963327387,0.987094156030683,0.845881576579279,0.9924503011727474,1.0238690450437953,1.043,0.98558581
2020-11-22,1.004642268075138,0.941829761407436,0.9793479804248398,1.0036916603372665,0.4845695128854331,1.002300599095539,1.01477426538335,1.046,0.9853981557142856
2020-11-23,1.0077872970260746,0.937584792428136,0.9865174815340719,1.0208770658602,0.7302925747820309,1.012971783593505,1.0029885724434378,1.052,0.98655238
2020-11-24,0.9987997994095953,0.9380108715904765,0.9965131210158651,1.0383470014487348,1.0544259162023548,1.0242208565132587,0.9799928184116706,1.052,0.9874146128571428
2020-11-25,0.9865855650951184,0.9430036883356385,1.0090251263136816,1.0581324368116862,1.3240109812619176,1.0363763148015694,0.9683683176011688,1.054,0.9862987685714284
2020-11-26,0.9840549778404523,0.9554687042321888,1.023245406462989,1.0817562227705777,1.4500367720799625,1.052832815606478,0.9769837679021108,1.058,0.9833660371428572
2020-11-27,0.9722873648563323,0.9806528492999106,1.0385126775285785,1.108897798722032,1.3344114403093674,1.0692238277617054,0.9876848054112012,1.058,0.97771812
2020-11-28,0.9802774534830331,1.0022541001304097,1.0544252342647304,1.1361059751037126,0.9148896489877548,1.0835480599778635,1.0015161119413771,1.059,0.9719011142857142
2020-11-29,0.9855717306549822,1.0327393684357566,1.0710403435596176,1.1582449904543644,0.5652704147372976,1.0972988626295188,0.9999802011800104,1.056,0.9669273585714284
2020-11-30,0.9744823911053018,1.0651408450704225,1.0879803296659671,1.170858732991881,0.8816784886300795,1.110616116579493,0.991814421518196,1.057,0.9613900914285716
2020-12-01,0.9787734911342845,1.087681838697358,1.103820714515246,1.1728201438122932,1.202706442923235,1.1205254895071022,1.001560334655506,1.056,0.9567515714285714
2020-12-02,0.9947255147880346,1.1216630762602326,1.1166403677455332,1.1671828625628813,1.4769909049165793,1.1285871890059407,1.027920393617506,1.053,0.9556575128571428
2020-12-03,1.0092049977087725,1.1437641071594626,1.1241568679938063,1.1582379995791805,1.5629933517027683,1.132223178671665,1.0584186073508752,1.054,0.9598460885714286
2020-12-04,1.0222916287850536,1.1532256074996916,1.1253778727242372,1.148473723074142,1.4594606330649929,1.1312585201807295,1.0759464230343962,1.049,0.9697294071428572
2020-12-05,1.0219278427553493,1.1625756100675104,1.1219090414762547,1.1368229607542575,1.0433464871124989,1.1257237330049068,1.0821477969833433,1.047,0.9827209457142856
2020-12-06,1.0268593497622336,1.1604222203443215,1.1170939741626367,1.1207552210874616,0.5923703813202564,1.1149494558551392,1.0909573197283855,1.043,0.9977025214285714
2020-12-07,1.0443168303390427,1.1542901912089698,1.1131734424410065,1.098839594529883,0.8615590115446999,1.0984928915685512,1.10222279576486,1.037,1.015875077142857
2020-12-08,1.0603985825121411,1.1461800653175316,1.1099226255273258,1.0723991144937512,1.1762200982287825,1.0784484799398282,1.1172449414618586,1.034,1.03764841
2020-12-09,1.076401740872702,1.1293046050780098,1.1049494781413063,1.0436071676164116,1.3861327315663083,1.0554258628963786,1.1440615858480483,1.028,1.0629831314285714
2020-12-10,1.0870613024500517,1.108486537659466,1.095467788362091,1.013934837263768,1.430598701895306,1.0300502513260366,1.1752509211704876,1.018,1.0904072628571428
2020-12-11,1.0996708045890053,1.0886010296339932,1.0808590181872746,0.9841658736950233,1.3239065859518326,1.002781266880196,1.186930404426825,1.013,1.1184749285714286
2020-12-12,1.1061907429558715,1.0668354713882218,1.0612878043161875,0.9559587746572492,0.93209884911006,0.9761721669801684,1.171131907098523,1.005,1.1464497242857143
2020-12-13,1.0920728965135356,1.0540890442182038,1.0366662306882268,0.9295718987732583,0.5647834129798058,0.9496935585584374,1.1417687556963636,0.997,1.1718779314285714
2020-12-14,1.0849013055624226,1.0397639723360288,1.0065352019025355,0.9047770917067163,0.7942070545980744,0.9259634325963008,1.1211317726005283,0.988,1.1931449114285717
2020-12-15,1.089489964815779,1.0255162961960838,0.9708972173509177,0.8837794425740976,1.125501539282417,0.9045547117161741,1.1095146558794942,0.983,1.2098676857142856
2020-12-16,1.0905562757176646,1.0113423644602026,0.9325659868875313,0.8695901566437964,1.3484690347366997,0.8864364090798378,1.1152021280362898,0.974,1.2205756542857142
2020-12-17,1.0862478229743504,0.9922502075837254,0.8971265595437344,0.8636032212622793,0.8610101223257726,0.8733467791037877,1.145432623770576,0.962,1.224055957142857
2020-12-18,1.078843718213284,0.974703611800386,0.8704871959112993,0.8632703076714443,0.5365555833537996,0.8649262996565357,1.1514109785932476,0.953,1.2207541857142856
2020-12-19,1.0657833699477945,0.9601771180461952,0.8546707163531373,0.8658518770427593,0.4728249843702774,0.8624542481678847,1.1211111144227273,0.943,1.2119059285714286
2020-12-20,1.0575031488158306,0.9365435401842861,0.8484099766041611,0.8699122756111711,0.4090344343782194,0.865154621396492,1.078519383044346,0.934,1.2005135242857143
2020-12-21,1.049813235099427,0.909199209669921,0.8489418238123413,0.8755270136272253,0.6996783156888328,0.8724491030247403,1.03056285146746,0.927,1.1872848442857142
2020-12-22,1.0502757716245459,0.8813556325578106,0.8541661291147697,0.8847462782972649,1.3261726287866846,0.8847794753848558,0.9677551497910666,0.923,1.1726580114285714
2020-12-23,1.0529215664964464,0.850099161310363,0.8650997390509686,0.9001309999131188,1.650782639895947,0.9011541875588546,0.900955231623978,0.913,1.1574003557142858
2020-12-24,0.9774364898110552,0.825761447103515,0.8827127858596852,0.9227015379557649,1.0983421607562684,0.9202205072330755,0.8142074440656586,0.905,1.1309216285714283
2020-12-25,0.8879969255962716,0.8296634815122559,0.9046519809960372,0.9505305949493361,0.5713062354742748,0.9418554408386932,0.781084456592213,0.901,1.0848832785714286
2020-12-26,0.8580429468558707,0.855261134401808,0.9289952593685448,0.978141908863146,0.5368835511767138,0.9646768701306689,0.8252625038904406,0.892,1.0236600085714285
2020-12-27,0.8703650200542602,0.8939638816667838,0.9542958519777304,0.9978380297997641,0.4586516581046763,0.9856395227661796,0.8950974956358426,0.885,0.9567764928571428
2020-12-28,0.8740407470621852,0.9336718336427554,0.981180311903288,1.0041781125408025,0.7531186940618361,1.004370418877886,0.944320874958426,0.881,0.8901571914285714
2020-12-29,0.8943489066833201,0.9474904664689342,1.0116665999980243,0.9970555645400445,1.520102139353138,1.0197694510676336,0.9599162997159912,0.876,0.8326375157142857
2020-12-30,0.8999593357683942,0.946533554318594,1.0428139418893232,0.981857278863083,1.6602112438869956,1.0298152532307245,0.9252660601753128,0.874,0.7897718371428571
