"","iso_code","continent","location","date","total_cases","new_cases","new_cases_smoothed","total_deaths","new_deaths","new_deaths_smoothed","total_cases_per_million","new_cases_per_million","new_cases_smoothed_per_million","total_deaths_per_million","new_deaths_per_million","new_deaths_smoothed_per_million","reproduction_rate","icu_patients","icu_patients_per_million","hosp_patients","hosp_patients_per_million","weekly_icu_admissions","weekly_icu_admissions_per_million","weekly_hosp_admissions","weekly_hosp_admissions_per_million","new_tests","total_tests","total_tests_per_thousand","new_tests_per_thousand","new_tests_smoothed","new_tests_smoothed_per_thousand","positive_rate","tests_per_case","tests_units","total_vaccinations","people_vaccinated","people_fully_vaccinated","new_vaccinations","new_vaccinations_smoothed","total_vaccinations_per_hundred","people_vaccinated_per_hundred","people_fully_vaccinated_per_hundred","new_vaccinations_smoothed_per_million","stringency_index","population","population_density","median_age","aged_65_older","aged_70_older","gdp_per_capita","extreme_poverty","cardiovasc_death_rate","diabetes_prevalence","female_smokers","male_smokers","handwashing_facilities","hospital_beds_per_thousand","life_expectancy","human_development_index","excess_mortality"
"307","DEU","Europe","Germany",2020-11-25,995879,32687,18342.143,15210,378,260,11886.275,390.134,218.922,181.538,4.512,3.103,1.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.04,83783945,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,NA,NA,NA,8,81.33,0.947,NA
"308","DEU","Europe","Germany",2020-11-26,1017830,21951,18043.571,15640,430,282.571,12148.27,261.995,215.358,186.671,5.132,3.373,1.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.04,83783945,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,NA,NA,NA,8,81.33,0.947,NA
"309","DEU","Europe","Germany",2020-11-27,1038649,20819,17790.143,16011,371,299,12396.755,248.484,212.334,191.099,4.428,3.569,1.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.04,83783945,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,NA,NA,NA,8,81.33,0.947,NA
"310","DEU","Europe","Germany",2020-11-28,1052494,13845,17786.286,16181,170,302.857,12562.001,165.246,212.288,193.128,2.029,3.615,1.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.04,83783945,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,NA,NA,NA,8,81.33,0.947,NA
"311","DEU","Europe","Germany",2020-11-29,1055691,3197,17617.714,16306,125,306.714,12600.159,38.158,210.276,194.62,1.492,3.661,1.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.04,83783945,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,NA,NA,NA,8,81.33,0.947,NA
"312","DEU","Europe","Germany",2020-11-30,1069912,14221,17584.286,16694,388,319.143,12769.893,169.734,209.877,199.251,4.631,3.809,1.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.59,83783945,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,NA,NA,NA,8,81.33,0.947,NA
"313","DEU","Europe","Germany",2020-12-01,1094678,24766,18783.714,17177,483,335,13065.486,295.594,224.192,205.015,5.765,3.998,1.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.59,83783945,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,NA,NA,NA,8,81.33,0.947,NA
"314","DEU","Europe","Germany",2020-12-02,1117953,23275,17439.143,17659,482,349.857,13343.284,277.798,208.144,210.768,5.753,4.176,1.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.59,83783945,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,NA,NA,NA,8,81.33,0.947,NA
"315","DEU","Europe","Germany",2020-12-03,1141544,23591,17673.429,18097,438,351,13624.854,281.569,210.941,215.996,5.228,4.189,1.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.59,83783945,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,NA,NA,NA,8,81.33,0.947,NA
"316","DEU","Europe","Germany",2020-12-04,1157514,15970,16980.714,18577,480,366.571,13815.463,190.609,202.673,221.725,5.729,4.375,1.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.59,83783945,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,NA,NA,NA,8,81.33,0.947,NA
"317","DEU","Europe","Germany",2020-12-05,1183640,26126,18735.143,18839,262,379.714,14127.289,311.826,223.613,224.852,3.127,4.532,1.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.59,83783945,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,NA,NA,NA,8,81.33,0.947,NA
"318","DEU","Europe","Germany",2020-12-06,1194550,10910,19837,18989,150,383.286,14257.505,130.216,236.764,226.642,1.79,4.575,1.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.59,83783945,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,NA,NA,NA,8,81.33,0.947,NA
"319","DEU","Europe","Germany",2020-12-07,1200006,5456,18584.857,19434,445,391.429,14322.625,65.12,221.819,231.954,5.311,4.672,1.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.59,83783945,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,NA,NA,NA,8,81.33,0.947,NA
"320","DEU","Europe","Germany",2020-12-08,1229269,29263,19227.286,20002,568,403.571,14671.892,349.267,229.487,238.733,6.779,4.817,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.59,83783945,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,NA,NA,NA,8,81.33,0.947,NA
"321","DEU","Europe","Germany",2020-12-09,1254358,25089,19486.429,20460,458,400.143,14971.341,299.449,232.58,244.2,5.466,4.776,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.59,83783945,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,NA,NA,NA,8,81.33,0.947,NA
"322","DEU","Europe","Germany",2020-12-10,1287092,32734,20792.571,21064,604,423.857,15362.036,390.695,248.169,251.409,7.209,5.059,1.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.59,83783945,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,NA,NA,NA,8,81.33,0.947,NA
"323","DEU","Europe","Germany",2020-12-11,1314309,27217,22399.286,21567,503,427.143,15686.884,324.847,267.346,257.412,6.004,5.098,1.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.59,83783945,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,NA,NA,NA,8,81.33,0.947,NA
"324","DEU","Europe","Germany",2020-12-12,1336101,21792,21780.143,21900,333,437.286,15946.981,260.098,259.956,261.387,3.975,5.219,1.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.59,83783945,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,NA,NA,NA,8,81.33,0.947,NA
"325","DEU","Europe","Germany",2020-12-13,1350810,14709,22322.857,22106,206,445.286,16122.54,175.559,266.434,263.845,2.459,5.315,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.59,83783945,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,NA,NA,NA,8,81.33,0.947,NA
"326","DEU","Europe","Germany",2020-12-14,1357261,6451,22465,22634,528,457.143,16199.536,76.996,268.13,270.147,6.302,5.456,1.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.59,83783945,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,NA,NA,NA,8,81.33,0.947,NA
"327","DEU","Europe","Germany",2020-12-15,1391086,33825,23116.714,23544,910,506,16603.253,403.717,275.909,281.008,10.861,6.039,1.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,83783945,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,NA,NA,NA,8,81.33,0.947,NA
"328","DEU","Europe","Germany",2020-12-16,1423830,32744,24210.286,24273,729,544.714,16994.067,390.815,288.961,289.709,8.701,6.501,1.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.41,83783945,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,NA,NA,NA,8,81.33,0.947,NA
"329","DEU","Europe","Germany",2020-12-17,1454009,30179,23845.286,25027,754,566.143,17354.268,360.2,284.604,298.709,8.999,6.757,1.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.41,83783945,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,NA,NA,NA,8,81.33,0.947,NA
"330","DEU","Europe","Germany",2020-12-18,1486839,32830,24647.143,25754,727,598.143,17746.109,391.841,294.175,307.386,8.677,7.139,1.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.41,83783945,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,NA,NA,NA,8,81.33,0.947,NA
"331","DEU","Europe","Germany",2020-12-19,1508518,21679,24631,26171,417,610.143,18004.858,258.749,293.982,312.363,4.977,7.282,1.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.41,83783945,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,NA,NA,NA,8,81.33,0.947,NA
"332","DEU","Europe","Germany",2020-12-20,1514962,6444,23450.286,26400,229,613.429,18081.77,76.912,279.89,315.096,2.733,7.322,1.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.41,83783945,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,NA,NA,NA,8,81.33,0.947,NA
"333","DEU","Europe","Germany",2020-12-21,1534218,19256,25279.571,27110,710,639.429,18311.599,229.829,301.723,323.57,8.474,7.632,1.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.41,83783945,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,NA,NA,NA,8,81.33,0.947,NA
"334","DEU","Europe","Germany",2020-12-22,1570371,36153,25612.143,28096,986,650.286,18743.102,431.503,305.693,335.339,11.768,7.761,1.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.41,83783945,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,NA,NA,NA,8,81.33,0.947,NA
"335","DEU","Europe","Germany",2020-12-23,1604129,33758,25757,28909,813,662.286,19146.019,402.917,307.422,345.042,9.704,7.905,0.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.41,83783945,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,NA,NA,NA,8,81.33,0.947,NA
"336","DEU","Europe","Germany",2020-12-24,1630596,26467,25226.714,29330,421,614.714,19461.915,315.896,301.092,350.067,5.025,7.337,0.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.41,83783945,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,NA,NA,NA,8,81.33,0.947,NA
"337","DEU","Europe","Germany",2020-12-25,1632736,2140,20842.429,29580,250,546.571,19487.457,25.542,248.764,353.051,2.984,6.524,0.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.41,83783945,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,NA,NA,NA,8,81.33,0.947,NA
"338","DEU","Europe","Germany",2020-12-26,1646240,13504,19674.571,29946,366,539.286,19648.633,161.176,234.825,357.419,4.368,6.437,0.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.41,83783945,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,NA,NA,NA,8,81.33,0.947,NA
"339","DEU","Europe","Germany",2020-12-27,1658639,12399,20525.286,30297,351,556.714,19796.621,147.988,244.979,361.609,4.189,6.645,0.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24093,24080,13,NA,NA,0.03,0.03,0,NA,82.41,83783945,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,NA,NA,NA,8,81.33,0.947,NA
"340","DEU","Europe","Germany",2020-12-28,1672643,14004,19775,31145,848,576.429,19963.765,167.144,236.024,371.73,10.121,6.88,0.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42090,41915,175,17997,17997,0.05,0.05,0,215,82.41,83783945,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,NA,NA,NA,8,81.33,0.947,NA
"341","DEU","Europe","Germany",2020-12-29,1692109,19466,17391.143,32267,1122,595.857,20196.101,232.336,207.571,385.122,13.392,7.112,0.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92107,91198,909,50017,34007,0.11,0.11,0,406,82.41,83783945,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,NA,NA,NA,8,81.33,0.947,NA
"342","DEU","Europe","Germany",2020-12-30,1741153,49044,19574.857,33230,963,617.286,20781.464,585.363,233.635,396.615,11.494,7.368,0.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155601,154554,1047,63494,43836,0.19,0.18,0,523,82.41,83783945,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,NA,NA,NA,8,81.33,0.947,NA
"343","DEU","Europe","Germany",2020-12-31,1760520,19367,18560.571,33791,561,637.286,21012.618,231.154,221.529,403.311,6.696,7.606,0.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,205291,204155,1136,49690,45300,0.25,0.24,0,541,82.41,83783945,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,NA,NA,NA,8,81.33,0.947,NA
"344","DEU","Europe","Germany",2021-01-01,1762637,2117,18557.286,34145,354,652.143,21037.885,25.267,221.49,407.536,4.225,7.784,0.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,230645,229500,1145,25354,41310,0.28,0.27,0,493,82.41,83783945,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,NA,NA,NA,8,81.33,0.947,NA
"345","DEU","Europe","Germany",2021-01-02,1773540,10903,18185.714,34480,335,647.714,21168.017,130.132,217.055,411.535,3.998,7.731,0.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,278594,277163,1431,47949,42417,0.33,0.33,0,506,82.41,83783945,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,NA,NA,NA,8,81.33,0.947,NA
"346","DEU","Europe","Germany",2021-01-03,1783896,10356,17893.857,34791,311,642,21291.621,123.604,213.571,415.247,3.712,7.663,0.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,301006,299570,1436,22412,39559,0.36,0.36,0,472,82.41,83783945,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,NA,NA,NA,8,81.33,0.947,NA
"347","DEU","Europe","Germany",2021-01-04,1796216,12320,17653.286,35748,957,657.571,21438.666,147.045,210.7,426.669,11.422,7.848,0.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,346832,345300,1532,45826,43535,0.41,0.41,0,520,82.41,83783945,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,NA,NA,NA,8,81.33,0.947,NA
"348","DEU","Europe","Germany",2021-01-05,1814565,18349,17493.714,36757,1009,641.429,21657.67,219.004,208.796,438.712,12.043,7.656,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,398800,396931,1869,51968,43813,0.48,0.47,0,523,85.19,83783945,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,NA,NA,NA,8,81.33,0.947,NA
"349","DEU","Europe","Germany",2021-01-06,1841228,26663,14296.429,37835,1078,657.857,21975.905,318.235,170.634,451.578,12.866,7.852,1.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,461257,459296,1961,62457,43665,0.55,0.55,0,521,85.19,83783945,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,NA,NA,NA,8,81.33,0.947,NA
"350","DEU","Europe","Germany",2021-01-07,1886561,45333,18005.857,38987,1152,742.286,22516.975,541.07,214.908,465.328,13.75,8.86,1.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,515219,513237,1982,53962,44275,0.61,0.61,0,528,85.19,83783945,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,NA,NA,NA,8,81.33,0.947,NA
"351","DEU","Europe","Germany",2021-01-08,1905638,19077,20428.714,40022,1035,839.571,22744.668,227.693,243.826,477.681,12.353,10.021,1.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,576873,574783,2090,61654,49461,0.69,0.69,0,590,85.19,83783945,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,NA,NA,NA,8,81.33,0.947,NA
"352","DEU","Europe","Germany",2021-01-09,1928462,22824,22131.714,40597,575,873.857,23017.083,272.415,264.152,484.544,6.863,10.43,0.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636842,634604,2238,59969,51178,0.76,0.76,0,611,85.19,83783945,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,NA,NA,NA,8,81.33,0.947,NA
"353","DEU","Europe","Germany",2021-01-10,1929410,948,20787.714,40936,339,877.857,23028.398,11.315,248.111,488.59,4.046,10.478,0.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,672095,669708,2387,35253,53013,0.8,0.8,0,633,83.33,83783945,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,NA,NA,NA,8,81.33,0.947,NA
"354","DEU","Europe","Germany",2021-01-11,1941116,11706,20700,41799,863,864.429,23168.114,139.717,247.064,498.89,10.3,10.317,0.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,739592,737103,2489,67497,56109,0.88,0.88,0,670,83.33,83783945,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,NA,NA,NA,8,81.33,0.947,NA
"355","DEU","Europe","Germany",2021-01-12,1968326,27210,21965.857,42889,1090,876,23492.878,324.764,262.173,511.9,13.01,10.455,0.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,818036,815483,2553,78444,59891,0.98,0.97,0,715,83.33,83783945,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,NA,NA,NA,8,81.33,0.947,NA
"356","DEU","Europe","Germany",2021-01-13,1993892,25566,21809.143,44096,1207,894.429,23798.02,305.142,260.302,526.306,14.406,10.675,0.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,929097,926343,2754,111061,66834,1.11,1.11,0,798,83.33,83783945,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,NA,NA,NA,8,81.33,0.947,NA
"357","DEU","Europe","Germany",2021-01-14,2015235,21343,18382,45207,1111,888.571,24052.759,254.739,219.398,539.566,13.26,10.606,0.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1012526,1009550,2976,83429,71044,1.21,1.2,0,848,83.33,83783945,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,NA,NA,NA,8,81.33,0.947,NA
"358","DEU","Europe","Germany",2021-01-15,2023828,8593,16884.286,45705,498,811.857,24155.32,102.561,201.522,545.51,5.944,9.69,0.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1103272,1099450,3822,90746,75200,1.32,1.31,0,898,83.33,83783945,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,NA,NA,NA,8,81.33,0.947,NA
"359","DEU","Europe","Germany",2021-01-16,2038645,14817,15740.429,46464,759,838.143,24332.168,176.848,187.869,554.569,9.059,10.004,0.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1160629,1155786,4843,57357,74827,1.39,1.38,0.01,893,83.33,83783945,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,NA,NA,NA,8,81.33,0.947,NA
"360","DEU","Europe","Germany",2021-01-17,2050129,11484,17245.571,46901,437,852.143,24469.235,137.067,205.834,559.785,5.216,10.171,0.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1208252,1185618,22635,47623,76594,1.44,1.42,0.03,914,83.33,83783945,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,NA,NA,NA,8,81.33,0.947,NA
"361","DEU","Europe","Germany",2021-01-18,2059382,9253,16895.143,47263,362,780.571,24579.673,110.439,201.651,564.106,4.321,9.316,0.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1290160,1251786,38375,81908,78653,1.54,1.49,0.05,939,83.33,83783945,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,NA,NA,NA,8,81.33,0.947,NA
"362","DEU","Europe","Germany",2021-01-19,2071615,12233,14755.571,48997,1734,872.571,24725.68,146.006,176.115,584.802,20.696,10.415,0.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1408962,1334145,74818,118802,84418,1.68,1.59,0.09,1008,83.33,83783945,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,NA,NA,NA,8,81.33,0.947,NA
"363","DEU","Europe","Germany",2021-01-20,2100618,29003,15246.571,50010,1013,844.857,25071.844,346.164,181.975,596.892,12.091,10.084,0.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1541363,1411961,129403,132401,87467,1.84,1.69,0.15,1044,83.33,83783945,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,NA,NA,NA,8,81.33,0.947,NA
"364","DEU","Europe","Germany",2021-01-21,2108895,8277,13380,50876,866,809.857,25170.634,98.79,159.696,607.229,10.336,9.666,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1646347,1475634,170714,104984,90546,1.96,1.76,0.2,1081,83.33,83783945,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,NA,NA,NA,8,81.33,0.947,NA
"365","DEU","Europe","Germany",2021-01-22,2125261,16366,14490.429,51713,837,858.286,25365.97,195.336,172.95,617.218,9.99,10.244,0.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1747971,1543686,204286,101624,92100,2.09,1.84,0.24,1099,83.33,83783945,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,NA,NA,NA,8,81.33,0.947,NA
"366","DEU","Europe","Germany",2021-01-23,2137691,12430,14149.429,51873,160,772.714,25514.327,148.358,168.88,619.128,1.91,9.223,0.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1834551,1584154,250398,86580,96275,2.19,1.89,0.3,1149,83.33,83783945,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,NA,NA,NA,8,81.33,0.947,NA
"367","DEU","Europe","Germany",2021-01-24,2147769,10078,13948.571,52296,423,770.714,25634.613,120.286,166.483,624.177,5.049,9.199,0.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1881849,1609619,272231,47298,96228,2.25,1.92,0.32,1149,83.33,83783945,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,NA,NA,NA,8,81.33,0.947,NA
"368","DEU","Europe","Germany",2021-01-25,2154656,6887,13610.571,53127,831,837.714,25716.812,82.2,162.448,634.095,9.918,9.999,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1972889,1661897,310993,91040,97533,2.35,1.98,0.37,1164,83.33,83783945,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,NA,NA,NA,8,81.33,0.947,NA
"369","DEU","Europe","Germany",2021-01-26,2164043,9387,13204,53619,492,660.286,25828.851,112.038,157.596,639.967,5.872,7.881,0.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2070425,1712531,357895,97536,94495,2.47,2.04,0.43,1128,83.33,83783945,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,NA,NA,NA,8,81.33,0.947,NA
