Country/Region,Date,Province/State,total_cases,new_cases,infected_4,infected_5,infected_6,infected_7,infected_8,infected_9,infected_10,gr_infected_4,gr_infected_5,gr_infected_6,gr_infected_7,gr_infected_8,gr_infected_9,gr_infected_10
Germany,2020-03-31,0.0,72643,5912.0,18685.326324605452,22631.90572586585,26178.995733768596,29340.156476380496,32151.48913614262,34654.56812533182,36889.42681438918,0.09712962679570136,0.0828724083463741,0.076421491607227,0.07343937097813868,0.07214560650019064,0.07172262483747316,0.07176378244330017
Germany,2020-04-01,0.0,78774,6131.0,20144.994743454088,24236.52458069268,27946.829778140498,31279.705551183284,34263.552994124795,36935.060555850505,39331.48413295027,0.07811843333592172,0.07090073961349708,0.06752871891458967,0.06610561454790354,0.06569101197891114,0.06580640169200924,0.06619938365668854
Germany,2020-04-02,0.0,85140,6366.0,21474.746057590564,25755.219664554144,29655.02481511708,33177.17618672853,36346.60886985919,39197.16493853378,41764.33571965524,0.06600901767763268,0.06266142155840648,0.06112303436694999,0.0606613969700065,0.060795092560645525,0.06124544940877219,0.06185506701148946
Germany,2020-04-03,0.0,91231,6091.0,22197.059543192925,26695.175731643318,30803.520679264235,34528.57958862446,37894.28276112679,40932.924389807806,43678.90214768972,0.033635484380829084,0.03649575035008512,0.038728541665616456,0.0407329241732306,0.04258097080828427,0.04428278050200629,0.045842137676655126
Germany,2020-04-04,0.0,95420,4189.0,20836.794657394694,25545.140585314657,29858.60056605353,33784.925361678106,37346.49741598594,40573.82167982916,43500.011932920745,-0.06128130994789249,-0.04308026131348741,-0.03067571798202884,-0.02153735357220865,-0.014455619825130661,-0.008772955153628303,-0.0040955748879424325
Germany,2020-04-05,0.0,97866,2446.0,18073.59599304602,22882.112468251726,27328.167138377943,31404.50745286695,35124.1852389877,38511.61927095925,41596.01073962867,-0.13261150334214444,-0.10424793350301031,-0.0847472212261835,-0.0704579892756324,-0.0595052369234228,-0.050825934641870685,-0.04377013036750754
Germany,2020-04-06,0.0,101445,3579.0,17134.196994784514,21884.68997460138,26352.472615314953,30497.14924531453,34312.66208411424,37811.55046307489,41015.4096656658,-0.05197631941219383,-0.04358961590780752,-0.035702889188378384,-0.028892610683807662,-0.023104397991064896,-0.018178119256913816,-0.013958095106695656
Germany,2020-04-07,0.0,106524,5079.0,17929.647746088383,22586.751979681107,27039.393846095794,31219.413638841026,35102.57932359996,38689.26707828879,41992.86869909922,0.04642474646147687,0.03208005257988655,0.026066670889229204,0.023683013376650797,0.023021158706640454,0.0232129231534961,0.023831507265223317
Germany,2020-04-08,0.0,111640,5116.0,18563.235809566286,23185.401583744886,27648.82820507983,31875.49740472088,35830.75690814997,39506.45962514559,42909.5818291893,0.03533745182562931,0.026504457329779907,0.022538758170868922,0.021015249468478325,0.0207442757364682,0.021121944367754164,0.021830209711529935
Germany,2020-04-09,0.0,116394,4754.0,18676.426857174716,23302.32126699591,27794.69017089986,32075.854918332185,36105.91229463122,39870.85300012941,43372.623646270375,0.0060975925086346194,0.005042814670632945,0.0052755207106112145,0.00628562783091291,0.007679307115576517,0.009223640347460815,0.0107911053275771
Germany,2020-04-10,0.0,119648,3254.0,17261.320142881035,21895.857013596727,26416.241809083218,30747.589929999016,34846.67325780232,38694.75822233725,42289.36128164334,-0.07576967077886498,-0.060357259574445044,-0.0495939459422301,-0.04141011959665741,-0.0348762559038327,-0.029497607633033218,-0.02497571678996613
Germany,2020-04-11,0.0,122500,2852.0,15797.990107160776,20368.685610877383,24865.53484090268,29207.0770828563,33342.83910057703,37247.34064207756,40912.425153479,-0.08477509388664983,-0.06974704857503466,-0.05870278517996175,-0.050101905568855964,-0.04315574534474609,-0.0374060375811871,-0.032559870530889934
Germany,2020-04-12,0.0,124337,1837.0,13685.492580370583,18131.948488701906,22558.279034085568,26871.637499591117,31011.984213004904,34945.74723740227,38658.182638131104,-0.1337193853433709,-0.10981254092217929,-0.0927893094429556,-0.07996142772657033,-0.0699057114045154,-0.06179215388266468,-0.05509921513797644
Germany,2020-04-13,0.0,125902,1565.0,11829.119435277937,16070.558790961526,20363.565861737974,24597.832142506675,28700.48618637929,32627.88643324646,36357.36437431799,-0.13564532910969418,-0.11368826130434029,-0.09729080702616466,-0.08461729796403517,-0.07453563792465379,-0.06632740712080165,-0.05951697950600665
Germany,2020-04-14,0.0,128332,2430.0,11301.839576458453,15286.447032769222,19399.63821811498,23513.85612214858,27542.92541308188,31432.565718441296,35151.627936886194,-0.044574734552681794,-0.04879181666248644,-0.04733589638316549,-0.044067949324888445,-0.04033244474606723,-0.03663494162426595,-0.03316347205529291
Germany,2020-04-15,0.0,131592,3260.0,11736.379682343839,15489.157626215378,19426.365181762485,23414.7338189845,27360.059736446645,31200.05841639226,34896.46514319758,0.0384486174083134,0.013260805013199484,0.0013777042307185905,-0.004215484803903102,-0.006639297528953869,-0.007397019515738235,-0.007258918253992497
Germany,2020-04-16,0.0,134916,3324.0,12126.28476175788,15715.326100972303,19512.637651468736,23393.771844843857,27264.052269390813,31057.38525901534,34730.81862887782,0.033221921066562965,0.014601728526161706,0.004440999070028928,-0.0008952471679881668,-0.0035090371870767356,-0.004572849046396765,-0.004746799242846711
Germany,2020-04-17,0.0,137917,3001.0,12095.713571318409,15573.260880777843,19261.531376223946,23052.804438437593,26857.04573571696,30607.5646746803,34258.73676599004,-0.0025210681622686026,-0.009039915511881769,-0.01286890474419744,-0.01457513600917737,-0.01492832135341804,-0.014483530425487667,-0.013592592444546026
Germany,2020-04-18,0.0,139979,2062.0,11133.785178488806,14520.608704622275,18113.276146853288,21821.54666151794,25561.91501875234,29268.724155271375,32894.86308939104,-0.0795263865300635,-0.06759356208145606,-0.05961391163259433,-0.053410324987041014,-0.04822312661300032,-0.04374214458546788,-0.039810973939732985
Germany,2020-04-19,0.0,141340,1361.0,9711.338883866605,12977.48696369782,16455.396789044407,20065.182852729664,23727.6756414083,27377.643693574555,30966.376780451934,-0.12775945213766648,-0.10627114691364425,-0.09152840956918185,-0.08048759494603575,-0.07175672777248632,-0.0646109632816445,-0.05862575879092391
