Country/Region,Date,Province/State,total_cases,new_cases,infected_5,infected_6,infected_7,infected_8,infected_9,infected_10,gr_infected_5,gr_infected_6,gr_infected_7,gr_infected_8,gr_infected_9,gr_infected_10
Germany,2020-03-30,0.0,97719,4394.0,20538.59169382027,24650.390818535194,28546.060544331223,32183.474476705425,35551.110868559976,38655.017569979136,0.017732356857654397,0.014099329579621012,0.01308341167122462,0.013352742266604212,0.014246396979249676,0.015425643500593944
Germany,2020-03-31,0.0,101293,3574.0,20004.873355056217,24115.992348779328,28042.05189514105,31734.540167117248,35174.98743871998,38363.515812981226,-0.02598612147904189,-0.02167910738981227,-0.0176559791291504,-0.013949218252153561,-0.010579794010673882,-0.007541110451448896
Germany,2020-04-01,0.0,105333,4040.0,20043.898684044972,24136.66029064944,28076.04448154947,31807.72264622759,35306.65550108443,38567.164231683106,0.0019507911045530957,0.0008570222436299346,0.001212200395874552,0.0023060828587702087,0.003743229833239825,0.0053083877842334815
Germany,2020-04-02,0.0,109057,3724.0,19759.118947235977,23837.8835755412,27789.180984185263,31555.75731544914,35107.69377874171,38434.44780851479,-0.014207801650667928,-0.012378544152771065,-0.010217375797104356,-0.007921514330996415,-0.005635246939110661,-0.0034411766022269807
Germany,2020-04-03,0.0,112787,3730.0,19537.29515778878,23594.90297961767,27549.29798644451,31341.287651018,34936.838914437074,38321.00302766331,-0.01122640083495352,-0.010193043990400219,-0.008632244249201393,-0.006796530417165436,-0.0048665932140519175,-0.002951643312704255
Germany,2020-04-04,0.0,115793,3006.0,18635.836126231025,22668.41914968139,26619.68398838101,30429.62669464075,34060.96792394406,37494.90272489698,-0.04614042139801411,-0.03926626995400728,-0.033743654684809554,-0.02908817807770059,-0.025070127055229263,-0.02155737682988057
Germany,2020-04-05,0.0,118493,2700.0,17608.66890098482,21590.34929140116,25516.87199004087,29325.923357810654,32976.41593239472,36445.41245240728,-0.05511785026916005,-0.04755822852761149,-0.04142844065397233,-0.03627068277589085,-0.03184149064615771,-0.027990211901331996
Germany,2020-04-06,0.0,121835,3342.0,17428.935120787857,21333.9577428343,25213.604562892175,29002.182938084323,32654.369717684192,36142.87120716656,-0.010207119073430415,-0.011875284883370196,-0.01188497662515442,-0.01103939391017017,-0.00976595562631044,-0.008301216117002408
Germany,2020-04-07,0.0,124889,3054.0,16997.148096630284,20832.298119028583,24665.66105390758,28430.910070823782,32080.10641571928,35582.584086449904,-0.02477414834384062,-0.023514606612278333,-0.02173205769202169,-0.019697581677907805,-0.017586108901496145,-0.015502009165380248
Germany,2020-04-08,0.0,127761,2872.0,16469.718477304228,20232.24843252382,24013.995189063644,27749.046311970807,31387.650147306027,34896.32567780491,-0.03103047736758968,-0.0288038162221127,-0.026419963503905297,-0.023983184398754576,-0.02158522354757375,-0.019286356690050632
Germany,2020-04-09,0.0,130461,2700.0,15875.774781843384,19560.207027103184,23283.42444776884,26980.415522974457,30600.13346427202,34106.693110024426,-0.03606277158163429,-0.03321634803279261,-0.030422707073228583,-0.027699358758313974,-0.025090017230920303,-0.02262795731192735
Germany,2020-04-10,0.0,132787,2326.0,15026.619825474707,18626.17252258599,22283.220955230438,25933.86358260265,29526.11863490846,33022.02379902198,-0.05348746552765593,-0.047751769867413474,-0.04295774853832757,-0.038789318847985976,-0.03509837075114575,-0.0318022420849603
Germany,2020-04-11,0.0,134803,2016.0,14037.295860379767,17537.810435488325,21115.903675911806,24708.13063477732,28261.438786585295,31735.821419119784,-0.06583809110667282,-0.05843186976701309,-0.052385482406870465,-0.04726380024022314,-0.04283258033204351,-0.03894983504736893
Germany,2020-04-12,0.0,136755,1952.0,13181.836688303814,16566.842029573607,20051.346007924407,23571.614305430157,27073.27892140915,30514.239277207806,-0.06094187802156992,-0.055364289030626845,-0.05041497083555102,-0.04599766555173901,-0.042041733053595376,-0.03849221754115417
Germany,2020-04-13,0.0,138642,1887.0,12432.469350643052,15692.70169131134,19073.86800679235,22512.16251725139,25952.136819030355,29349.815349487024,-0.056848476838259776,-0.05276445183106304,-0.04874874737814372,-0.044946085340226594,-0.04141138964487279,-0.03816001825057891
Germany,2020-04-14,0.0,140594,1952.0,11897.975480514442,15029.251409426117,18301.029720107726,21650.142202594965,25020.566061360314,28366.83381453832,-0.042991770585057876,-0.04227763293637066,-0.04051817315761064,-0.03829131537211694,-0.03589572466290836,-0.033491915476936196
Germany,2020-04-15,0.0,142534,1940.0,11458.380384411554,14464.376174521765,17626.59690294948,20883.874427270595,24180.503165653612,27470.150433084487,-0.036947050094599865,-0.037585054605585366,-0.036852178673707714,-0.03539319825957199,-0.033574895693668005,-0.031610273720230064
Germany,2020-04-16,0.0,144285,1751.0,10917.704307529244,13804.646812101471,16859.511631099558,20024.39012386177,23244.7805916921,26474.13538977604,-0.0471860820415656,-0.04561063363260509,-0.04351862563564757,-0.04115540468326573,-0.038697398790717874,-0.03625808477950199
Germany,2020-04-17,0.0,145927,1642.0,10376.163446023396,13145.872343417894,16093.009969513909,19163.341358379046,22304.027192615198,25468.721850798436,-0.04960208174280567,-0.04772121138992713,-0.04546404892130673,-0.04299999950843281,-0.04047159728464522,-0.03797720016820183
Germany,2020-04-18,0.0,147360,1433.0,9733.930756818718,12387.893619514913,15227.008545297636,18200.923688581664,21258.801948991288,24354.849665718593,-0.06189500508020718,-0.05765906621499328,-0.053812271654388955,-0.05022180901539752,-0.04686262416188147,-0.04373490713845629
Germany,2020-04-19,0.0,148670,1310.0,9097.144605454974,11633.244682929095,14361.721610255117,17235.808227508955,20206.71284354781,23229.364699146736,-0.06541921935469575,-0.06091826098643627,-0.05682579953038347,-0.053025630873787755,-0.049489576504258115,-0.04621194472639545
Germany,2020-04-20,0.0,150248,1578.0,8855.715684363979,11272.37056910758,13888.047094504387,16659.332199070333,19539.522527598056,22484.428229232064,-0.026538978059799767,-0.031020933854427613,-0.03298173635481827,-0.03344641694948458,-0.03301825097013722,-0.032068740560177056
Germany,2020-04-21,0.0,151598,1350.0,8434.572547491183,10743.642140922982,13254.040366718047,15926.91567418654,18718.46446897605,21585.985406308857,-0.04755608150523438,-0.04690481251863743,-0.045651251286238925,-0.043964338794124314,-0.0420203747283141,-0.03995844651967351
Germany,2020-04-22,0.0,152891,1293.0,8040.658037992947,10246.035117435818,12653.60602861547,15229.051214913223,17931.635083534267,20720.38686567797,-0.046702367817726964,-0.04631641830210986,-0.04530198501660787,-0.04381667320587235,-0.04203493223206811,-0.0401000243601527
Germany,2020-04-23,0.0,154159,1268.0,7700.526430394359,9806.362597863183,12113.948024527546,14593.41981304907,17207.231185363795,19916.348179110173,-0.04230146413283975,-0.04291147888264013,-0.0426485543225793,-0.041738082884750116,-0.040398095031258796,-0.038804231396839306
Germany,2020-04-24,0.0,155305,1146.0,7306.421144315487,9317.968831552653,11529.384021023612,13915.242336417936,16441.316609212263,19070.713361199156,-0.05117900570061262,-0.049803763774444954,-0.04825544919957936,-0.046471456678353396,-0.04451120391774632,-0.042459330912781756
Germany,2020-04-25,0.0,156312,1007.0,6852.13691545239,8771.974026293878,10889.329160877383,13182.837044365693,15621.503652633122,18170.64202507924,-0.062176025702616045,-0.05859590379932578,-0.055515095947806126,-0.052633312043401936,-0.049862974849580466,-0.04719652165456911
Germany,2020-04-26,0.0,157216,904.0,6385.709532361912,8213.978355244897,10237.710709323472,12438.982413819982,14789.781024562775,17257.577822571315,-0.06807035364962255,-0.06361118596297666,-0.059840091334093626,-0.05642598994756087,-0.053242161994447534,-0.05024941888391765
Germany,2020-04-27,0.0,158316,1100.0,6208.56762588953,7944.9819627040815,9875.180607991548,11984.109612092485,14246.472021833577,16631.820040314182,-0.027740363944625313,-0.0327486122932199,-0.03541124687199537,-0.036568329031651636,-0.036735432514306554,-0.03625988471213493
Germany,2020-04-28,0.0,159258,942.0,5908.854100711625,7562.818302253401,9406.440521135613,11428.095910580923,13605.53068607429,15910.638036282764,-0.048274182265182985,-0.04810126218595101,-0.04746648243340523,-0.046395912546604134,-0.04498947773013606,-0.043361580529571064
Germany,2020-04-29,0.0,160124,866.0,5593.0832805693,7168.348585211168,8928.663303830526,10865.583921758309,12959.805054288257,15185.574232654488,-0.053440280426672815,-0.05215908954532178,-0.050792562418436105,-0.04922184703593557,-0.04746052518531696,-0.04557100739611031
Germany,2020-04-30,0.0,161060,936.0,5410.46662445544,6909.623821009307,8589.139974711881,10443.38593153852,12455.826714922894,14603.016809389039,-0.03265044465693556,-0.036092659435623564,-0.03802622157036484,-0.03885644740862371,-0.03888780249812496,-0.03836255477338091
Germany,2020-05-01,0.0,161876,816.0,5144.373299564352,6574.0198508410895,8178.11997832447,9953.962690096205,11887.84596882035,13958.715128450136,-0.049181215477485773,-0.048570512499940266,-0.047853451870330965,-0.04686442162060489,-0.04559960242719707,-0.044121135334491135
Germany,2020-05-02,0.0,162617,741.0,4856.498639651482,6219.349875700908,7750.817124278118,9450.71735383418,11307.974194506976,13303.843615605123,-0.05595913110295636,-0.053950244019236426,-0.052249521305494206,-0.050557285769489035,-0.048778540354095345,-0.04691488484568884
Germany,2020-05-03,0.0,163372,755.0,4640.198911721186,5937.791563084091,7398.5575350955305,9024.377684604908,10806.532617339533,12728.45925404461,-0.044538204163034334,-0.045271341578139834,-0.04544805838331478,-0.04511188444931169,-0.04434406804810587,-0.04324948324599964
Germany,2020-05-04,0.0,164262,890.0,4602.159129376949,5838.159635903409,7231.6207443675985,8786.330474029295,10495.806770968473,12345.61332864015,-0.008197877519463326,-0.016779290098376642,-0.022563424010160982,-0.026378241125890378,-0.028753519502868863,-0.03007794720188206
Germany,2020-05-05,0.0,165077,815.0,4496.727303501559,5680.133029919508,7013.532066600799,8503.039164775633,10144.606018638642,11926.051995776135,-0.022909209114997275,-0.027067880263511812,-0.030157648676012117,-0.032242277944247166,-0.03346105354199702,-0.033984648773235815
Germany,2020-05-06,0.0,165821,744.0,4341.381842801247,5477.44419159959,6755.5989142292565,8184.159269178679,9761.427572123237,11477.446796198523,-0.034546337862059184,-0.035683818891613095,-0.03677649862040955,-0.037501873085323933,-0.037771643946683864,-0.03761556630278784
Germany,2020-05-07,0.0,166526,705.0,4178.105474240998,5269.536826332992,6495.513355053648,7866.139360531344,9381.824508553987,11034.70211657867,-0.03760930838898435,-0.037957002936780726,-0.03849926001790782,-0.038857981398894514,-0.03888806844741877,-0.0385751890190853
Germany,2020-05-08,0.0,167205,679.0,4021.4843793927985,5070.2806886108265,6246.58287576027,7561.871940464926,9018.399563159099,10610.231904920804,-0.03748615151383927,-0.03781283712193462,-0.038323449693118516,-0.038680654654186686,-0.03873712890957748,-0.03846684823690327
Germany,2020-05-09,0.0,167785,580.0,3797.187503514239,4805.233907175689,5934.213893508803,7196.637947906811,8596.355167252532,10129.208714428723,-0.05577464804486598,-0.05227457762456855,-0.050006377641063304,-0.04829941520216485,-0.04679814782554692,-0.04533578481625755
Germany,2020-05-10,0.0,168341,556.0,3593.7500028113914,4560.361589313074,5642.469051578974,6853.058204418459,8197.204593113362,9672.287842985852,-0.053575837515152824,-0.050959500118598955,-0.04916318271725206,-0.047741701885709587,-0.046432536391669554,-0.045109236498602545
Germany,2020-05-11,0.0,169007,666.0,3541.000002249113,4466.301324427562,5502.40204421055,6662.425928866152,7952.404082767433,9371.059058687268,-0.014678261014542504,-0.02062561554459552,-0.024823708572974446,-0.02781711023983402,-0.029863901475826404,-0.031143488406109587
Germany,2020-05-12,0.0,169628,621.0,3453.800001799291,4342.917770356302,5337.344609323329,6450.622687757883,7689.803629126606,9054.953152818542,-0.02462581202892855,-0.02762544331624861,-0.029997341808363442,-0.03179070857517441,-0.03302151788411656,-0.03373214317496864
Germany,2020-05-13,0.0,170217,589.0,3352.0400014394327,4208.098141963585,5163.866807991425,6233.294851788148,7424.381003668094,8738.457837536687,-0.029463200042517013,-0.031043560003130466,-0.03250264204954478,-0.03369098558224215,-0.034516177299141027,-0.034952728074947426
Germany,2020-05-14,0.0,170745,528.0,3209.6320011515463,4034.7484516363206,4954.171549706936,5982.13299531463,7127.449781038305,8392.612053783017,-0.04248397997241482,-0.04119430785099876,-0.04060818492838958,-0.04029359471122518,-0.03999407122062926,-0.03957743919848922
Germany,2020-05-15,0.0,171423,678.0,3245.7056009212374,4040.2903763636004,4924.43275689166,5912.366370900301,7013.5109164784935,8231.350848404716,0.011239170022217193,0.0013735490065143185,-0.006002778167226719,-0.011662499725260456,-0.015985923164682614,-0.01921466217488421
Germany,2020-05-16,0.0,171983,560.0,3156.56448073699,3926.908646969667,4780.942363049994,5733.320574537764,6794.2319257586605,7968.215763564244,-0.027464327066184402,-0.028062767482564088,-0.02913846140773335,-0.030283271558368186,-0.0312652241268534,-0.03196742426444732
Germany,2020-05-17,0.0,172425,442.0,2967.2515845895923,3714.423872474723,4539.950596899996,5458.655502720543,6481.317267341031,7613.39418720782,-0.05997434784009137,-0.054109935727411296,-0.050406749935437034,-0.04790680518320134,-0.04605592829872218,-0.044529614519086436
Germany,2020-05-18,0.0,173040,615.0,2988.801267671674,3710.353227062269,4506.3862259142825,5391.323564880475,6376.170904303138,7467.054768487038,0.0072625062175379895,-0.0010959022320039535,-0.007393113706706811,-0.012334894152325693,-0.016222992749902798,-0.019221311168501565
Germany,2020-05-19,0.0,173506,466.0,2857.041014137339,3557.961022551891,4328.616765069385,5183.408119270415,6133.707470491678,7186.349291638335,-0.04408464857115724,-0.04107215544840115,-0.039448341072636395,-0.03856482422320895,-0.03802649543910863,-0.03759252952494141
Germany,2020-05-20,0.0,174068,562.0,2847.632811309871,3526.9675187932426,4272.242941488044,5097.482104361613,6014.184418214824,7029.714362474501,-0.003292988368355121,-0.00871102959312875,-0.01302351920739675,-0.016577127042988193,-0.019486265501225897,-0.021796175332875367
Germany,2020-05-21,0.0,174457,389.0,2667.106249047897,3328.139598994369,4050.922521275467,4849.296841316412,5734.941705079844,6715.742926227052,-0.06339530909497226,-0.05637361805557617,-0.05180426844721764,-0.04868781448645865,-0.04643068680921281,-0.04466346995881776
Germany,2020-05-22,0.0,174844,387.0,2520.6849992383177,3160.4496658286407,3859.2193039504004,4630.13473615186,5484.725960070972,6431.168633604347,-0.054898918954521925,-0.05038548659929931,-0.047323348278877186,-0.04519461528881308,-0.043630041572565226,-0.04237420874336251
Germany,2020-05-23,0.0,175210,366.0,2382.5479993906542,2999.7080548572008,3673.902260528915,4417.367894132878,5241.31196450753,6154.051770243912,-0.054801373392313835,-0.05086036101425939,-0.04801930878397864,-0.04595262430652591,-0.0443803386596715,-0.043089658994857505
Germany,2020-05-24,0.0,175581,371.0,2277.0383995125235,2870.756712381001,3520.0590804533563,4236.1969073662685,5029.943968451138,5909.646593219521,-0.044284354357232325,-0.04298796420118245,-0.041874597952263115,-0.041013334435476834,-0.04032730688188524,-0.0397145142987162
Germany,2020-05-25,0.0,176049,468.0,2289.630719610019,2860.297260317501,3485.1934975314484,4174.672293945485,4939.061305289901,5786.681933897568,0.00553013076116371,-0.0036434477426772194,-0.009904828903444796,-0.014523549014872073,-0.01806832516053314,-0.020807447176796834
Germany,2020-05-26,0.0,176484,435.0,2266.704575688015,2818.581050264584,3422.308712169813,4087.8382572022992,4825.276715813245,5643.013740507811,-0.010013031239338277,-0.014584571551939374,-0.01804341291413991,-0.02080020433439067,-0.023037695311614925,-0.024827387271480927
Germany,2020-05-27,0.0,176938,454.0,2267.3636605504125,2802.8175418871533,3387.407467574126,4030.8584750520117,4743.134858500662,5532.71236645703,0.00029076787044357566,-0.00559271069247802,-0.010198157890191961,-0.01393885436878417,-0.017023242841885167,-0.019546536500344436
Germany,2020-05-28,0.0,177316,378.0,2191.89092844033,2713.681284905961,3281.4921150635364,3905.00116567051,4594.11987422281,5357.441129811327,-0.033286558051195625,-0.03180237587680301,-0.0312673788212553,-0.03122345032961682,-0.03141698238050028,-0.03167907981414564
Germany,2020-05-29,0.0,177663,347.0,2100.512742752264,2608.401070754968,3159.707527197317,3763.8760199616963,4430.662110420275,5168.697016830195,-0.04168920291717593,-0.038796086606257996,-0.037112564527329694,-0.036139591186160835,-0.03557977768923304,-0.035230272887343705
Germany,2020-05-30,0.0,177954,291.0,1971.4101942018112,2464.6675589624733,2999.320737597701,3584.3915174664844,4229.366320373578,4942.827315147176,-0.06146239721511615,-0.05510406869710904,-0.05076001124125584,-0.04768608252325979,-0.04543243989950818,-0.043699543801377305
Germany,2020-05-31,0.0,178223,269.0,1846.128155361449,2322.889632468728,2839.846346512315,3405.342577783174,4028.4367292209577,4717.544583632458,-0.06354945267546752,-0.05752415816818235,-0.05317016919408113,-0.049952394656336385,-0.04750820239540565,-0.0455777062703252
Germany,2020-06-01,0.0,178550,327.0,1803.9025242891594,2262.741360390607,2761.1540112962703,3306.6747555602774,3907.832648196407,4572.790125269213,-0.02287253512149723,-0.02589372789709188,-0.02771006794529174,-0.028974418863645712,-0.0299381842464419,-0.030684279882689736
Germany,2020-06-02,0.0,178989,439.0,1882.1220194313275,2324.617800325506,2805.703438253946,3332.3404111152427,3912.629020619028,4554.5111127422915,0.04336126486268488,0.027345785522839172,0.016134350628547844,0.007761772007303547,0.001227374059847408,-0.0039973434218884
Germany,2020-06-03,0.0,179389,400.0,1905.697615545062,2337.1815002712547,2804.8886613605255,3315.7978597258375,3877.892462772469,4499.060001468062,0.012526072098586694,0.005404630362887852,-0.00029040021917903225,-0.004964244149315067,-0.008878060675699628,-0.012174986491764628
Germany,2020-06-04,0.0,179731,342.0,1866.5580924360497,2289.6512502260457,2746.190281166165,3243.323127260108,3789.015522464417,4391.154001321256,-0.020538160298751107,-0.020336567801727212,-0.02092716941067052,-0.021857403717523982,-0.02291887698312045,-0.02398412115232873
Germany,2020-06-05,0.0,180050,319.0,1812.2464739488398,2227.0427085217048,2672.877383856713,3156.9077363525944,3687.013797746148,4271.0386011891305,-0.029097202335839234,-0.027344138850036614,-0.02669621905380848,-0.026644089261779857,-0.02692037657632118,-0.027353948437240927
Germany,2020-06-06,0.0,180350,300.0,1749.797179159072,2155.8689237680874,2591.0377575914686,3062.29426930852,3577.345597996576,4143.934741070218,-0.03445960341900545,-0.03195887734046288,-0.030618548669508194,-0.02997029845205046,-0.029744450594844984,-0.029759473511554058
Germany,2020-06-07,0.0,180581,231.0,1630.8377433272576,2027.5574364734061,2451.8895065069732,2910.507485644955,3410.8627537747343,3960.541266963196,-0.06798469974044907,-0.059517295267847214,-0.05370367555501865,-0.049566361138062454,-0.046538093583990636,-0.04425587890885996
Germany,2020-06-08,0.0,180990,409.0,1713.6701946618061,2098.631197061172,2510.619577005977,2955.694049939336,3440.8780033553194,3973.4871402668764,0.05079135044149319,0.035053882720770924,0.0239529841549313,0.015525321449007645,0.00879989954077387,0.003268713145768265
Germany,2020-06-09,0.0,181440,450.0,1820.936155729445,2198.85933088431,2601.9596374336948,3036.232293696919,3508.5582252047284,4026.138426240189,0.0625942852958401,0.0477588124885846,0.036381481792093995,0.02724850488474484,0.019669462789268177,0.013250649647195356
Germany,2020-06-10,0.0,181873,433.0,1889.7489245835561,2265.3827757369254,2663.25111780031,3089.7032569848043,3551.718422404203,4056.5245836161703,0.037789775680820314,0.03025361555341588,0.023555892061057015,0.017610959279660054,0.012301405428993828,0.007547221222683476
Germany,2020-06-11,0.0,182240,367.0,1878.799139666845,2254.8189797807713,2649.786672400266,3070.4903498617036,3524.0830421370692,4017.8721252545533,-0.005794306732638699,-0.004663139522952275,-0.005055642447703179,-0.0062183664659920534,-0.007780847741985952,-0.00952846644088634
Germany,2020-06-12,0.0,182615,375.0,1878.039311733476,2254.015816483976,2646.2457192002285,3061.679056128991,3507.518259677395,3991.084912729098,-0.00040442212119784493,-0.00035619857026103485,-0.0013363163295067038,-0.002869669899177363,-0.004700451794583449,-0.006667014700911689
Germany,2020-06-13,0.0,182981,366.0,1868.431449386781,2244.3465137366466,2634.210616457339,3044.969174112867,3483.7940086021285,3957.9764214561883,-0.005115900549401586,-0.004289811400885579,-0.004547991388542338,-0.005457751028042357,-0.006763828245173076,-0.008295611844116424
Germany,2020-06-14,0.0,183336,355.0,1849.7451595094249,2225.2887614472056,2612.8948141062906,3019.348027348759,3451.7057854241143,3917.1787793105696,-0.010001057241617817,-0.00849144825578263,-0.008091912703516169,-0.00841425489030534,-0.009210711970565,-0.01030770216933452
Germany,2020-06-15,0.0,183981,645.0,2124.7961276075403,2499.407301206005,2884.6241263768206,3286.929523930164,3713.1829203769903,4170.4609013795125,0.14869668218029686,0.12318335692331783,0.10399550368562083,0.08862227678217138,0.07575301929180744,0.06465932150115483
Germany,2020-06-16,0.0,185096,1115.0,2814.8369020860323,3197.8394176716706,3587.5349654658467,3991.0633334388936,4415.607040335102,4868.414811241561,0.32475622743884536,0.27943909587231386,0.24367501909924894,0.21422236296286634,0.18917035196499188,0.16735654076775508
Germany,2020-06-17,0.0,185756,660.0,2911.869521668826,3324.866181393059,3735.0299703992973,4152.180416759032,4584.984035853424,5041.573330117405,0.03447184435833006,0.03972268370307219,0.04111318951682974,0.04036946293741517,0.03835871126463908,0.03556774136747887
Germany,2020-06-18,0.0,186292,536.0,2865.495617335061,3306.7218178275493,3737.454260342255,4169.157864664153,4611.541365203044,5073.415997105664,-0.015925818100251843,-0.005457171078658951,0.0006490684043154449,0.0040888030386629914,0.005792240309224317,0.006316017818889463
Germany,2020-06-19,0.0,186864,572.0,2864.3964938680488,3327.601514856291,3775.5322231505047,4220.013131581134,4671.147880180483,5138.074397395098,-0.0003835718541542743,0.006314319189528739,0.010188208378171026,0.012197971045425415,0.012925508036685462,0.012744549298997043
Germany,2020-06-20,0.0,187339,475.0,2766.517195094439,3248.0012623802427,3711.170476986147,4167.511490133493,4627.131449049319,5099.266957655588,-0.03417100215809665,-0.023921209351741135,-0.0170470657804771,-0.012441108548866153,-0.009423043812833432,-0.00755291510749323
Germany,2020-06-21,0.0,187706,367.0,2580.2137560755514,3073.6677186502025,3548.0032659881263,4013.572553866806,4480.005732488283,4956.340261890029,-0.06734223063902844,-0.05367409974535631,-0.04396650922124423,-0.03693785527193727,-0.03179631229003965,-0.028028871002915734
Germany,2020-06-22,0.0,188177,471.0,2535.1710048604414,3032.3897655418355,3512.145656561251,3982.8759846334556,4453.227317767362,4931.706235701026,-0.017456984371565842,-0.01342954310184652,-0.010106419509421927,-0.007648190937467048,-0.00597731706607596,-0.004970204805835654
Germany,2020-06-23,0.0,188608,431.0,2459.136803888353,2957.991471284863,3441.410562766787,3916.016486554274,4389.424282459877,4869.535612130924,-0.02999174447258801,-0.024534542063948228,-0.020140136745843584,-0.016786738612283192,-0.014327369962212733,-0.012606311203218867
Germany,2020-06-24,0.0,189077,469.0,2436.3094431106824,2933.9928927373862,3418.780482371532,3895.5144257349893,4370.710473297668,4851.582050917832,-0.009282672172437167,-0.008113133110912107,-0.006575815347373504,-0.005235437820468536,-0.004263385801411279,-0.003686914449987033
Germany,2020-06-25,0.0,189486,409.0,2358.0475544885458,2853.994077281155,3339.3832706041703,3817.5751225181157,4294.075976264594,4775.423845826049,-0.032123131502627134,-0.027266192653109367,-0.023223840248522087,-0.020007448233789638,-0.017533647561709498,-0.015697602203259775
Germany,2020-06-26,0.0,189917,431.0,2317.438043590837,2809.3283977342962,3293.328517660718,3771.378232203351,4247.956423346306,4728.881461243444,-0.017221667485207592,-0.015650235542678304,-0.013791394761081155,-0.012101108382195358,-0.010740274082995382,-0.00974623113784645
Germany,2020-06-27,0.0,190269,352.0,2205.9504348726696,2693.1069981119135,3174.853015137758,3651.9559531779323,4127.961265196716,4607.9933151191,-0.04810812915861995,-0.041369816257905034,-0.03597439547485959,-0.03166542088133362,-0.02824773754507215,-0.025563792857805634
Germany,2020-06-28,0.0,190581,312.0,2076.7603478981355,2556.2558317599282,3033.302584403793,3507.461459030691,3981.298902397081,4459.19398360719,-0.058564365242409044,-0.05081534690152645,-0.044584876861716194,-0.039566329933826916,-0.03552900654280877,-0.03229156844123249
Germany,2020-06-29,0.0,191007,426.0,2087.4082783185086,2556.2131931332738,3025.9736437746797,3495.0287766518545,3964.932357686294,4439.27458524647,0.005127183033492466,-1.6680109292899203e-05,-0.00241615876595902,-0.0035446383443005214,-0.004110855555440218,-0.004467040104993547
Germany,2020-06-30,0.0,191443,436.0,2105.926622654807,2566.177660944395,3029.6916946640113,3494.1501795703725,3960.384317943372,4431.347126721823,0.008871452953715275,0.00389813644569581,0.001228712251668318,-0.00025138479183672846,-0.0011470661622020595,-0.0017857553914312208
Germany,2020-07-01,0.0,191848,405.0,2089.741298123846,2543.4813841203295,3001.8785954262958,3462.381407124076,3925.3416159496637,4393.212414049641,-0.007685607065718858,-0.00884439030449391,-0.009180174763887994,-0.009091988270007012,-0.008848308441920638,-0.008605670371030771
Germany,2020-07-02,0.0,192190,342.0,2013.7930384990768,2461.5678201002747,2915.0387960796825,3371.583731233566,3831.192547510812,4295.891172644677,-0.03634337881581551,-0.03220529331626498,-0.02892848480912036,-0.026224053682730508,-0.023984936255305844,-0.022152637348862858
Germany,2020-07-03,0.0,192535,345.0,1956.0344307992616,2396.306516750229,2843.6046823540137,3295.1357648293706,3750.504486676277,4211.302055380209,-0.028681501323921554,-0.026512088278513146,-0.024505373246399897,-0.022674200760906316,-0.021060821097848348,-0.0196907030148048
Germany,2020-07-04,0.0,192833,298.0,1862.8275446394093,2294.9220972918574,2735.375442017726,3181.2437942256993,3631.7817659344682,4088.1718498421883,-0.047650943507045906,-0.0423086190141756,-0.03806057888703873,-0.034563665576179625,-0.031655133639640454,-0.029238037053341714
Germany,2020-07-05,0.0,193124,291.0,1781.2620357115275,2203.435081076548,2635.6075217294797,3074.588319947487,3519.250458608416,3970.3546648579695,-0.043785861532163795,-0.03986497682133494,-0.03647320903585116,-0.03352634415249889,-0.030985151250435217,-0.028819039245810307
Germany,2020-07-06,0.0,193495,371.0,1796.009628569222,2207.1959008971235,2630.0921614824115,3061.264779954051,3499.2226298741475,3944.3191983721727,0.008279294433962248,0.0017067985587022605,-0.0020926333688139342,-0.004333438693887803,-0.005690935888145843,-0.006557466192186667
Germany,2020-07-07,0.0,193872,377.0,1813.8077028553778,2216.3299174142694,2631.364709842067,3055.6066824597947,3487.4201154436864,3926.8872785349554,0.009909787789018853,0.004138289905954107,0.00048384173691395915,-0.0018482875219768546,-0.003372896119754887,-0.004419500289026157
Germany,2020-07-08,0.0,194229,357.0,1808.0461622843022,2203.9415978452244,2612.4554655789148,3030.6558471523203,3456.9289915054987,3891.19855068146,-0.003176489195632737,-0.0055895647447191665,-0.007186097842091677,-0.008165591288532115,-0.008743174876798099,-0.009088299541618161
Germany,2020-07-09,0.0,194606,377.0,1823.4369298274419,2213.6179982043536,2616.2475419247844,3028.8238662582803,3449.82577022711,3879.078695613314,0.008512375327682342,0.004390497628698364,0.001451537220761523,-0.0006044833153066032,-0.0020547778955954943,-0.0031146843087777043
Germany,2020-07-10,0.0,195036,430.0,1888.7495438619535,2274.6816651702948,2672.497893078387,3080.220882975995,3496.5117957574307,3921.1708260519827,0.0358184113561264,0.027585458292928022,0.021500393312254618,0.01696929864106278,0.013532864741527817,0.010851063807050032
Germany,2020-07-11,0.0,195421,385.0,1895.9996350895628,2280.568054308579,2675.7124797814745,3080.193272603996,3493.010485117716,3914.0537434467847,0.0038385667655993494,0.002587785899194728,0.0012028397520587042,-8.963763654779022e-06,-0.0010013724661140921,-0.0018150401808338934
Germany,2020-07-12,0.0,195780,359.0,1875.7997080716505,2259.4733785904828,2652.4678398126925,3054.1691135284964,3463.8982089935253,3881.6483691021062,-0.010653971996655076,-0.00924974621048602,-0.008687271201381241,-0.008448872123371198,-0.008334437084636992,-0.008279235919775974
